time [d],date,hour,day_angle, rain [mm/d], snow [mm/d], temp [C], temp_daily_min [C], temp_daily_max [C],temp_daily_ave [C],temp_monthly_min [C],temp_monthly_max [C], air dens. [kg/m3], air pres. [KPa], rel hum. [-], cloud cover [-], ET radiation [MJ/m2/d], SW radiation [MJ/m2/d], net SW radiation [MJ/m2/d], LW radiation [MJ/m2/d], wind vel. [m/s], PET [mm/d], OW PET [mm/d], daily correction [-], potential melt [mm/d]
443,2003-12-18,00:00:00.00,6.03358,0,0,2.4,-4.6,3.2,2.4,4.17,1.18,1.21726,96.5565,0.5,0,7.77768,5.24001,4.35088,-0.328571,2,0.403518,0.403518,1,12.096
444,2003-12-19,00:00:00.00,6.05079,0,0,0.3,-2.4,6.6,0.3,4.17,1.18,1.22664,96.5208,0.5,0,7.76512,5.26593,4.49081,-0.33672,2,0.387759,0.387759,1,1.512
445,2003-12-20,00:00:00.00,6.06801,0.2,0,4.2,-4.5,8.3,4.2,4.17,1.18,1.20927,96.5867,0.5,0,7.75688,5.19014,4.42618,-0.320832,2,0.561473,0.561473,1,21.168
446,2003-12-21,00:00:00.00,6.08522,0.4,0,5.6,4.2,7.8,5.6,4.17,1.18,1.20309,96.6099,0.5,0,7.75298,5.15902,4.39964,-0.314316,2,0.316555,0.316555,1,28.224
447,2003-12-22,00:00:00.00,6.10244,1.9,1.9,4.9,3.6,8.4,4.9,4.17,1.18,1.20618,96.5983,0.5,0,7.7534,5.17345,4.41195,-0.317629,2,0.354612,0.354612,1,24.696
448,2003-12-23,00:00:00.00,6.11965,-2.62013e-15,5.9,-2,-3.4,3.6,-2,4.17,1.18,1.23706,96.4811,0.5,0,7.75816,5.29537,4.51591,-0.346859,2,0.298249,0.298249,1,-10.08
449,2003-12-24,00:00:00.00,6.13686,-0,0,-7.4,-9.4,-3.4,-7.4,4.17,1.18,1.26188,96.3852,0.5,0,7.76725,5.37128,4.45981,-0.366327,2,0.181966,0.181966,1,-37.296
450,2003-12-25,00:00:00.00,6.15408,-0,0,-5.6,-11.8,-0.8,-5.6,4.17,1.18,1.25355,96.4176,0.5,0,7.78067,5.36081,4.45113,-0.360612,2,0.289526,0.289526,1,-28.224
451,2003-12-26,00:00:00.00,6.17129,0,0,3.2,-4.4,3.9,3.2,4.17,1.18,1.2137,96.57,0.5,0,7.79843,5.24062,4.35139,-0.325218,2,0.43389,0.43389,1,16.128
452,2003-12-27,00:00:00.00,6.18851,0,0,4.5,2.5,6.3,4.5,4.17,1.18,1.20794,96.5917,0.5,0,7.82053,5.23264,4.46242,-0.319472,2,0.312642,0.312642,1,22.68
453,2003-12-28,00:00:00.00,6.20572,0,0,4.4,2.1,7.4,4.4,4.17,1.18,1.20839,96.59,0.5,0,7.84698,5.25493,4.48143,-0.319928,2,0.368814,0.368814,1,22.176
454,2003-12-29,00:00:00.00,6.22294,0,0,3.4,1.2,7.8,3.4,4.17,1.18,1.21282,96.5733,0.5,0,7.87777,5.29799,4.51815,-0.324359,2,0.394571,0.394571,1,17.136
455,2003-12-30,00:00:00.00,6.24015,0,0,0,-3.1,5.5,0,4.17,1.18,1.22799,96.5157,0.5,0,7.91291,5.38496,4.59232,-0.337808,2,0.379857,0.379857,1,0
456,2003-12-31,00:00:00.00,6.25736,-0,0,-0.7,-4.5,0.5,-0.7,4.17,1.18,1.23116,96.5036,0.5,0,7.95241,5.42694,4.62812,-0.341094,2,0.279637,0.279637,1,-3.528
457,2004-01-01,00:00:00.00,6.27458,-4.44089e-16,1,-0.6,-1.1,0,-0.6,4.17,1.18,1.23071,96.5054,0.5,0,7.99627,5.45958,4.65595,-0.340633,2,0.132656,0.132656,1,-3.024
458,2004-01-02,00:00:00.00,0.00858359,-8.88178e-17,0.2,-3.8,-5.6,-0.5,-3.8,0,0,1.24527,96.4496,0.5,0,8.04443,5.5446,4.60376,-0.354133,2,0.233896,0.233896,1,-19.152
459,2004-01-03,00:00:00.00,0.0257508,-1.24345e-15,2.8,-3.9,-5.4,-3.5,-3.9,0,0,1.24573,96.4478,0.5,0,8.09687,5.58718,4.63912,-0.354513,2,0.142667,0.142667,1,-19.656
460,2004-01-04,00:00:00.00,0.0429179,-2.22045e-16,0.5,-7.9,-10.7,-3.7,-7.9,0,0,1.26421,96.3762,0.5,0,8.15365,5.68179,4.71766,-0.367783,2,0.196404,0.196404,1,-39.816
461,2004-01-05,00:00:00.00,0.0600851,-2.44249e-15,5.5,-6.1,-13.7,-4.8,-6.1,0,0,1.25586,96.4087,0.5,0,8.2148,5.70885,4.74014,-0.362275,2,0.263689,0.263689,1,-30.744
462,2004-01-06,00:00:00.00,0.0772523,-0,0,-11.8,-17.3,-5.2,-11.8,0,0,1.28258,96.3043,0.5,0,8.2803,5.82242,4.83442,-0.37726,2,0.158929,0.158929,1,-59.472
463,2004-01-07,00:00:00.00,0.0944195,-8.70415e-15,19.6,-5.9,-17.9,-2.5,-5.9,0,0,1.25493,96.4123,0.5,0,8.35017,5.81336,4.82692,-0.361617,2,0.358605,0.358605,1,-29.736
464,2004-01-08,00:00:00.00,0.111587,0,0,2.6,-4.2,3.3,2.6,0,0,1.21637,96.5599,0.5,0,8.4244,5.7371,4.76367,-0.327746,2,0.432827,0.432827,1,13.104
465,2004-01-09,00:00:00.00,0.128754,0.2,0,1.9,0.4,4.6,1.9,0,0,1.21949,96.5481,0.5,0,8.50301,5.81172,4.82562,-0.330596,2,0.315702,0.315702,1,9.576
466,2004-01-10,00:00:00.00,0.145921,2.7,2.7,2,-1.9,2.8,2,0,0,1.21904,96.5498,0.5,0,8.58599,5.87458,4.87782,-0.330195,2,0.338937,0.338937,1,10.08
467,2004-01-11,00:00:00.00,0.163088,5,5,2,0.9,2.7,2,0,0,1.21904,96.5498,0.5,0,8.67335,5.9428,5.06806,-0.330195,2,0.211886,0.211886,1,10.08
468,2004-01-12,00:00:00.00,0.180255,7.2,0,4.4,-1.3,6.8,4.4,0,0,1.20839,96.59,0.5,0,8.76508,5.9652,5.08717,-0.319928,2,0.509291,0.509291,1,22.176
469,2004-01-13,00:00:00.00,0.197422,1.5,1.5,3.4,1.4,6.8,3.4,0,0,1.21282,96.5733,0.5,0,8.8612,6.06132,5.16914,-0.324359,2,0.401458,0.401458,1,17.136
470,2004-01-14,00:00:00.00,0.21459,2.7,2.7,4.6,0.8,6,4.6,0,0,1.2075,96.5933,0.5,0,8.9617,6.11368,5.2138,-0.319015,2,0.420973,0.420973,1,23.184
471,2004-01-15,00:00:00.00,0.231757,2,2,3.2,-0.9,6.6,3.2,0,0,1.2137,96.57,0.5,0,9.06659,6.22583,5.30944,-0.325218,2,0.479521,0.479521,1,16.128
472,2004-01-16,00:00:00.00,0.248924,2.9,2.9,1.6,0.1,3,1.6,0,0,1.22083,96.543,0.5,0,9.17585,6.3441,5.4103,-0.331785,2,0.27878,0.27878,1,8.064
473,2004-01-17,00:00:00.00,0.266091,-8.88178e-17,0.2,3.4,0.5,4.4,3.4,0,0,1.21282,96.5733,0.5,0,9.28948,6.3958,5.4544,-0.324359,2,0.357663,0.357663,1,17.136
474,2004-01-18,00:00:00.00,0.283258,-8.88178e-17,0.2,2.9,2.2,4.9,2.9,0,0,1.21504,96.5649,0.5,0,9.4075,6.49901,5.54241,-0.326492,2,0.294266,0.294266,1,14.616
475,2004-01-19,00:00:00.00,0.300426,-2.57572e-15,5.8,-2.7,-4.9,2.2,-2.7,0,0,1.24025,96.4689,0.5,0,9.52988,6.70156,5.71515,-0.349784,2,0.352621,0.352621,1,-13.608
476,2004-01-20,00:00:00.00,0.317593,-8.03801e-15,18.1,-1.1,-7.4,0.6,-1.1,0,0,1.23297,96.4967,0.5,0,9.65663,6.77432,5.62495,-0.342915,2,0.41947,0.41947,1,-5.544
477,2004-01-21,00:00:00.00,0.33476,-2.08722e-15,4.7,-2.2,-3,0.2,-2.2,0,0,1.23797,96.4776,0.5,0,9.78773,6.89776,5.72746,-0.347707,2,0.251186,0.251186,1,-11.088
478,2004-01-22,00:00:00.00,0.351927,-2.39808e-15,5.4,-4.2,-5,-3,-4.2,0,0,1.24711,96.4425,0.5,0,9.92317,7.03873,5.84451,-0.35564,2,0.175517,0.175517,1,-21.168
479,2004-01-23,00:00:00.00,0.369094,-9.32587e-16,2.1,-11.5,-16,-4.7,-11.5,0,0,1.28115,96.3099,0.5,0,10.063,7.24797,6.01823,-0.376646,2,0.195983,0.195983,1,-57.96
480,2004-01-24,00:00:00.00,0.386261,-0,0,-9.2,-16.5,-4.4,-9.2,0,0,1.27029,96.3524,0.5,0,10.2071,7.33687,6.09206,-0.371307,2,0.280806,0.280806,1,-46.368
481,2004-01-25,00:00:00.00,0.403429,-7.54952e-16,1.7,-10,-16.9,-3.5,-10,0,0,1.27406,96.3377,0.5,0,10.3555,7.4662,6.19946,-0.373292,2,0.271913,0.271913,1,-50.4
482,2004-01-26,00:00:00.00,0.420596,-1.5099e-15,3.4,-4.2,-12.9,1.8,-4.2,0,0,1.24711,96.4425,0.5,0,10.5082,7.50592,6.23248,-0.35564,2,0.503893,0.503893,1,-21.168
483,2004-01-27,00:00:00.00,0.437763,-0,0,-1.4,-7.4,3.3,-1.4,0,0,1.23433,96.4915,0.5,0,10.6651,7.58107,6.29491,-0.344253,2,0.526158,0.526158,1,-7.056
484,2004-01-28,00:00:00.00,0.45493,-4.88498e-16,1.1,-4.5,-4.9,-2.8,-4.5,0,0,1.24848,96.4372,0.5,0,10.8263,7.7657,6.44821,-0.356745,2,0.191892,0.191892,1,-22.68
485,2004-01-29,00:00:00.00,0.472097,-0,0,-3,-5.4,-0.5,-3,0,0,1.24161,96.4636,0.5,0,10.9918,7.87199,6.53649,-0.351,2,0.331163,0.331163,1,-15.12
486,2004-01-30,00:00:00.00,0.489264,-2.79776e-15,6.3,-1.8,-4.6,0.5,-1.8,0,0,1.23615,96.4846,0.5,0,11.1614,7.98497,6.63033,-0.346,2,0.370885,0.370885,1,-9.072
487,2004-01-31,00:00:00.00,0.506432,-1.59872e-15,3.6,-0.4,-3,1.1,-0.4,0,0,1.2298,96.5088,0.5,0,11.3353,8.09519,6.72188,-0.339702,2,0.367271,0.367271,1,-2.016
488,2004-02-01,00:00:00.00,0.523599,1.8,0,5,-2.6,6.9,5,0,0,1.20574,96.6,0.5,0,11.5132,8.1044,6.72958,-0.317162,2,0.744061,0.744061,1,25.2
489,2004-02-02,00:00:00.00,0.540766,2.6,0,7.7,6.6,9.1,7.7,4.09,0.33,1.19386,96.6443,0.5,0,11.6953,8.16704,6.78163,-0.303703,2,0.433648,0.433648,1,38.808
490,2004-02-03,00:00:00.00,0.557933,15.4,0,7.4,5.9,9.8,7.4,4.09,0.33,1.19517,96.6394,0.5,0,11.8815,8.32282,7.09783,-0.305282,2,0.543775,0.543775,1,37.296
491,2004-02-04,00:00:00.00,0.5751,1.7,0,10,6.8,10.8,10,4.09,0.33,1.18379,96.6813,0.5,0,12.0718,8.38323,7.14936,-0.290884,2,0.617248,0.617248,1,50.4
492,2004-02-05,00:00:00.00,0.592267,0,0,13.3,10.8,14.4,13.3,4.09,0.33,1.16941,96.7335,0.5,0,12.266,8.40466,7.16766,-0.270213,2,0.665625,0.665625,1,67.032
493,2004-02-06,00:00:00.00,0.609435,0.2,0,12,10.8,14.6,12,4.09,0.33,1.17507,96.7131,0.5,0,12.4642,8.61203,7.3445,-0.278684,2,0.665868,0.665868,1,60.48
494,2004-02-07,00:00:00.00,0.626602,0,0,13.2,10.6,14.5,13.2,4.09,0.33,1.16985,96.7319,0.5,0,12.6664,8.71852,7.43533,-0.27088,2,0.713117,0.713117,1,66.528
495,2004-02-08,00:00:00.00,0.643769,4.5,0,6.6,3.6,14.5,6.6,4.09,0.33,1.19869,96.6263,0.5,0,12.8724,9.13011,7.78632,-0.309389,2,0.953625,0.953625,1,33.264
496,2004-02-09,00:00:00.00,0.660936,7,7,1.4,-0.6,4.9,1.4,4.09,0.33,1.22172,96.5396,0.5,0,13.0823,9.44978,8.05894,-0.332567,2,0.541727,0.541727,1,7.056
497,2004-02-10,00:00:00.00,0.678103,-6.75016e-15,15.2,-0.6,-2.2,0.5,-0.6,4.09,0.33,1.23071,96.5054,0.5,0,13.296,9.67118,8.24776,-0.340633,2,0.345576,0.345576,1,-3.024
498,2004-02-11,00:00:00.00,0.695271,-4.70735e-15,10.6,0.1,-2.6,1.6,0.1,4.09,0.33,1.22754,96.5174,0.5,0,13.5133,9.82896,8.16174,-0.337447,2,0.455884,0.455884,1,0.504
499,2004-02-12,00:00:00.00,0.712438,-1.86517e-15,4.2,-2,-3.7,0.5,-2,4.09,0.33,1.23706,96.4811,0.5,0,13.7344,10.0574,8.3514,-0.346859,2,0.408984,0.408984,1,-10.08
500,2004-02-13,00:00:00.00,0.729605,-1.77636e-16,0.4,-5,-12.5,-3.4,-5,4.09,0.33,1.25078,96.4283,0.5,0,13.9591,10.3032,8.55555,-0.358539,2,0.495681,0.495681,1,-25.2
501,2004-02-14,00:00:00.00,0.746772,3.8,0,2.5,-4,3.4,2.5,4.09,0.33,1.21682,96.5582,0.5,0,14.1874,10.3054,8.55748,-0.328159,2,0.72049,0.72049,1,12.6
502,2004-02-15,00:00:00.00,0.763939,0,0,3.1,1.6,3.8,3.1,4.09,0.33,1.21415,96.5683,0.5,0,14.4191,10.4734,8.69702,-0.325645,2,0.411065,0.411065,1,15.624
503,2004-02-16,00:00:00.00,0.781106,0,0,1.7,1,3.9,1.7,4.09,0.33,1.22038,96.5447,0.5,0,14.6543,10.7039,8.89476,-0.331391,2,0.447521,0.447521,1,8.568
504,2004-02-17,00:00:00.00,0.798274,0,0,1.6,0,3.6,1.6,4.09,0.33,1.22083,96.543,0.5,0,14.8929,10.8989,9.29483,-0.331785,2,0.504135,0.504135,1,8.064
505,2004-02-18,00:00:00.00,0.815441,0.264508,1.93549,-0.3,-4.9,3.3,-0.3,4.09,0.33,1.22935,96.5105,0.5,0,15.1348,11.1472,9.50655,-0.339232,2,0.697486,0.697486,1,-1.512
506,2004-02-19,00:00:00.00,0.832608,0.3,0.9,0,-0.9,1.5,0,4.09,0.33,1.22799,96.5157,0.5,0,15.3799,11.3373,9.41441,-0.337808,2,0.390026,0.390026,1,0
507,2004-02-20,00:00:00.00,0.849775,-7.54952e-16,1.7,-2.1,-2.5,-0.9,-2.1,4.09,0.33,1.23751,96.4794,0.5,0,15.6282,11.5937,9.62735,-0.347284,2,0.285418,0.285418,1,-10.584
508,2004-02-21,00:00:00.00,0.866942,-0,0,-1.6,-6.1,2.8,-1.6,4.09,0.33,1.23524,96.4881,0.5,0,15.8795,11.785,9.78627,-0.345132,2,0.705768,0.705768,1,-8.064
509,2004-02-22,00:00:00.00,0.884109,0,0,1.2,-2.5,4.1,1.2,4.09,0.33,1.22261,96.5362,0.5,0,16.1339,11.9124,9.89209,-0.333341,2,0.724235,0.724235,1,6.048
510,2004-02-23,00:00:00.00,0.901277,0,0,0.7,-0.5,3.7,0.7,4.09,0.33,1.22485,96.5277,0.5,0,16.3912,12.1357,10.3496,-0.335239,2,0.571507,0.571507,1,3.528
511,2004-02-24,00:00:00.00,0.918444,-7.99361e-16,1.8,-1.8,-2,-0.1,-1.8,4.09,0.33,1.23615,96.4846,0.5,0,16.6514,12.4177,10.5901,-0.346,2,0.337723,0.337723,1,-9.072
512,2004-02-25,00:00:00.00,0.935611,-0,0,-1.8,-4.2,0.5,-1.8,4.09,0.33,1.23615,96.4846,0.5,0,16.9143,12.6316,10.4894,-0.346,2,0.539556,0.539556,1,-9.072
513,2004-02-26,00:00:00.00,0.952778,-0,0,-0.8,-2.8,1.3,-0.8,4.09,0.33,1.23161,96.5019,0.5,0,17.1799,12.8198,10.6457,-0.341553,2,0.543846,0.543846,1,-4.032
514,2004-02-27,00:00:00.00,0.969945,-0,0,-2.6,-6.6,2.6,-2.6,4.09,0.33,1.23979,96.4706,0.5,0,17.4481,13.0881,10.8685,-0.349374,2,0.739775,0.739775,1,-13.104
515,2004-02-28,00:00:00.00,0.987112,-0,0,-3.7,-6.8,1,-3.7,4.09,0.33,1.24481,96.4513,0.5,0,17.7188,13.3378,11.0758,-0.35375,2,0.641675,0.641675,1,-18.648
516,2004-02-29,00:00:00.00,1.00428,-0,0,-3.2,-6.7,1.6,-3.2,4.09,0.33,1.24253,96.4601,0.5,0,17.9919,13.5481,11.2505,-0.351798,2,0.69596,0.69596,1,-16.128
517,2004-03-01,00:00:00.00,1.02145,-7.54952e-16,1.7,-4.3,-7.8,-3,-4.3,4.09,0.33,1.24756,96.4407,0.5,0,18.2674,13.8018,11.4612,-0.356011,2,0.496873,0.496873,1,-21.672
518,2004-03-02,00:00:00.00,1.03861,-3.28626e-15,7.4,-2.3,-4.4,-0.1,-2.3,8.1,3.5,1.23842,96.4759,0.5,0,18.5451,13.9755,11.6055,-0.348128,2,0.548162,0.548162,1,-11.592
519,2004-03-03,00:00:00.00,1.05578,1.4,1.4,1.5,-2.4,1.8,1.5,8.1,3.5,1.22127,96.5413,0.5,0,18.8249,14.0842,11.6959,-0.332177,2,0.684746,0.684746,1,7.56
520,2004-03-04,00:00:00.00,1.07295,-2.57572e-15,5.8,-1.3,-2.8,1.8,-1.3,8.1,3.5,1.23388,96.4933,0.5,0,19.1068,14.4049,11.9621,-0.343809,2,0.62182,0.62182,1,-6.552
521,2004-03-05,00:00:00.00,1.09012,-0,0,-4.2,-11,-0.3,-4.2,8.1,3.5,1.24711,96.4425,0.5,0,19.3906,14.7196,12.2235,-0.35564,2,0.793298,0.793298,1,-21.168
522,2004-03-06,00:00:00.00,1.10728,-0,0,-3.4,-5.2,1.5,-3.4,8.1,3.5,1.24344,96.4566,0.5,0,19.6763,14.932,12.3999,-0.352586,2,0.674462,0.674462,1,-17.136
523,2004-03-07,00:00:00.00,1.12445,-8.88178e-17,0.2,-1.5,-5.5,1.6,-1.5,8.1,3.5,1.23479,96.4898,0.5,0,19.9637,15.1111,12.5487,-0.344693,2,0.797392,0.797392,1,-7.56
524,2004-03-08,00:00:00.00,1.14162,-3.55271e-16,0.8,-0.7,-3.3,4.1,-0.7,8.1,3.5,1.23116,96.5036,0.5,0,20.2528,15.3218,12.7237,-0.341094,2,0.866384,0.866384,1,-3.528
525,2004-03-09,00:00:00.00,1.15878,-3.10862e-16,0.7,-2.4,-4.4,0.8,-2.4,8.1,3.5,1.23888,96.4741,0.5,0,20.5434,15.6132,12.9658,-0.348546,2,0.663451,0.663451,1,-12.096
526,2004-03-10,00:00:00.00,1.17595,-5.50671e-15,12.4,-1.4,-6.1,0.2,-1.4,8.1,3.5,1.23433,96.4915,0.5,0,20.8354,15.8209,13.1383,-0.344253,2,0.788735,0.788735,1,-7.056
527,2004-03-11,00:00:00.00,1.19312,-5.32907e-16,1.2,0.6,-1.2,2.5,0.6,8.1,3.5,1.2253,96.526,0.5,0,21.1288,15.9922,13.2805,-0.335612,2,0.687715,0.687715,1,3.024
528,2004-03-12,00:00:00.00,1.21029,0,0,1.1,-2.9,4.4,1.1,8.1,3.5,1.22306,96.5345,0.5,0,21.4235,16.214,13.4648,-0.333725,2,1.00607,1.00607,1,5.544
529,2004-03-13,00:00:00.00,1.22745,0,0,4,1.1,7.5,4,8.1,3.5,1.21016,96.5833,0.5,0,21.7193,16.3368,13.5668,-0.321727,2,1.10155,1.10155,1,20.16
530,2004-03-14,00:00:00.00,1.24462,1.7,0,5.2,1.3,11,5.2,8.1,3.5,1.20485,96.6033,0.5,0,22.0161,16.5229,14.0913,-0.316223,2,1.45033,1.45033,1,26.208
531,2004-03-15,00:00:00.00,1.26179,0,0,5.9,2.1,11.5,5.9,8.1,3.5,1.20177,96.6148,0.5,0,22.3138,16.7301,14.2681,-0.312862,2,1.49107,1.49107,1,29.736
532,2004-03-16,00:00:00.00,1.27895,0,0,9.5,3.4,13.8,9.5,8.1,3.5,1.18598,96.6733,0.5,0,22.6123,16.7764,14.3075,-0.293779,2,1.83079,1.83079,1,47.88
533,2004-03-17,00:00:00.00,1.29612,0,0,9.1,5.4,15.3,9.1,8.1,3.5,1.18772,96.6669,0.5,0,22.9116,17.04,14.5324,-0.296052,2,1.78336,1.78336,1,45.864
534,2004-03-18,00:00:00.00,1.31329,0,0,9.6,2.6,20.4,9.6,8.1,3.5,1.18554,96.6749,0.5,0,23.2114,17.2509,14.7122,-0.293205,2,2.46761,2.46761,1,48.384
535,2004-03-19,00:00:00.00,1.33046,0,0,10.6,5.5,18.9,10.6,8.1,3.5,1.18117,96.6909,0.5,0,23.5118,17.4292,14.8643,-0.287328,2,2.24786,2.24786,1,53.424
536,2004-03-20,00:00:00.00,1.34762,3.3,0,13.5,7.8,17,13.5,8.1,3.5,1.16854,96.7366,0.5,0,23.8125,17.4692,14.8984,-0.268871,2,2.07901,2.07901,1,68.04
537,2004-03-21,00:00:00.00,1.36479,9.7,0,11,5.7,12.9,11,8.1,3.5,1.17943,96.6973,0.5,0,24.1135,17.8844,15.2525,-0.284908,2,1.71369,1.71369,1,55.44
538,2004-03-22,00:00:00.00,1.38196,0.4,0,7.6,6.7,12.8,7.6,8.1,3.5,1.19429,96.6426,0.5,0,24.4147,18.3367,15.6382,-0.304231,2,1.40852,1.40852,1,38.304
539,2004-03-23,00:00:00.00,1.39912,0.2,0,6.6,4.8,10.7,6.6,8.1,3.5,1.19869,96.6263,0.5,0,24.716,18.6362,15.8937,-0.309389,2,1.34713,1.34713,1,33.264
540,2004-03-24,00:00:00.00,1.41629,2,0,4.5,-1.7,8.6,4.5,8.1,3.5,1.20794,96.5917,0.5,0,25.0172,18.9909,16.1962,-0.319472,2,1.64656,1.64656,1,22.68
541,2004-03-25,00:00:00.00,1.43346,8,8,2.8,0.2,4.7,2.8,8.1,3.5,1.21548,96.5632,0.5,0,25.3183,19.318,16.4752,-0.326912,2,1.01747,1.01747,1,14.112
542,2004-03-26,00:00:00.00,1.45063,0,0,0.2,-0.4,2.4,0.2,8.1,3.5,1.22709,96.5191,0.5,0,25.6192,19.6777,16.782,-0.337085,2,0.709628,0.709628,1,1.008
543,2004-03-27,00:00:00.00,1.46779,-1.11022e-15,2.5,-0.9,-2.1,0.1,-0.9,8.1,3.5,1.23206,96.5002,0.5,0,25.9197,19.9681,17.0296,-0.34201,2,0.597505,0.597505,1,-4.536
544,2004-03-28,00:00:00.00,1.48496,-0,0,-1.4,-3.4,2.4,-1.4,8.1,3.5,1.23433,96.4915,0.5,0,26.2197,20.2335,16.8034,-0.344253,2,0.952358,0.952358,1,-7.056
545,2004-03-29,00:00:00.00,1.50213,0,0,3.1,-3.4,6.8,3.1,8.1,3.5,1.21415,96.5683,0.5,0,26.5192,20.2816,16.8434,-0.325645,2,1.62787,1.62787,1,15.624
546,2004-03-30,00:00:00.00,1.51929,0,0,4.9,-2,12.6,4.9,8.1,3.5,1.20618,96.5983,0.5,0,26.818,20.4316,17.425,-0.317629,2,2.13916,2.13916,1,24.696
547,2004-03-31,00:00:00.00,1.53646,0,0,6.8,-2.7,13.6,6.8,8.1,3.5,1.19781,96.6296,0.5,0,27.1161,20.5646,17.5384,-0.308377,2,2.47668,2.47668,1,34.272
548,2004-04-01,00:00:00.00,1.55363,0,0,7.7,2.5,13.4,7.7,8.1,3.5,1.19386,96.6443,0.5,0,27.4133,20.749,17.6957,-0.303703,2,2.12241,2.12241,1,38.808
549,2004-04-02,00:00:00.00,1.5708,0,0,9.5,0.6,14.7,9.5,14.09,8.39,1.18598,96.6733,0.5,0,27.7095,20.8679,17.7971,-0.293779,2,2.61225,2.61225,1,47.88
550,2004-04-03,00:00:00.00,1.58796,0,0,12.5,3.9,16.9,12.5,14.09,8.39,1.17289,96.721,0.5,0,28.0047,20.879,17.8065,-0.275477,2,2.81358,2.81358,1,63
551,2004-04-04,00:00:00.00,1.60513,0,0,11.6,7.4,17.7,11.6,14.09,8.39,1.17681,96.7068,0.5,0,28.2987,21.1846,18.0672,-0.281204,2,2.45554,2.45554,1,58.464
552,2004-04-05,00:00:00.00,1.6223,3.7,0,9.6,4.6,16,9.6,14.09,8.39,1.18554,96.6749,0.5,0,28.5914,21.5684,18.3945,-0.293205,2,2.4325,2.4325,1,48.384
553,2004-04-06,00:00:00.00,1.63947,3.1,0,6.4,3.6,11.7,6.4,14.09,8.39,1.19957,96.623,0.5,0,28.8828,22.0164,18.7766,-0.310393,2,1.82941,1.82941,1,32.256
554,2004-04-07,00:00:00.00,1.65663,1.3,0,5.4,3.5,9.5,5.4,14.09,8.39,1.20397,96.6066,0.5,0,29.1727,22.3115,19.0283,-0.315274,2,1.5246,1.5246,1,27.216
555,2004-04-08,00:00:00.00,1.6738,1.2,0,4.8,2.4,9.6,4.8,14.09,8.39,1.20662,96.5966,0.5,0,29.4611,22.5803,19.2576,-0.318093,2,1.643,1.643,1,24.192
556,2004-04-09,00:00:00.00,1.69097,0,0,4.2,0.4,8.9,4.2,14.09,8.39,1.20927,96.5867,0.5,0,29.7478,22.8472,19.4852,-0.320832,2,1.75469,1.75469,1,21.168
557,2004-04-10,00:00:00.00,1.70813,0.5,0,4.8,2.4,6.8,4.8,14.09,8.39,1.20662,96.5966,0.5,0,30.0328,23.0434,19.6525,-0.318093,2,1.30932,1.30932,1,24.192
558,2004-04-11,00:00:00.00,1.7253,3.3,0,6.5,-0.8,12.1,6.5,14.09,8.39,1.19913,96.6247,0.5,0,30.316,23.1671,19.758,-0.309892,2,2.43325,2.43325,1,32.76
559,2004-04-12,00:00:00.00,1.74247,0,0,5.8,0.7,11.1,5.8,14.09,8.39,1.20221,96.6132,0.5,0,30.5973,23.4388,19.9897,-0.313349,2,2.14154,2.14154,1,29.232
560,2004-04-13,00:00:00.00,1.75964,0,0,5.8,-1.7,10.1,5.8,14.09,8.39,1.20221,96.6132,0.5,0,30.8765,23.6643,20.182,-0.313349,2,2.30195,2.30195,1,29.232
561,2004-04-14,00:00:00.00,1.7768,0,0,6.5,3.2,8.6,6.5,14.09,8.39,1.19913,96.6247,0.5,0,31.1537,23.8424,20.334,-0.309892,2,1.61781,1.61781,1,32.76
562,2004-04-15,00:00:00.00,1.79397,0,0,6.8,0.2,14.2,6.8,14.09,8.39,1.19781,96.6296,0.5,0,31.4287,24.0438,20.5057,-0.308377,2,2.66035,2.66035,1,34.272
563,2004-04-16,00:00:00.00,1.81114,0,0,13.2,0.3,18.3,13.2,14.09,8.39,1.16985,96.7319,0.5,0,31.7014,23.7524,20.2573,-0.27088,2,3.83434,3.83434,1,66.528
564,2004-04-17,00:00:00.00,1.8283,0,0,12.2,6,17.9,12.2,14.09,8.39,1.1742,96.7162,0.5,0,31.9718,24.0572,20.5172,-0.277409,2,3.04282,3.04282,1,61.488
565,2004-04-18,00:00:00.00,1.84547,0,0,12.1,2.9,17.5,12.1,14.09,8.39,1.17464,96.7147,0.5,0,32.2398,24.2785,20.706,-0.278048,2,3.3873,3.3873,1,60.984
566,2004-04-19,00:00:00.00,1.86264,2.1,0,13.2,5.1,18.2,13.2,14.09,8.39,1.16985,96.7319,0.5,0,32.5052,24.3877,20.7991,-0.27088,2,3.35401,3.35401,1,66.528
567,2004-04-20,00:00:00.00,1.87981,5.4,0,7.3,6.8,12.3,7.3,14.09,8.39,1.19561,96.6377,0.5,0,32.7681,25.0851,21.3939,-0.305803,2,1.77387,1.77387,1,36.792
568,2004-04-21,00:00:00.00,1.89697,0,0,9.1,4.4,15.3,9.1,14.09,8.39,1.18772,96.6669,0.5,0,33.0283,25.1577,21.4558,-0.296052,2,2.69753,2.69753,1,45.864
569,2004-04-22,00:00:00.00,1.91414,0,0,13.4,3.2,19.6,13.4,14.09,8.39,1.16898,96.7351,0.5,0,33.2858,24.9843,21.3079,-0.269544,2,3.86767,3.86767,1,67.536
