time,date,hour,precip [mm/day],KS_53719235 [m3/s]
631,2004-06-23,00:00:00.00,3.7,0
632,2004-06-24,00:00:00.00,7.1,0
633,2004-06-25,00:00:00.00,0,0
634,2004-06-26,00:00:00.00,0,0
635,2004-06-27,00:00:00.00,0,0
636,2004-06-28,00:00:00.00,2.6,0
637,2004-06-29,00:00:00.00,0,0
638,2004-06-30,00:00:00.00,0,0
639,2004-07-01,00:00:00.00,0,0
640,2004-07-02,00:00:00.00,5,0
641,2004-07-03,00:00:00.00,0.4,0
642,2004-07-04,00:00:00.00,4.1,0
643,2004-07-05,00:00:00.00,1.1,0
644,2004-07-06,00:00:00.00,16.1,0
645,2004-07-07,00:00:00.00,0,0
646,2004-07-08,00:00:00.00,0,0
647,2004-07-09,00:00:00.00,17.6,0
648,2004-07-10,00:00:00.00,0.8,0
649,2004-07-11,00:00:00.00,2,0
650,2004-07-12,00:00:00.00,0.5,0
651,2004-07-13,00:00:00.00,11,0
652,2004-07-14,00:00:00.00,2.2,0
653,2004-07-15,00:00:00.00,1.2,0
654,2004-07-16,00:00:00.00,0,0
655,2004-07-17,00:00:00.00,0,0
656,2004-07-18,00:00:00.00,0,0
657,2004-07-19,00:00:00.00,0.9,0
658,2004-07-20,00:00:00.00,0,0
659,2004-07-21,00:00:00.00,22,0
660,2004-07-22,00:00:00.00,0,0
661,2004-07-23,00:00:00.00,12.2,0
662,2004-07-24,00:00:00.00,0.4,0
663,2004-07-25,00:00:00.00,0.4,0
664,2004-07-26,00:00:00.00,1.6,0
665,2004-07-27,00:00:00.00,12.6,0
666,2004-07-28,00:00:00.00,2.4,0
667,2004-07-29,00:00:00.00,0,0
668,2004-07-30,00:00:00.00,0,0
669,2004-07-31,00:00:00.00,0,0
670,2004-08-01,00:00:00.00,0,0
671,2004-08-02,00:00:00.00,0,0
672,2004-08-03,00:00:00.00,0,0
673,2004-08-04,00:00:00.00,0,0
674,2004-08-05,00:00:00.00,0,0
675,2004-08-06,00:00:00.00,0,0
676,2004-08-07,00:00:00.00,0,0
677,2004-08-08,00:00:00.00,0,0
678,2004-08-09,00:00:00.00,0,0
679,2004-08-10,00:00:00.00,0,0
680,2004-08-11,00:00:00.00,0,0
681,2004-08-12,00:00:00.00,0,0
682,2004-08-13,00:00:00.00,10.4,0
683,2004-08-14,00:00:00.00,1.6,0
684,2004-08-15,00:00:00.00,1.8,0
685,2004-08-16,00:00:00.00,0,0
686,2004-08-17,00:00:00.00,0,0
687,2004-08-18,00:00:00.00,4.4,0
688,2004-08-19,00:00:00.00,0,0
689,2004-08-20,00:00:00.00,2.4,0
690,2004-08-21,00:00:00.00,1.8,0
691,2004-08-22,00:00:00.00,1.2,0
692,2004-08-23,00:00:00.00,0,0
693,2004-08-24,00:00:00.00,0,0
694,2004-08-25,00:00:00.00,6.8,0
695,2004-08-26,00:00:00.00,0,0
696,2004-08-27,00:00:00.00,8.8,0
697,2004-08-28,00:00:00.00,1.2,0
698,2004-08-29,00:00:00.00,1.1,0
699,2004-08-30,00:00:00.00,1.7,0
700,2004-08-31,00:00:00.00,6.2,0
701,2004-09-01,00:00:00.00,0,0
702,2004-09-02,00:00:00.00,0,0
703,2004-09-03,00:00:00.00,0,0
704,2004-09-04,00:00:00.00,0,0
705,2004-09-05,00:00:00.00,0,0
706,2004-09-06,00:00:00.00,0,0
707,2004-09-07,00:00:00.00,0,0
708,2004-09-08,00:00:00.00,0,0
709,2004-09-09,00:00:00.00,0,0
710,2004-09-10,00:00:00.00,0,0
711,2004-09-11,00:00:00.00,0,0
712,2004-09-12,00:00:00.00,5,0
713,2004-09-13,00:00:00.00,5.8,0
714,2004-09-14,00:00:00.00,0,0
715,2004-09-15,00:00:00.00,1,0
716,2004-09-16,00:00:00.00,0,0
717,2004-09-17,00:00:00.00,0,0
718,2004-09-18,00:00:00.00,0,0
719,2004-09-19,00:00:00.00,0,0
720,2004-09-20,00:00:00.00,0.9,0
721,2004-09-21,00:00:00.00,1.3,0
722,2004-09-22,00:00:00.00,13.5,0
723,2004-09-23,00:00:00.00,9.1,0
724,2004-09-24,00:00:00.00,7.7,0
725,2004-09-25,00:00:00.00,9,0
726,2004-09-26,00:00:00.00,3,0
727,2004-09-27,00:00:00.00,0.6,0
728,2004-09-28,00:00:00.00,1.1,0
729,2004-09-29,00:00:00.00,1.2,0
730,2004-09-30,00:00:00.00,6.4,0
