time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
641,2002-10-04,00:00:00.00,3.1,0,-8.19148,0,0.55016,0,1239.26,-3.29904e-18,78.6024,0,1.72719,0,0,0,0,1311.95,1929,618.274,-9.09495e-13
642,2002-10-05,00:00:00.00,3.3,0,-8.19258,0,0.547339,0,1240.53,3.03501e-18,80.5585,0,1.6586,0,0,0,0,1315.11,1932.3,618.414,-2.04636e-12
643,2002-10-06,00:00:00.00,6.2,0,-8.1927,0,0.549383,0,1241.71,7.03667e-18,85.3893,0,1.70829,0,0,0,0,1321.17,1938.5,618.553,-1.13687e-12
644,2002-10-07,00:00:00.00,12.7,0,-8.15737,0,0.646075,0,1242.97,1.43297e-17,94.151,0,4.0593,0,0,0,0,1333.67,1951.2,618.754,6.82121e-13
645,2002-10-08,00:00:00.00,8.2,0,-8.11665,0,0.709995,0,1243.55,-8.92937e-18,99.7545,0,5.61346,0,0,0,0,1341.51,1959.4,619.112,-4.54747e-13
646,2002-10-09,00:00:00.00,3.5,0,-8.10752,0,0.728962,0,1244.38,2.40039e-18,101.466,0,6.07464,0,0,0,0,1344.54,1962.9,619.583,6.82121e-13
647,2002-10-10,00:00:00.00,0.5,0,-8.11074,0,0.7127,0,1245.31,-2.01731e-19,100.959,0,5.67924,0,0,0,0,1344.55,1963.4,620.07,4.54747e-13
648,2002-10-11,00:00:00.00,0,0,-8.12094,0,0.694947,0,1246.39,1.03343e-36,99.8772,0,5.2476,0,0,0,0,1344.09,1963.4,620.529,-1.13687e-12
649,2002-10-12,00:00:00.00,0,0,-8.12803,0,0.678544,0,1247.4,6.43016e-52,98.8649,0,4.84876,0,0,0,0,1343.67,1963.4,620.952,4.54747e-13
650,2002-10-13,00:00:00.00,0,0,-8.13534,0,0.663387,0,1248.09,-7.06481e-69,98.1825,0,4.48023,0,0,0,0,1343.28,1963.4,621.343,1.81899e-12
651,2002-10-14,00:00:00.00,0.8,0.8,-8.14106,0,0.652696,0,1248.66,4.32743e-19,99.1266,0,4.22027,0,0,0,0,1344.51,1965,621.706,2.27374e-13
652,2002-10-15,00:00:00.00,0,0,-8.14643,0,0.639503,0,1250.15,9.80675e-35,97.6322,0,3.89951,0,0,0,0,1344.17,1965,622.046,1.36424e-12
653,2002-10-16,00:00:00.00,2,0,-8.15131,0,0.63195,0,1251.12,1.20033e-18,98.5443,0,3.71587,0,0,0,0,1345.86,1967,622.364,-4.3201e-12
654,2002-10-17,00:00:00.00,4.5,0,-8.14836,0,0.641688,0,1252.26,-9.94902e-18,101.334,0,3.95264,0,0,0,0,1350.04,1971.5,622.676,-2.27374e-13
655,2002-10-18,00:00:00.00,0,0,-8.15077,0,0.629333,0,1253.3,2.41588e-34,100.302,0,3.65222,0,0,0,0,1349.73,1971.5,622.991,-6.13909e-12
656,2002-10-19,00:00:00.00,0,0,-8.15799,0,0.617916,0,1254.07,-8.13987e-51,99.524,0,3.37464,0,0,0,0,1349.43,1971.5,623.288,-2.04636e-12
657,2002-10-20,00:00:00.00,5.9,0,-8.14626,0,0.652707,0,1254.73,5.65625e-19,103.574,0,4.22055,0,0,0,0,1355.03,1977.4,623.588,-3.41061e-12
658,2002-10-21,00:00:00.00,0,0,-8.14397,0,0.639514,0,1255.69,2.19016e-34,102.616,0,3.89977,0,0,0,0,1354.7,1977.4,623.92,-4.54747e-13
659,2002-10-22,00:00:00.00,4.6,0,-8.13816,0,0.673335,0,1256.93,2.48591e-18,104.764,0,4.72211,0,0,0,0,1358.95,1982,624.269,-3.18323e-12
660,2002-10-23,00:00:00.00,2.8,0,-8.12369,0,0.685965,0,1258,-4.01288e-18,105.775,0,5.0292,0,0,0,0,1361.36,1984.8,624.655,-2.04636e-12
661,2002-10-24,00:00:00.00,0.4,0,-8.13104,0,0.67217,0,1259.11,6.64396e-19,105.008,0,4.69377,0,0,0,0,1361.36,1985.2,625.062,-1.81899e-12
662,2002-10-25,00:00:00.00,2.9,0,-8.12977,0,0.680529,0,1259.97,-6.08072e-18,106.442,0,4.89704,0,0,0,0,1363.86,1988.1,625.456,-2.27374e-13
663,2002-10-26,00:00:00.00,6.6,0,-8.10111,0,0.754128,0,1261.27,5.36598e-18,109.404,0,6.68654,0,0,0,0,1370.02,1994.7,625.903,4.54747e-13
664,2002-10-27,00:00:00.00,0,0,-8.096,0,0.733227,0,1262.02,3.19943e-34,108.656,0,6.17833,0,0,0,0,1369.49,1994.7,626.427,5.91172e-12
665,2002-10-28,00:00:00.00,9.9,0,-8.06322,0,0.858265,0,1263.1,-7.54144e-18,113.679,0,9.21854,0,0,0,0,1378.79,2004.6,627.028,2.50111e-12
666,2002-10-29,00:00:00.00,7.7,0,-7.99602,0,0.972576,0,1263.89,-1.89659e-17,116.825,0,11.998,0,0,0,0,1385.69,2012.3,627.833,-1.59162e-12
667,2002-10-30,00:00:00.00,3.4,0,-7.98073,0,1.00401,0,1264.68,-4.20634e-18,117.619,0,12.7623,0,0,0,0,1388.08,2015.7,628.836,3.18323e-12
668,2002-10-31,00:00:00.00,0,0,-7.99331,0,0.964117,0,1265.26,3.89439e-35,117.039,0,11.7923,0,0,0,0,1387.06,2015.7,629.859,6.82121e-13
669,2002-11-01,00:00:00.00,0.6,0,-8.01084,0,0.93493,0,1266.07,2.0326e-19,116.629,0,11.0826,0,0,0,0,1386.7,2016.3,630.817,-2.27374e-12
670,2002-11-02,00:00:00.00,2.1,0,-8.01467,0,0.932436,0,1266.96,5.38342e-19,116.986,0,11.022,0,0,0,0,1387.89,2018.4,631.73,2.95586e-12
671,2002-11-03,00:00:00.00,4.6,0,-7.99698,0,0.986475,0,1267.7,1.59992e-19,118.526,0,12.3359,0,0,0,0,1391.55,2023,632.673,3.18323e-12
672,2002-11-04,00:00:00.00,8.7,0,-7.93508,0,1.15105,0,1268.33,-4.47434e-19,121.249,0,16.3374,0,0,0,0,1399.13,2031.7,633.79,-2.72848e-12
673,2002-11-05,00:00:00.00,0.9,0.9,-7.91483,0,1.14061,0,1268.77,-7.15119e-19,121.533,0,16.0835,0,0,0,0,1399.62,2033.5,635.104,-9.09495e-13
674,2002-11-06,00:00:00.00,0,0,-7.94756,0,1.09033,0,1269.15,-1.7831e-35,121.157,0,14.8611,0,0,0,0,1398.31,2033.5,636.409,-3.86535e-12
675,2002-11-07,00:00:00.00,0,0,-7.96377,0,1.04388,0,1269.65,3.52425e-52,120.662,0,13.7316,0,0,0,0,1397.12,2033.5,637.601,6.82121e-13
676,2002-11-08,00:00:00.00,0,2.3,-7.98553,0,1.00095,0,1270.18,1.0381e-68,120.199,0,12.6879,0,2.22437,0,0,1398.31,2035.8,638.709,1.36424e-12
677,2002-11-09,00:00:00.00,11.4,11.4,-7.79456,0,1.61067,0,1270.71,1.85499e-17,126.536,0.0098819,27.4992,0.051409,1.02818,0,0,1419.65,2058.6,640.172,-2.04636e-12
678,2002-11-10,00:00:00.00,5.6,5.6,-7.60705,0,1.93118,0,1271.32,1.02777e-18,127.479,0,35.3058,0.00107164,0.0214328,0,0,1428.45,2069.8,642.568,6.82121e-13
679,2002-11-11,00:00:00.00,2.1,0,-7.62905,0,1.88599,0,1271.8,2.33305e-19,127.409,0,34.2069,4.74539e-05,0.000949078,0,0,1427.67,2071.9,645.449,-4.54747e-12
680,2002-11-12,00:00:00.00,6.1,0,-7.60832,0,1.97717,0,1272.51,1.2302e-18,127.581,0,36.4241,0,0,0,0,1430.89,2078,648.333,5.91172e-12
681,2002-11-13,00:00:00.00,0,0,-7.62734,0,1.86332,0,1273.14,-1.23771e-35,126.955,0,33.6557,0,0,0,0,1427.99,2078,651.234,-4.54747e-13
682,2002-11-14,00:00:00.00,0,0,-7.67746,0,1.75811,0,1273.79,1.05865e-52,126.308,0,31.0977,0,0,0,0,1425.27,2078,653.948,-3.18323e-12
683,2002-11-15,00:00:00.00,0.4,0,-7.70418,0,1.66765,0,1274.55,-4.66977e-19,125.77,0,28.8982,0,0,0,0,1423.18,2078.4,656.442,4.54747e-13
684,2002-11-16,00:00:00.00,0.6,0,-7.74344,0,1.58796,0,1275.27,-1.00548e-18,125.37,0,26.9605,0,0,0,0,1421.44,2079,658.779,-2.27374e-13
685,2002-11-17,00:00:00.00,0,0,-7.77663,0,1.50368,0,1276.26,1.62286e-36,124.379,0,24.9114,0,0,0,0,1419.28,2079,660.945,-2.95586e-12
686,2002-11-18,00:00:00.00,0,0,-7.81193,0,1.42581,0,1277,5.84589e-52,123.638,0,23.018,0,0,0,0,1417.27,2079,662.952,6.82121e-13
687,2002-11-19,00:00:00.00,8,0,-7.79028,0,1.52608,0,1277.7,5.33278e-18,126.403,0,25.4559,0,0,0,0,1423.3,2087,664.924,0
688,2002-11-20,00:00:00.00,29.1,0,-7.12135,0,4.17194,0,1278.08,-3.8968e-19,129.87,0.0396695,43.2866,0,0,0,0,1448.33,2116.1,668.994,6.82121e-13
689,2002-11-21,00:00:00.00,0,0,-7.35328,0,2.12561,0,1278.44,-1.29756e-34,129.513,0,40.0331,0,0,0,0,1442.75,2116.1,674.566,4.54747e-13
690,2002-11-22,00:00:00.00,0,0,-7.77332,0,2.00047,0,1279.05,-4.73312e-52,128.9,0,36.9905,0,0,0,0,1439.17,2116.1,678.154,7.04858e-12
691,2002-11-23,00:00:00.00,13.7,0,-7.45534,0,2.34546,0,1279.54,-1.42806e-18,129.992,0,45.3787,0,0,0,0,1449.8,2129.8,681.223,-4.54747e-12
692,2002-11-24,00:00:00.00,4,0,-7.54245,0,2.33927,0,1279.98,-4.91466e-19,129.983,0,45.2283,0,0,0,0,1449.98,2133.8,685.037,-2.27374e-13
693,2002-11-25,00:00:00.00,0,0,-7.52875,0,2.1979,0,1280.6,-9.46101e-36,129.356,0,41.7907,0,0,0,0,1446.42,2133.8,688.602,2.04636e-12
694,2002-11-26,00:00:00.00,0.4,0,-7.59201,0,2.07615,0,1281.16,6.56783e-20,128.961,0,38.8306,0,0,0,0,1443.44,2134.2,691.981,1.81899e-12
695,2002-11-27,00:00:00.00,0,0,-7.61715,0,1.95477,0,1281.65,-2.09053e-36,128.478,0,35.8793,0,0,0,0,1440.34,2134.2,695.079,2.72848e-12
696,2002-11-28,00:00:00.00,0.5,0,-7.65225,0,1.85271,0,1281.94,3.0356e-19,128.418,0,33.3978,0,0,0,0,1437.96,2134.7,697.963,4.54747e-13
697,2002-11-29,00:00:00.00,0,0,-7.69354,0,1.74831,0,1282.4,2.94584e-35,127.961,0,30.8595,0,0,0,0,1435.27,2134.7,700.647,-3.63798e-12
698,2002-11-30,00:00:00.00,14.6,0,-7.60314,0,2.10632,0,1282.84,-2.57501e-17,130.163,0,39.5642,0,0,0,0,1447.07,2149.3,703.453,1.13687e-12
699,2002-12-01,00:00:00.00,18.9,0,-7.44361,0,2.65439,0,1283.15,2.70138e-18,131.069,0,52.89,0,0,0,0,1462.32,2168.2,707.096,2.27374e-13
700,2002-12-02,00:00:00.00,0,0,-7.45349,0,2.48906,0,1283.54,1.08936e-34,130.681,0,48.8701,0,0,0,0,1458.13,2168.2,711.291,3.41061e-12
701,2002-12-03,00:00:00.00,0,0,-7.5209,0,2.33629,0,1283.88,-2.47361e-51,130.34,0,45.1558,0,0,0,0,1454.19,2168.2,715.226,1.59162e-12
702,2002-12-04,00:00:00.00,0.4,0,-7.54256,0,2.20453,0,1284.19,1.21864e-20,130.182,0,41.9521,0,0,0,0,1450.99,2168.6,718.83,-3.41061e-12
703,2002-12-05,00:00:00.00,0.2,0,-7.58989,0,2.0774,0,1284.39,1.8744e-20,130.08,0,38.8609,0,0,0,0,1447.82,2168.8,722.201,4.54747e-13
704,2002-12-06,00:00:00.00,0,0,-7.61964,0,1.95592,0,1284.64,-5.16043e-37,129.831,0,35.9073,0,0,0,0,1444.71,2168.8,725.306,-4.54747e-13
705,2002-12-07,00:00:00.00,0,0,-7.66037,0,1.84368,0,1284.78,0,129.69,0,33.1782,0,0,0,0,1441.83,2168.8,728.188,-1.13687e-12
706,2002-12-08,00:00:00.00,0,0,-7.69498,0,1.73996,0,1284.97,0,129.5,0,30.6565,0,0,0,0,1439.17,2168.8,730.848,9.09495e-13
707,2002-12-09,00:00:00.00,0,0,-7.73265,0,1.64414,0,1285.15,0,129.323,0,28.3264,0,0,0,0,1436.71,2168.8,733.312,4.54747e-13
708,2002-12-10,00:00:00.00,0,0,-7.76914,0,1.55559,0,1285.28,0,129.192,0,26.1735,0,0,0,0,1434.43,2168.8,735.589,4.3201e-12
709,2002-12-11,00:00:00.00,0,0,-7.8038,0,1.47377,0,1285.51,0,128.957,0,24.1842,0,0,0,0,1432.32,2168.8,737.695,5.91172e-12
710,2002-12-12,00:00:00.00,0,0,-7.83573,0,1.39818,0,1285.78,0,128.694,0,22.3461,0,0,0,0,1430.38,2168.8,739.641,4.54747e-13
711,2002-12-13,00:00:00.00,0,0,-7.86496,0,1.32832,0,1285.96,0,128.512,0,20.6477,0,0,0,0,1428.58,2168.8,741.438,-4.54747e-13
712,2002-12-14,00:00:00.00,0,0,-7.89236,0,1.26378,0,1286.15,0,128.321,0,19.0784,0,0,0,0,1426.92,2168.8,743.1,-1.81899e-12
713,2002-12-15,00:00:00.00,0,0,-7.9173,0,1.20414,0,1286.39,0,128.076,0,17.6284,0,0,0,0,1425.39,2168.8,744.634,4.54747e-13
714,2002-12-16,00:00:00.00,0,1.2,-7.94064,0,1.14904,0,1286.68,0,127.866,0,16.2885,0,1.12439,0,0,1425.17,2170,746.053,1.13687e-12
715,2002-12-17,00:00:00.00,1.3,1.3,-7.93884,0,1.1777,0,1287.08,-1.25696e-18,129.097,0,16.9853,0,0,0,0,1426.4,2172.6,747.419,5.00222e-12
716,2002-12-18,00:00:00.00,1.34605,2.65395,-7.93179,0,1.17929,0,1287.42,-1.6457e-19,129.347,0,17.0241,0.0937333,1.87467,0,0,1429.01,2176.6,748.811,2.72848e-12
717,2002-12-19,00:00:00.00,0,2.4,-7.95172,0,1.12608,0,1287.58,-3.02129e-36,129.261,0,15.7302,0.0791019,4.21367,0,0,1430.04,2179,750.178,2.95586e-12
718,2002-12-20,00:00:00.00,0,0,-7.97371,0,1.0769,0,1287.86,3.75177e-53,128.989,0,14.5346,0.0394011,4.25337,0,0,1428.78,2179,751.445,3.41061e-12
719,2002-12-21,00:00:00.00,0,0,-7.99179,0,1.03147,0,1288.23,5.6535e-69,128.619,0,13.4299,0.016446,4.27633,0,0,1427.61,2179,752.613,9.09495e-13
720,2002-12-22,00:00:00.00,0,0,-7.99959,0,1.02319,0,1288.4,3.6522e-19,128.843,0,13.2286,0.143406,2.86812,0,0,1426.5,2179,753.717,1.59162e-12
721,2002-12-23,00:00:00.00,14.8869,4.71305,-7.85218,0,1.48933,0,1288.69,7.86372e-19,131.039,0,24.5624,0.32247,6.44939,0,0,1444.7,2198.6,755.124,5.22959e-12
722,2002-12-24,00:00:00.00,0,0,-7.80031,0,1.41255,0,1288.88,4.33859e-35,130.845,0,22.6955,0.301568,6.47029,0,0,1442.8,2198.6,757.016,-4.3201e-12
723,2002-12-25,00:00:00.00,0,1.1,-7.87638,0,1.3416,0,1289.1,3.30828e-51,130.697,0,20.9706,0.282756,7.51361,0,0,1442.03,2199.7,758.888,1.81899e-12
724,2002-12-26,00:00:00.00,0,0,-7.88006,0,1.27605,0,1289.38,-9.46201e-69,130.423,0,19.3767,0.279621,7.51675,0,0,1440.37,2199.7,760.551,5.91172e-12
725,2002-12-27,00:00:00.00,0,0.9,-7.91657,0,1.21548,0,1289.67,0,130.207,0,17.904,0.268125,8.35299,0,0,1439.7,2200.6,762.121,3.41061e-12
726,2002-12-28,00:00:00.00,0,0,-7.84746,0,1.44616,0,1290.05,-1.26249e-18,130.884,0,23.5129,0.000999399,0.019988,0,0,1438.07,2200.6,763.755,5.00222e-12
727,2002-12-29,00:00:00.00,0.4,0,-7.8269,0,1.38392,0,1290.43,1.07091e-20,130.631,0,21.9996,0,0,0,0,1436.61,2201,765.606,-4.3201e-12
728,2002-12-30,00:00:00.00,13.1,0,-7.7407,0,1.76985,0,1290.66,1.02513e-18,131.531,0,31.3832,0,0,0,0,1447.6,2214.1,767.715,-3.63798e-12
729,2002-12-31,00:00:00.00,17.1,17.1,-7.51887,0,2.397,0,1291.03,-1.622e-18,132.089,0,46.6319,0.675594,13.5119,0,0,1478.82,2248.3,770.702,-1.13687e-12
730,2003-01-01,00:00:00.00,0,1.4,-7.52485,0,2.25124,0,1291.28,2.37431e-35,131.911,0,43.0877,0.598257,14.9136,0,0,1476.52,2249.7,774.398,4.54747e-13
731,2003-01-02,00:00:00.00,0,4.9,-7.58676,0,2.11655,0,1291.84,0,131.431,0,39.8129,0.590941,19.7453,0,0,1477.95,2254.6,777.87,-2.95586e-12
732,2003-01-03,00:00:00.00,11,0,-6.61355,0,6.73505,0,1292.35,-3.57003e-18,132.373,0.000272743,57.183,0.000338011,0.00676022,0,0,1482.03,2265.6,784.79,-3.63798e-12
733,2003-01-04,00:00:00.00,4.6,4.6,-7.03079,0,2.98076,0,1292.77,-2.84953e-19,132.514,0,60.8255,1.29034e-05,0.000258067,0,0,1482.06,2274.8,793.965,2.72848e-12
734,2003-01-05,00:00:00.00,0,0.7,-7.60396,0,2.79062,0,1293.12,9.66974e-36,132.24,0,56.2025,1.04539e-05,0.625243,0,0,1477.37,2275.5,799.351,-2.04636e-12
735,2003-01-06,00:00:00.00,0,0.2,-7.30522,0,2.61494,0,1293.29,-3.62111e-53,132.103,0,51.9309,5.56176e-06,0.7832,0,0,1473.42,2275.7,803.499,1.36424e-12
736,2003-01-07,00:00:00.00,0,5.3,-7.56906,0,2.45261,0,1293.57,2.72088e-69,131.902,0,47.9839,2.92738e-06,6.00758,0,0,1474.35,2281,807.873,6.36646e-12
737,2003-01-08,00:00:00.00,0,1,-7.47405,0,2.30262,0,1293.74,0,131.805,0,44.3369,0,6.9322,0,0,1471.65,2282,811.575,-4.54747e-13
738,2003-01-09,00:00:00.00,0,0,-7.59535,0,2.16402,0,1293.83,0,131.72,0,40.9671,0,6.9322,0,0,1468.02,2282,815.204,1.36424e-12
739,2003-01-10,00:00:00.00,0,0,-7.58559,0,2.03596,0,1293.91,0,131.642,0,37.8535,0,6.9322,0,0,1464.78,2282,818.436,2.27374e-13
740,2003-01-11,00:00:00.00,0,1.2,-7.64661,0,1.91764,0,1294.16,0,131.468,0,34.9764,0,8.05659,0,0,1462.93,2283.2,821.493,1.59162e-12
741,2003-01-12,00:00:00.00,0,0.3,-7.67265,0,1.8083,0,1294.37,0,131.313,0,32.3181,0,8.29352,0,0,1460.43,2283.5,824.286,-4.54747e-13
742,2003-01-13,00:00:00.00,0,0.2,-7.71067,0,1.70728,0,1294.81,0,130.916,0,29.8618,0,8.45147,0,0,1458.04,2283.7,826.882,4.77485e-12
743,2003-01-14,00:00:00.00,1.60218,8.19782,-7.74388,0,1.64368,0,1295.19,-2.21596e-18,131.014,0,28.3154,0.422574,16.5737,0,0,1465.41,2293.5,829.308,-6.82121e-13
744,2003-01-15,00:00:00.00,0.4,0,-7.62567,0,2.06622,0,1295.54,-1.91476e-17,132.407,0,38.5891,0.104652,2.09304,0,0,1463.18,2293.9,831.941,2.27374e-13
745,2003-01-16,00:00:00.00,0,0,-7.59813,0,1.99411,0,1295.96,4.7101e-20,132.103,0,36.8358,0.0384663,0.769325,0,0,1460.1,2293.9,835.016,0
746,2003-01-17,00:00:00.00,0,0,-7.65444,0,1.90632,0,1296.43,-4.08171e-20,131.726,0,34.7014,2.89105e-05,0.00057821,0,0,1457.11,2293.9,838.014,-1.13687e-12
747,2003-01-18,00:00:00.00,0,0,-7.67207,0,1.79785,0,1296.95,0,131.198,0,32.064,2.33442e-05,0.000466884,0,0,1454.34,2293.9,840.778,1.13687e-12
748,2003-01-19,00:00:00.00,0,0,-7.71919,0,1.69763,0,1297.45,0,130.703,0,29.6272,1.28424e-05,0.000256849,0,0,1451.76,2293.9,843.362,2.72848e-12
749,2003-01-20,00:00:00.00,0.4,0,-7.74942,0,1.61293,0,1297.96,3.85541e-19,130.386,0,27.5677,3.19378e-06,6.38755e-05,0,0,1449.78,2294.3,845.745,3.41061e-12
750,2003-01-21,00:00:00.00,0,0,-7.78461,0,1.52676,0,1298.41,-8.82528e-36,129.935,0,25.4725,0,0,0,0,1447.56,2294.3,847.961,1.13687e-12
751,2003-01-22,00:00:00.00,0,0,-7.8197,0,1.44713,0,1298.83,4.59765e-53,129.511,0,23.5365,0,0,0,0,1445.51,2294.3,850.012,-4.54747e-13
752,2003-01-23,00:00:00.00,0,0,-7.84836,0,1.37356,0,1299.43,-8.23182e-70,128.911,0,21.7476,0,0,0,0,1443.62,2294.3,851.903,-2.27374e-13
753,2003-01-24,00:00:00.00,6.9,6.9,-7.75629,0,1.70072,0,1299.84,-5.54297e-18,131.905,0,29.7022,6.32912e-06,0.000126582,0,0,1455.39,2308.1,853.927,1.59162e-12
754,2003-01-25,00:00:00.00,2.2,2.2,-7.68586,0,1.75762,0,1300.18,-3.58515e-20,132.028,0,31.0859,6.25112e-06,0.000125022,0,0,1457.36,2312.5,856.357,4.3201e-12
755,2003-01-26,00:00:00.00,0,2.5,-7.71151,0,1.74141,0,1300.51,-1.4624e-21,131.945,0,30.6915,0.00573325,0.114665,0,0,1457.3,2315,858.923,-2.72848e-12
756,2003-01-27,00:00:00.00,0,0,-7.72722,0,1.64936,0,1300.86,2.89356e-21,131.612,0,28.4534,1.25849e-06,2.51698e-05,0,0,1454.85,2315,861.371,3.63798e-12
757,2003-01-28,00:00:00.00,6.4,0,-7.70959,0,1.77555,0,1301.38,-1.46102e-21,131.828,0,31.5217,0,0,0,0,1458.8,2321.4,863.82,-1.36424e-12
758,2003-01-29,00:00:00.00,4.9,4.9,-7.62071,0,2.01527,0,1301.97,1.89217e-19,132.141,0,37.3502,0,0,0,0,1465.86,2331.2,866.564,9.09495e-13
759,2003-01-30,00:00:00.00,0,7.9,-7.61561,0,1.98177,0,1302.28,-2.44968e-21,132.144,0,36.5357,0.256781,5.13561,0,0,1470.72,2339.1,869.598,-9.09495e-13
760,2003-01-31,00:00:00.00,0,2.2,-7.65707,0,1.86756,0,1302.68,1.13178e-37,131.827,0,33.7588,0.216022,7.30075,0,0,1469.99,2341.3,872.53,1.59162e-12
761,2003-02-01,00:00:00.00,0,2.8,-7.69001,0,1.76203,0,1303.06,6.28263e-54,131.524,0,31.193,0.174218,10.0669,0,0,1470.09,2344.1,875.235,6.82121e-13
762,2003-02-02,00:00:00.00,0,0,-7.72918,0,1.66453,0,1303.35,-3.48756e-70,131.231,0,28.8222,0.0843399,10.1568,0,0,1467.58,2344.1,877.742,-6.82121e-13
763,2003-02-03,00:00:00.00,0,3.4,-7.76388,0,1.57443,0,1303.92,0,130.738,0,26.6316,0.0592601,13.5063,0,0,1468.66,2347.5,880.057,-1.81899e-12
764,2003-02-04,00:00:00.00,1.5,1.5,-7.71326,0,1.77541,0,1304.49,-7.82903e-20,131.943,0,31.5182,0.348267,6.96533,0,0,1469.32,2350.5,882.398,2.27374e-13
765,2003-02-05,00:00:00.00,0,0,-7.70781,0,1.67688,0,1304.9,4.52711e-37,131.53,0,29.1227,0.336771,6.97683,0,0,1466.83,2350.5,884.887,-2.27374e-12
766,2003-02-06,00:00:00.00,0,0,-7.77025,0,1.58585,0,1305.37,0,131.059,0,26.9092,0.324229,6.98937,0,0,1464.47,2350.5,887.254,-6.82121e-13
767,2003-02-07,00:00:00.00,0,2.4,-7.79057,0,1.50173,0,1305.66,0,130.845,0,24.864,0.289741,9.34823,0,0,1464.72,2352.9,889.404,4.54747e-13
768,2003-02-08,00:00:00.00,0,4.2,-7.83017,0,1.42401,0,1306.07,0,130.507,0,22.9742,0.263616,13.4987,0,0,1466.91,2357.1,891.411,-2.50111e-12
769,2003-02-09,00:00:00.00,0,2.4,-7.8573,0,1.35219,0,1306.57,0,130.085,0,21.2281,0.209351,15.8774,0,0,1467.46,2359.5,893.256,-6.82121e-13
770,2003-02-10,00:00:00.00,0,0,-7.88569,0,1.28584,0,1306.94,0,129.718,0,19.6147,0.117733,15.969,0,0,1465.76,2359.5,894.964,2.27374e-12
771,2003-02-11,00:00:00.00,0,0,-7.91168,0,1.22452,0,1307.34,0,129.316,0,18.1239,0.037185,16.0495,0,0,1464.18,2359.5,896.542,-6.82121e-13
772,2003-02-12,00:00:00.00,0,0,-7.93459,0,1.16787,0,1307.67,0,128.989,0,16.7464,0.000750913,16.086,0,0,1462.72,2359.5,897.999,0
773,2003-02-13,00:00:00.00,0,0,-7.95727,0,1.11552,0,1307.99,0,128.667,0,15.4736,7.46056e-06,16.0867,0,0,1461.37,2359.5,899.347,3.18323e-12
774,2003-02-14,00:00:00.00,0,0,-7.97678,0,1.06715,0,1308.33,0,128.328,0,14.2975,0,16.0867,0,0,1460.13,2359.5,900.591,2.50111e-12
775,2003-02-15,00:00:00.00,0,0,-7.99599,0,1.02246,0,1308.73,0,127.922,0,13.2108,0,16.0867,0,0,1458.98,2359.5,901.741,3.18323e-12
776,2003-02-16,00:00:00.00,0,4.7,-8.01286,0,0.981164,0,1309.34,0,127.393,0,12.2068,0,20.7111,0,0,1462.62,2364.2,902.804,-4.54747e-13
777,2003-02-17,00:00:00.00,0,0.3,-8.02906,0,0.943007,0,1309.67,0,127.122,0,11.279,0,20.948,0,0,1461.93,2364.5,903.786,-4.54747e-13
778,2003-02-18,00:00:00.00,0,0,-8.04364,0,0.90775,0,1309.99,0,126.806,0,10.4217,0,20.948,0,0,1461.03,2364.5,904.693,1.13687e-12
779,2003-02-19,00:00:00.00,0,0,-8.05732,0,0.875173,0,1310.45,0,126.347,0,9.62965,0,20.948,0,0,1460.19,2364.5,905.531,3.86535e-12
780,2003-02-20,00:00:00.00,0,0,-8.06989,0,0.845071,0,1310.77,0,126.027,0,8.89775,0,20.948,0,0,1459.41,2364.5,906.306,2.27374e-12
781,2003-02-21,00:00:00.00,0,0,-8.08148,0,0.817258,0,1311.24,0,125.553,0,8.22149,0,20.948,0,0,1458.7,2364.5,907.021,-4.54747e-13
782,2003-02-22,00:00:00.00,0,0,-8.09226,0,0.791558,0,1311.88,0,124.914,0,7.59662,0,20.948,0,0,1458.04,2364.5,907.683,-2.50111e-12
783,2003-02-23,00:00:00.00,0,0,-8.10213,0,0.767812,0,1312.79,0,124.007,0,7.01924,0,20.948,0,0,1457.43,2364.5,908.294,1.36424e-12
784,2003-02-24,00:00:00.00,0,0,-8.11135,0,0.74587,0,1313.57,0,123.226,0,6.48575,0,20.948,0,0,1456.86,2364.5,908.858,1.13687e-12
785,2003-02-25,00:00:00.00,0,0,-8.11978,0,0.725596,0,1314.49,0,122.307,0,5.99281,0,20.948,0,0,1456.34,2364.5,909.38,1.59162e-12
786,2003-02-26,00:00:00.00,0,0,-8.12703,0,0.709033,0,1315.72,2.29577e-19,121.269,0,5.59008,0.983037,19.712,0,0,1455.86,2364.5,909.864,3.86535e-12
787,2003-02-27,00:00:00.00,0,0,-8.12061,0,0.739138,0,1316.97,5.11427e-18,122.964,0,6.32205,0.785517,15.7103,0,0,1455.37,2364.5,910.347,0
788,2003-02-28,00:00:00.00,0,0,-8.09815,0,0.802812,0,1318.1,4.26667e-19,126.084,0,7.87024,0.478927,9.57855,0,0,1454.81,2364.5,910.908,-3.41061e-12
