Datum-Stunde;Lufttemp.+200cm;Lufttemp.+20cm;Bodentemp.-5cm;Bodentemp.-20cm;Luftfeuchtigkeit+200cm;Windgeschw.+250cm;Niederschlag;Globalstrahlg.+200cm
04.08.2015;26,5;;;20,0;52;;0,0;;
05.08.2015;21,2;;;20,6;67;;0,0;;
06.08.2015;27,2;;;20,6;52;;0,0;;
07.08.2015;29,4;;;21,1;44;;0,0;;
08.08.2015;29,3;;;21,7;46;;0,0;;
09.08.2015;23,8;;;22,0;64;;0,0;;
10.08.2015;27,1;;;22,0;57;;0,0;;
11.08.2015;27,4;;;22,3;52;;0,0;;
12.08.2015;24,7;;;22,4;65;;0,0;;
13.08.2015;24,9;;;22,4;65;;0,0;;
14.08.2015;27,6;;;22,4;51;;0,0;;
15.08.2015;23,3;;;22,4;71;;1,4;;
16.08.2015;19,8;;;21,9;90;;5,2;;
17.08.2015;18,9;;;21,3;92;;54,2;;
18.08.2015;15,0;;;20,2;96;;31,8;;
19.08.2015;15,0;;;19,4;96;;6,0;;
20.08.2015;17,5;;;19,0;73;;0,0;;
21.08.2015;18,0;;;19,0;65;;0,0;;
22.08.2015;17,8;;;18,8;58;;0,0;;
23.08.2015;18,2;;;18,5;59;;0,0;;
24.08.2015;21,3;;;18,6;68;;4,0;;
25.08.2015;16,7;;;19,0;72;;7,2;;
26.08.2015;20,2;;;18,7;55;;0,0;;
27.08.2015;24,3;;;18,7;44;;0,0;;
28.08.2015;18,0;;;19,0;85;;1,2;;
29.08.2015;19,2;;;18,9;77;;0,0;;
30.08.2015;24,7;;;19,2;69;;0,0;;
31.08.2015;26,9;;;19,8;62;;0,0;;
01.09.2015;23,7;;;20,4;67;;17,6;;
02.09.2015;16,4;;;20,3;72;;0,6;;
03.09.2015;15,1;;;19,6;79;;15,2;;
04.09.2015;14,4;;;18,7;77;;0,4;;
05.09.2015;13,3;;;18,0;71;;3,2;;
06.09.2015;11,5;;;17,4;79;;0,6;;
07.09.2015;11,8;;;16,8;77;;1,6;;
08.09.2015;13,0;;;16,4;71;;0,0;;
09.09.2015;12,7;;;16,2;73;;0,0;;
10.09.2015;11,0;;;15,9;85;;7,2;;
11.09.2015;12,7;;;15,5;84;;0,0;;
12.09.2015;16,5;;;15,5;73;;0,0;;
13.09.2015;19,0;;;15,8;67;;0,0;;
14.09.2015;17,4;;;16,1;73;;1,6;;
15.09.2015;16,3;;;16,2;59;;0,0;;
16.09.2015;18,2;;;16,2;64;;0,0;;
17.09.2015;20,0;;;16,5;68;;7,6;;
18.09.2015;15,9;;;16,7;70;;0,0;;
19.09.2015;15,8;;;16,5;72;;3,4;;
20.09.2015;12,4;;;16,2;84;;3,0;;
21.09.2015;12,4;;;15,9;82;;0,0;;
22.09.2015;14,7;;;15,6;66;;0,8;;
23.09.2015;12,8;;;15,6;78;;1,4;;
24.09.2015;13,0;;;15,3;72;;0,0;;
25.09.2015;13,8;;;14,9;74;;0,0;;
26.09.2015;12,3;;;14,9;78;;0,2;;
27.09.2015;10,8;;;14,7;75;;0,0;;
28.09.2015;10,5;;;14,2;74;;0,0;;
29.09.2015;8,6;;;13,6;78;;0,0;;
30.09.2015;8,4;;;13,1;72;;0,0;;
01.10.2015;7,5;;;12,6;71;;0,0;;
02.10.2015;9,8;;;12,0;67;;0,0;;
03.10.2015;13,3;;;11,8;68;;0,0;;
04.10.2015;15,0;;;12,1;71;;0,0;;
05.10.2015;14,5;;;12,6;75;;0,0;;
06.10.2015;14,2;;;12,7;78;;0,0;;
07.10.2015;14,5;;;13,1;92;;19,2;;
08.10.2015;11,8;;;13,6;95;;12,0;;
09.10.2015;9,2;;;13,6;86;;1,0;;
10.10.2015;6,6;;;13,2;68;;0,0;;
11.10.2015;3,6;;;12,3;61;;0,0;;
12.10.2015;2,4;;;11,0;71;;0,0;;
13.10.2015;3,1;;;10,1;77;;0,0;;
14.10.2015;2,5;;;9,7;89;;8,4;;
15.10.2015;5,5;;;9,4;94;;6,8;;
16.10.2015;6,9;;;9,5;92;;4,6;;
17.10.2015;7,2;;;9,7;91;;2,2;;
18.10.2015;7,5;;;9,9;88;;0,0;;
19.10.2015;6,9;;;10,1;87;;0,0;;
20.10.2015;6,5;;;10,0;92;;5,0;;
21.10.2015;8,0;;;10,0;87;;0,2;;
22.10.2015;9,1;;;10,1;80;;0,2;;
23.10.2015;9,4;;;10,4;81;;0,2;;
24.10.2015;7,2;;;10,1;82;;0,0;;
25.10.2015;9,9;;;9,8;85;;0,0;;
26.10.2015;9,1;;;10,0;87;;0,0;;
27.10.2015;8,1;;;9,9;80;;0,0;;
28.10.2015;6,0;;;9,5;84;;0,0;;
29.10.2015;7,0;;;9,0;86;;0,0;;
30.10.2015;9,0;;;9,1;86;;0,0;;
31.10.2015;8,8;;;9,2;71;;0,0;;
01.11.2015;9,0;;;9,0;64;;0,0;;
02.11.2015;6,0;;;8,6;65;;0,0;;
03.11.2015;4,4;;;7,9;74;;0,0;;
04.11.2015;7,4;;;7,3;74;;0,0;;
05.11.2015;11,9;;;7,6;79;;0,0;;
06.11.2015;12,9;;;8,2;75;;0,0;;
07.11.2015;14,6;;;8,9;87;;5,4;;
08.11.2015;13,3;;;9,7;76;;0,0;;
09.11.2015;14,4;;;9,8;74;;1,6;;
10.11.2015;14,3;;;10,2;72;;0,0;;
11.11.2015;12,9;;;10,6;84;;1,6;;
12.11.2015;10,9;;;10,7;77;;0,0;;
13.11.2015;11,3;;;10,6;71;;0,8;;
14.11.2015;6,6;;;10,3;73;;2,4;;
15.11.2015;9,3;;;9,7;88;;13,6;;
16.11.2015;10,8;;;9,9;83;;2,6;;
17.11.2015;11,7;;;10,1;80;;3,6;;
18.11.2015;12,5;;;10,3;65;;0,0;;
19.11.2015;10,7;;;10,1;75;;12,6;;
20.11.2015;6,5;;;9,9;85;;4,2;;
21.11.2015;3,5;;;9,4;80;;0,2;;
22.11.2015;1,0;;;8,6;82;;0,2;;
23.11.2015;-0,1;;;7,8;84;;2,8;;
24.11.2015;0,3;;;7,1;72;;0,2;;
25.11.2015;2,4;;;6,5;72;;0,0;;
26.11.2015;2,8;;;6,4;85;;0,2;;
27.11.2015;1,9;;;6,3;79;;0,0;;
28.11.2015;0,4;;;5,8;79;;3,2;;
29.11.2015;5,1;;;5,3;77;;4,8;;
30.11.2015;6,6;;;5,6;78;;18,0;;
01.12.2015;6,5;;;6,0;79;;2,6;;
02.12.2015;8,6;;;6,4;80;;0,2;;
03.12.2015;6,0;;;6,7;76;;0,0;;
04.12.2015;6,3;;;6,3;71;;0,2;;
05.12.2015;6,5;;;6,1;65;;0,0;;
06.12.2015;9,0;;;6,0;62;;0,0;;
07.12.2015;9,5;;;6,3;81;;0,0;;
08.12.2015;5,7;;;6,7;84;;0,0;;
09.12.2015;5,2;;;6,3;85;;3,2;;
10.12.2015;3,3;;;6,1;72;;0,0;;
11.12.2015;3,9;;;5,4;68;;2,8;;
12.12.2015;5,0;;;5,3;76;;0,2;;
13.12.2015;5,6;;;5,4;78;;1,6;;
14.12.2015;2,5;;;5,3;81;;0,0;;
15.12.2015;6,1;;;5,2;79;;0,0;;
16.12.2015;6,5;;;5,5;82;;0,0;;
17.12.2015;10,5;;;5,8;84;;2,0;;
18.12.2015;10,5;;;6,5;83;;5,0;;
19.12.2015;9,0;;;6,8;82;;0,0;;
20.12.2015;9,0;;;6,7;74;;0,0;;
21.12.2015;9,3;;;6,6;74;;1,4;;
22.12.2015;10,6;;;6,8;73;;0,0;;
23.12.2015;9,8;;;7,0;68;;0,0;;
24.12.2015;7,8;;;6,8;76;;0,0;;
25.12.2015;10,1;;;6,7;77;;2,2;;
26.12.2015;12,1;;;7,1;69;;0,0;;
27.12.2015;10,4;;;7,3;66;;0,0;;
28.12.2015;9,2;;;7,3;81;;0,0;;
29.12.2015;4,5;;;7,3;84;;0,0;;
30.12.2015;1,2;;;6,6;75;;0,0;;
31.12.2015;0,6;;;5,4;56;;1,2;;
01.01.2016;0,5;;;4,7;89;;0,0;;
02.01.2016;-1,3;;;4,3;88;;0,0;;
03.01.2016;-3,3;;;3,8;76;;0,0;;
04.01.2016;-4,3;;;3,2;77;;0,0;;
05.01.2016;-3,1;;;2,8;86;;0,0;;
06.01.2016;-3,1;;;2,7;86;;0,0;;
07.01.2016;-1,8;;;2,8;85;;0,0;;
08.01.2016;3,2;;;2,8;68;;9,0;;
09.01.2016;-0,7;;;2,8;78;;0,0;;
10.01.2016;3,4;;;2,6;79;;2,6;;
11.01.2016;3,9;;;2,7;86;;8,4;;
12.01.2016;4,2;;;3,2;82;;2,2;;
13.01.2016;2,3;;;3,4;83;;4,6;;
14.01.2016;1,5;;;3,3;75;;0,8;;
15.01.2016;0,7;;;3,1;84;;2,8;;
16.01.2016;-1,0;;;3,0;81;;0,4;;
17.01.2016;-1,8;;;3,0;86;;1,0;;
18.01.2016;-6,3;;;3,0;82;;0,2;;
19.01.2016;-7,9;;;2,9;73;;0,0;;
20.01.2016;-3,1;;;2,6;80;;0,0;;
21.01.2016;-6,1;;;2,6;79;;0,0;;
22.01.2016;-10,0;;;2,6;71;;0,0;;
23.01.2016;0,0;;;2,2;82;;10,8;;
24.01.2016;3,5;;;2,2;80;;0,4;;
25.01.2016;6,6;;;2,3;91;;4,6;;
26.01.2016;9,3;;;2,9;75;;0,0;;
27.01.2016;10,9;;;3,7;62;;0,2;;
28.01.2016;7,7;;;4,5;67;;2,0;;
29.01.2016;5,8;;;4,4;62;;0,0;;
30.01.2016;7,2;;;4,3;68;;1,8;;
31.01.2016;3,2;;;4,4;74;;6,0;;
01.02.2016;8,1;;;4,4;85;;7,0;;
02.02.2016;10,0;;;5,1;73;;4,0;;
03.02.2016;4,2;;;5,4;72;;0,0;;
04.02.2016;2,5;;;5,0;79;;0,8;;
05.02.2016;3,6;;;4,7;82;;1,8;;
06.02.2016;7,3;;;4,8;71;;0,0;;
07.02.2016;5,7;;;4,8;71;;0,0;;
08.02.2016;7,6;;;4,8;64;;0,4;;
09.02.2016;7,6;;;5,0;65;;1,4;;
10.02.2016;4,2;;;5,0;69;;0,2;;
11.02.2016;3,0;;;4,9;78;;1,8;;
12.02.2016;2,1;;;4,5;76;;0,0;;
13.02.2016;1,2;;;4,0;79;;0,0;;
14.02.2016;5,5;;;3,8;78;;1,0;;
15.02.2016;4,0;;;4,3;83;;1,6;;
16.02.2016;-0,3;;;4,3;84;;2,4;;
17.02.2016;-0,7;;;4,0;87;;0,0;;
18.02.2016;3,0;;;3,6;74;;0,0;;
19.02.2016;1,5;;;3,6;74;;0,0;;
20.02.2016;3,2;;;3,4;76;;5,2;;
21.02.2016;8,9;;;3,8;86;;11,8;;
22.02.2016;8,5;;;4,8;76;;9,4;;
23.02.2016;2,0;;;5,2;87;;5,8;;
24.02.2016;1,8;;;4,8;80;;1,6;;
25.02.2016;0,4;;;4,3;78;;0,0;;
26.02.2016;0,2;;;3,8;76;;0,0;;
27.02.2016;0,2;;;3,5;70;;0,0;;
28.02.2016;0,6;;;3,1;76;;0,0;;
29.02.2016;0,2;;;3,1;86;;0,6;;
01.03.2016;-0,9;;;3,0;86;;2,8;;
02.03.2016;4,0;;;3,0;78;;14,4;;
03.03.2016;2,9;;;2,9;74;;0,0;;
04.03.2016;3,5;;;2,9;65;;0,0;;
05.03.2016;5,4;;;3,1;68;;0,0;;
06.03.2016;3,5;;;3,6;79;;4,6;;
07.03.2016;3,1;;;3,7;72;;0,0;;
08.03.2016;1,8;;;3,7;79;;0,0;;
09.03.2016;2,4;;;3,6;73;;0,0;;
10.03.2016;3,6;;;3,7;82;;0,0;;
11.03.2016;3,9;;;4,0;80;;0,0;;
12.03.2016;2,3;;;4,2;84;;0,0;;
13.03.2016;1,2;;;4,2;88;;0,2;;
14.03.2016;2,2;;;4,0;74;;0,0;;
15.03.2016;2,2;;;4,1;83;;5,6;;
16.03.2016;3,6;;;4,0;74;;0,0;;
17.03.2016;4,2;;;4,0;70;;0,0;;
18.03.2016;3,8;;;4,0;76;;0,0;;
19.03.2016;4,8;;;4,3;83;;1,0;;
20.03.2016;4,4;;;4,7;76;;0,2;;
21.03.2016;4,9;;;4,8;80;;1,0;;
22.03.2016;4,9;;;5,0;82;;2,0;;
23.03.2016;5,0;;;5,3;83;;2,0;;
24.03.2016;4,4;;;5,5;76;;0,0;;
25.03.2016;6,0;;;5,6;78;;2,6;;
26.03.2016;7,0;;;5,9;79;;0,6;;
27.03.2016;9,1;;;6,1;63;;0,0;;
28.03.2016;10,5;;;6,4;61;;1,0;;
29.03.2016;8,0;;;6,7;65;;1,2;;
30.03.2016;8,6;;;6,8;74;;2,0;;
31.03.2016;7,5;;;7,0;83;;8,4;;
01.04.2016;4,3;;;6,9;81;;10,0;;
02.04.2016;8,1;;;6,5;60;;0,0;;
03.04.2016;12,9;;;6,7;57;;0,0;;
04.04.2016;13,2;;;7,6;71;;0,0;;
05.04.2016;15,4;;;8,3;70;;1,2;;
06.04.2016;11,8;;;9,2;65;;0,4;;
07.04.2016;10,6;;;9,3;60;;0,0;;
08.04.2016;9,8;;;9,3;56;;0,0;;
09.04.2016;6,7;;;9,2;67;;0,0;;
10.04.2016;6,2;;;9,0;84;;1,4;;
11.04.2016;8,2;;;8,7;79;;0,0;;
12.04.2016;12,9;;;9,1;69;;1,6;;
13.04.2016;12,9;;;9,8;73;;2,0;;
14.04.2016;9,1;;;10,4;84;;3,8;;
15.04.2016;9,1;;;10,2;76;;2,4;;
16.04.2016;10,9;;;10,0;77;;3,8;;
17.04.2016;7,8;;;9,9;84;;9,4;;
18.04.2016;8,5;;;9,7;65;;0,0;;
19.04.2016;8,0;;;9,6;64;;0,0;;
20.04.2016;7,3;;;9,5;64;;0,0;;
21.04.2016;9,4;;;9,5;62;;0,0;;
22.04.2016;8,6;;;9,7;61;;0,0;;
23.04.2016;5,1;;;9,8;75;;2,2;;
24.04.2016;3,5;;;9,4;73;;1,0;;
25.04.2016;4,2;;;9,2;66;;0,6;;
26.04.2016;4,8;;;9,1;71;;3,6;;
27.04.2016;5,2;;;8,9;60;;0,0;;
28.04.2016;6,2;;;8,7;61;;0,0;;
29.04.2016;9,1;;;8,8;49;;0,0;;
30.04.2016;11,9;;;9,1;49;;0,0;;
01.05.2016;10,3;;;9,6;63;;0,0;;
02.05.2016;10,6;;;10,0;66;;0,0;;
03.05.2016;11,7;;;10,3;64;;0,0;;
04.05.2016;7,8;;;10,9;83;;4,6;;
05.05.2016;11,5;;;10,7;72;;0,2;;
06.05.2016;15,6;;;11,3;59;;0,0;;
07.05.2016;16,6;;;12,0;51;;0,0;;
08.05.2016;15,7;;;12,5;57;;0,0;;
09.05.2016;16,3;;;12,8;63;;0,0;;
10.05.2016;16,8;;;13,3;59;;0,0;;
11.05.2016;16,4;;;13,6;61;;0,0;;
12.05.2016;15,7;;;13,8;68;;2,6;;
13.05.2016;15,2;;;14,0;79;;6,2;;
14.05.2016;9,8;;;14,0;67;;0,0;;
15.05.2016;6,4;;;13,3;76;;2,6;;
16.05.2016;7,9;;;12,5;69;;0,0;;
17.05.2016;9,0;;;12,3;68;;0,0;;
18.05.2016;13,8;;;12,3;58;;0,0;;
19.05.2016;15,9;;;12,8;54;;0,0;;
20.05.2016;16,9;;;13,5;59;;0,0;;
21.05.2016;18,8;;;14,3;55;;0,0;;
22.05.2016;21,6;;;15,0;51;;0,0;;
23.05.2016;18,1;;;15,6;73;;19,4;;
24.05.2016;15,1;;;15,6;87;;0,0;;
25.05.2016;13,3;;;15,4;85;;0,2;;
26.05.2016;16,1;;;15,2;73;;0,0;;
27.05.2016;16,3;;;15,5;76;;1,8;;
28.05.2016;18,5;;;15,9;78;;2,2;;
29.05.2016;20,7;;;16,6;75;;0,8;;
30.05.2016;20,5;;;17,2;71;;0,0;;
31.05.2016;18,4;;;17,4;77;;2,2;;
01.06.2016;17,7;;;17,4;84;;6,4;;
02.06.2016;18,5;;;17,4;77;;15,0;;
03.06.2016;16,9;;;17,7;89;;12,2;;
04.06.2016;18,7;;;17,6;79;;0,0;;
05.06.2016;19,5;;;17,8;71;;4,4;;
06.06.2016;18,8;;;18,1;68;;0,0;;
07.06.2016;19,5;;;18,3;58;;0,0;;
08.06.2016;20,8;;;18,5;59;;0,0;;
09.06.2016;17,2;;;18,8;71;;0,0;;
10.06.2016;17,0;;;18,6;62;;0,0;;
11.06.2016;16,2;;;18,4;68;;0,0;;
12.06.2016;16,7;;;18,0;77;;16,4;;
13.06.2016;16,7;;;17,8;85;;12,4;;
14.06.2016;17,3;;;17,9;77;;5,2;;
15.06.2016;16,2;;;18,0;79;;4,6;;
16.06.2016;17,7;;;17,8;71;;1,0;;
17.06.2016;15,3;;;17,8;85;;17,8;;
18.06.2016;17,6;;;17,6;69;;0,0;;
19.06.2016;17,5;;;17,8;70;;0,0;;
20.06.2016;17,9;;;18,0;67;;0,0;;
21.06.2016;19,6;;;18,3;67;;0,0;;
22.06.2016;21,8;;;18,6;69;;0,6;;
23.06.2016;24,8;;;19,0;65;;0,0;;
24.06.2016;26,4;;;19,8;62;;0,0;;
25.06.2016;22,7;;;20,4;80;;10,4;;
26.06.2016;19,3;;;20,4;71;;5,6;;
27.06.2016;18,7;;;20,3;63;;0,0;;
28.06.2016;18,4;;;19,9;73;;1,2;;
29.06.2016;20,9;;;19,8;67;;9,0;;
30.06.2016;20,6;;;19,9;67;;0,0;;
01.07.2016;23,3;;;20,0;61;;0,0;;
02.07.2016;18,6;;;20,3;78;;1,8;;
03.07.2016;15,5;;;19,7;69;;0,8;;
04.07.2016;18,1;;;19,3;58;;0,0;;
05.07.2016;19,6;;;19,4;66;;4,4;;
06.07.2016;16,2;;;19,3;61;;0,0;;
07.07.2016;16,5;;;18,9;62;;0,0;;
08.07.2016;21,1;;;18,9;56;;2,6;;
09.07.2016;18,8;;;19,3;68;;0,0;;
10.07.2016;24,4;;;19,5;57;;0,0;;
11.07.2016;26,0;;;20,3;59;;3,0;;
12.07.2016;21,0;;;20,7;67;;0,0;;
13.07.2016;18,9;;;20,5;73;;21,4;;
14.07.2016;13,9;;;19,8;87;;16,6;;
15.07.2016;13,9;;;18,8;83;;3,6;;
16.07.2016;18,5;;;18,5;61;;0,0;;
17.07.2016;19,6;;;18,8;81;;0,4;;
18.07.2016;20,0;;;19,1;67;;0,0;;
19.07.2016;21,7;;;19,5;65;;0,0;;
20.07.2016;22,5;;;19,7;63;;0,0;;
21.07.2016;20,6;;;20,0;78;;0,6;;
22.07.2016;23,0;;;20,0;67;;0,0;;
23.07.2016;21,9;;;20,4;69;;0,8;;
24.07.2016;21,2;;;20,6;83;;18,8;;
25.07.2016;23,4;;;20,7;70;;0,0;;
26.07.2016;22,3;;;21,0;75;;0,0;;
27.07.2016;20,5;;;21,0;83;;1,6;;
28.07.2016;21,7;;;20,8;69;;0,0;;
29.07.2016;21,9;;;21,0;66;;0,0;;
30.07.2016;22,2;;;21,0;67;;0,0;;
31.07.2016;19,7;;;20,9;81;;1,8;;
01.08.2016;17,4;;;20,6;69;;0,0;;
02.08.2016;16,5;;;19,9;71;;0,6;;
03.08.2016;19,4;;;19,6;78;;1,6;;
04.08.2016;22,3;;;19,8;72;;0,0;;
05.08.2016;16,8;;;20,0;85;;19,8;;
06.08.2016;18,3;;;19,6;71;;0,0;;
07.08.2016;19,9;;;19,4;62;;0,0;;
08.08.2016;23,5;;;19,5;54;;0,0;;
09.08.2016;17,1;;;19,7;68;;0,6;;
10.08.2016;12,2;;;19,1;77;;2,2;;
11.08.2016;13,6;;;18,1;63;;0,0;;
12.08.2016;15,4;;;17,8;78;;1,2;;
13.08.2016;21,2;;;18,1;71;;0,0;;
14.08.2016;18,7;;;18,5;69;;0,0;;
15.08.2016;16,5;;;18,4;69;;0,0;;
16.08.2016;15,8;;;18,1;65;;0,0;;
17.08.2016;14,3;;;17,9;71;;0,0;;
18.08.2016;16,6;;;17,4;61;;0,0;;
19.08.2016;20,0;;;17,3;54;;0,0;;
20.08.2016;22,1;;;17,8;62;;1,6;;
21.08.2016;18,4;;;18,5;73;;4,4;;
22.08.2016;18,3;;;18,4;66;;0,0;;
23.08.2016;20,9;;;18,4;67;;0,2;;
24.08.2016;21,4;;;18,7;68;;0,0;;
25.08.2016;21,5;;;18,7;63;;0,0;;
26.08.2016;23,8;;;18,6;53;;0,0;;
27.08.2016;25,0;;;18,8;52;;0,0;;
28.08.2016;25,8;;;19,0;56;;0,6;;
29.08.2016;21,6;;;19,3;64;;0,0;;
30.08.2016;17,5;;;19,1;59;;0,0;;
31.08.2016;17,9;;;18,3;56;;0,0;;
01.09.2016;20,7;;;17,9;53;;0,0;;
02.09.2016;20,0;;;18,1;63;;0,0;;
03.09.2016;21,3;;;18,2;57;;0,0;;
04.09.2016;19,6;;;18,3;69;;12,0;;
05.09.2016;15,6;;;18,0;89;;20,8;;
06.09.2016;15,7;;;17,8;82;;0,0;;
07.09.2016;18,2;;;17,4;76;;0,0;;
08.09.2016;21,5;;;17,5;67;;0,0;;
09.09.2016;21,1;;;17,7;72;;0,0;;
10.09.2016;21,6;;;17,9;72;;0,0;;
11.09.2016;23,3;;;18,2;65;;0,0;;
12.09.2016;22,8;;;18,4;65;;0,0;;
13.09.2016;22,3;;;18,4;64;;0,0;;
14.09.2016;21,8;;;18,4;58;;0,0;;
15.09.2016;19,5;23,6;23,8;19,9;56;2,9;0,1;226;
16.09.2016;19,8;19,6;20,7;20,7;68;1,6;1,0;172;
17.09.2016;16,1;16,1;18,7;19,8;97;2,1;26,3;20;
18.09.2016;12,6;13,1;16,6;18,1;98;2,8;1,1;23;
19.09.2016;12,8;13,8;16,3;17,2;89;2,2;0,1;93;
20.09.2016;12,0;13,2;16,4;17,2;75;1,3;0,0;134;
21.09.2016;13,0;13,0;15,3;16,5;78;1,3;0,0;101;
22.09.2016;12,9;13,1;15,5;16,2;76;0,9;0,0;169;
23.09.2016;15,0;14,6;15,7;16,4;69;1,1;0,0;132;
24.09.2016;14,9;14,7;15,8;16,3;73;1,0;0,0;149;
25.09.2016;14,8;14,9;15,9;16,4;74;1,4;0,0;138;
26.09.2016;14,5;14,2;15,8;16,3;77;1,1;0,0;146;
27.09.2016;14,8;14,8;16,3;16,5;80;1,0;0,0;136;
28.09.2016;17,0;16,5;15,8;16,4;68;2,5;0,0;118;
29.09.2016;20,0;19,5;16,9;16,7;51;2,6;0,0;153;
30.09.2016;16,6;16,5;16,7;17,0;72;1,5;0,0;79;
01.10.2016;16,0;15,9;16,0;16,5;79;1,5;0,5;80;
02.10.2016;14,0;13,7;14,9;16,1;76;1,9;4,9;79;
03.10.2016;10,7;10,6;12,7;14,5;91;1,4;7,1;46;
04.10.2016;10,5;10,8;13,2;14,3;83;3,4;0,1;88;
05.10.2016;6,8;6,9;10,9;13,0;91;2,6;14,4;67;
06.10.2016;8,0;8,2;10,4;12,1;100;3,0;20,6;18;
07.10.2016;8,0;8,4;10,8;12,0;95;1,5;0,9;52;
08.10.2016;7,4;7,5;10,2;11,8;99;1,5;3,1;29;
09.10.2016;7,5;7,6;10,1;11,6;93;1,7;0,2;54;
10.10.2016;7,7;7,9;10,1;11,4;90;1,0;0,0;60;
11.10.2016;6,3;6,7;9,7;11,2;95;1,2;1,1;38;
12.10.2016;6,0;6,6;9,4;10,9;99;2,8;2,3;21;
13.10.2016;6,5;6,6;9,0;10,6;95;3,4;0,5;17;
14.10.2016;7,9;7,7;8,8;10,3;86;4,5;0,0;54;
15.10.2016;11,2;10,8;9,8;10,6;88;1,2;0,2;44;
16.10.2016;12,5;12,9;12,1;12,1;87;1,1;0,0;87;
17.10.2016;9,5;10,0;11,5;12,3;93;2,0;0,1;95;
18.10.2016;11,5;11,3;11,4;12,3;91;1,1;0,6;29;
19.10.2016;9,5;9,3;10,7;12,0;84;1,8;5,7;51;
20.10.2016;7,6;7,9;9,7;11,2;89;1,6;4,0;45;
21.10.2016;6,4;6,4;9,1;10,7;90;1,1;0,3;45;
22.10.2016;5,9;5,7;8,2;10,0;87;1,0;1,2;40;
23.10.2016;5,9;6,0;7,9;9,5;91;1,5;0,0;71;
24.10.2016;8,6;8,8;8,9;9,8;96;1,3;5,6;35;
25.10.2016;9,5;9,5;9,8;10,6;99;1,3;6,1;23;
26.10.2016;7,3;7,7;9,5;10,7;99;1,3;0,3;24;
27.10.2016;8,5;8,4;8,9;10,3;95;1,3;0,0;31;
28.10.2016;10,1;9,8;9,1;10,3;89;2,7;0,9;21;
29.10.2016;9,2;9,0;9,3;10,5;87;2,2;0,3;29;
30.10.2016;7,5;7,3;8,5;10,1;85;2,0;0,0;53;
31.10.2016;7,7;7,6;7,9;9,4;94;1,6;0,0;46;
01.11.2016;10,2;9,9;9,1;10,0;77;1,6;0,5;65;
02.11.2016;6,2;6,1;7,8;9,7;86;3,8;8,3;60;
03.11.2016;3,7;3,6;5,9;8,3;82;2,1;0,1;68;
04.11.2016;5,7;5,3;5,7;7,8;73;1,6;0,0;33;
05.11.2016;7,0;6,7;6,3;7,8;83;2,0;3,5;19;
06.11.2016;5,1;4,8;5,8;7,7;88;1,4;0,0;28;
07.11.2016;3,0;2,9;4,5;6,8;92;2,0;0,5;15;
08.11.2016;2,0;1,8;3,7;6,0;88;1,7;0,5;37;
09.11.2016;1,3;1,1;3,2;5,5;83;1,3;0,0;63;
10.11.2016;0,6;0,7;2,5;4,9;98;2,3;2,0;15;
11.11.2016;0,7;0,9;2,9;4,9;99;2,9;0,0;8;
12.11.2016;-0,9;-0,6;2,1;4,5;95;1,9;0,0;12;
13.11.2016;-1,6;-1,4;1,6;3,9;87;1,2;0,0;64;
14.11.2016;-1,0;-0,8;0,9;3,3;80;1,0;0,0;66;
15.11.2016;2,6;2,2;1,3;3,1;82;2,1;6,4;20;
16.11.2016;7,7;7,4;4,8;4,8;94;2,3;1,7;26;
17.11.2016;10,2;9,7;6,5;6,6;79;3,2;0,1;31;
18.11.2016;10,8;10,1;7,1;7,4;71;3,3;0,8;31;
19.11.2016;6,4;6,0;5,6;7,0;81;2,2;2,3;11;
20.11.2016;6,5;5,9;4,6;6,2;75;3,3;0,0;56;
21.11.2016;9,4;8,6;5,9;6,6;80;3,4;0,0;52;
22.11.2016;9,1;8,4;7,1;7,6;89;2,1;0,0;35;
23.11.2016;6,8;6,4;6,0;7,2;94;1,3;0,0;49;
24.11.2016;4,8;4,8;5,5;6,9;100;1,6;0,3;13;
25.11.2016;2,8;3,6;5,4;6,8;94;2,4;0,0;50;
26.11.2016;0,5;0,8;3,7;5,9;100;1,2;0,0;22;
27.11.2016;3,2;3,0;3,6;5,4;92;2,7;0,8;30;
28.11.2016;-1,1;-1,3;1,5;4,3;85;1,7;0,0;33;
29.11.2016;-2,5;-2,6;0,5;3,2;84;1,4;0,0;48;
30.11.2016;0,1;-0,3;0,1;2,5;70;3,0;2,5;19;
01.12.2016;3,2;2,9;0,5;2,2;97;5,0;5,6;8;
02.12.2016;3,1;2,8;2,5;3,4;85;3,4;4,3;45;
03.12.2016;-0,9;-1,2;0,8;2,8;87;1,0;0,0;49;
04.12.2016;-2,1;-2,0;0,3;2,3;86;0,7;0,0;44;
05.12.2016;-2,4;-2,4;-0,1;1,9;79;0,9;0,0;49;
06.12.2016;-0,4;-0,7;-0,3;1,7;85;1,3;0,0;24;
07.12.2016;2,9;2,1;-0,2;1,6;75;1,5;0,0;39;
08.12.2016;8,9;8,2;1,2;2,0;51;2,6;0,0;43;
09.12.2016;6,8;6,4;3,2;3,4;83;2,9;0,3;8;
10.12.2016;9,3;8,8;5,1;5,0;74;2,8;0,0;30;
11.12.2016;6,9;6,6;5,0;5,5;83;4,3;2,2;5;
12.12.2016;3,7;3,5;4,3;5,3;95;3,1;3,7;12;
13.12.2016;3,3;2,9;2,9;4,5;89;1,1;0,0;18;
