Datum-Stunde;Lufttemp.+200cm;Lufttemp.+20cm;Bodentemp.-5cm;Bodentemp.-20cm;Luftfeuchtigkeit+200cm;Windgeschw.+250cm;Niederschlag;Globalstrahlg.+200cm
28.09.2019;15,5;;;15,7;70;1,7;0,0;99;
29.09.2019;16,6;;;15,4;62;1,6;0,3;50;
30.09.2019;15,5;;;15,6;67;3,4;1,4;96;
01.10.2019;16,2;;;15,2;68;1,6;1,2;77;
02.10.2019;11,0;;;15,3;84;1,3;3,7;34;
03.10.2019;9,5;;;13,9;79;1,8;2,9;64;
04.10.2019;10,1;;;13,7;84;1,1;5,0;60;
05.10.2019;7,7;;;13,4;97;1,5;12,3;13;
06.10.2019;6,7;;;12,6;84;0,9;0,4;76;
07.10.2019;5,1;;;11,6;75;0,6;0,0;82;
08.10.2019;9,1;;;11,0;90;0,9;6,1;25;
09.10.2019;12,7;;;11,8;75;1,3;0,6;65;
10.10.2019;10,8;;;12,0;76;1,6;2,7;50;
11.10.2019;13,3;;;12,0;70;1,3;0,0;77;
12.10.2019;17,0;;;12,5;64;1,1;0,0;94;
13.10.2019;18,5;;;13,4;69;1,3;0,0;80;
14.10.2019;16,6;;;13,9;74;1,6;0,0;87;
15.10.2019;14,4;;;13,9;82;1,7;0,0;84;
16.10.2019;13,9;;;13,7;71;1,8;0,7;58;
17.10.2019;13,8;;;13,7;68;1,1;0,0;71;
18.10.2019;14,3;;;13,8;79;1,2;0,6;69;
19.10.2019;12,3;;;13,8;85;1,0;1,2;31;
20.10.2019;13,7;;;13,7;82;2,0;0,0;81;
21.10.2019;14,9;;;13,8;83;0,7;0,0;67;
22.10.2019;12,9;;;13,8;86;0,6;0,0;66;
23.10.2019;14,2;;;13,8;86;1,1;0,0;58;
24.10.2019;13,8;;;13,9;86;1,3;0,0;67;
25.10.2019;13,8;;;13,6;75;1,1;0,0;70;
26.10.2019;13,5;;;13,3;76;0,8;0,0;72;
27.10.2019;12,0;;;13,0;71;1,5;1,3;35;
28.10.2019;6,6;;;12,2;84;1,3;0,0;51;
29.10.2019;5,6;;;11,3;87;0,8;0,0;44;
30.10.2019;2,9;;;10,6;92;0,6;0,0;56;
31.10.2019;0,7;;;9,2;78;0,8;0,0;64;
01.11.2019;3,2;;;8,0;80;2,7;1,0;59;
02.11.2019;10,0;;;8,5;82;2,5;0,7;44;
03.11.2019;9,6;;;9,8;87;1,7;2,1;27;
04.11.2019;10,7;;;10,1;83;1,1;3,3;51;
05.11.2019;8,5;;;10,2;77;1,2;0,0;40;
06.11.2019;8,2;;;9,7;76;1,3;0,0;49;
07.11.2019;8,0;;;9,6;79;1,0;0,0;57;
08.11.2019;6,7;;;9,3;89;0,7;0,0;25;
09.11.2019;5,7;;;9,4;93;1,0;1,9;13;
10.11.2019;1,3;;;8,5;92;0,6;0,0;48;
11.11.2019;0,6;;;7,2;90;1,7;0,0;47;
12.11.2019;4,5;;;7,0;83;1,6;0,0;15;
13.11.2019;3,3;;;7,3;95;0,7;0,3;18;
14.11.2019;3,4;;;7,0;86;1,7;0,0;43;
15.11.2019;8,7;;;7,1;78;2,5;0,0;28;
16.11.2019;7,6;;;7,9;81;1,4;0,0;37;
17.11.2019;7,9;;;7,8;86;1,2;0,1;24;
18.11.2019;8,6;;;8,6;84;1,6;1,5;13;
19.11.2019;5,3;;;8,0;78;1,0;1,3;35;
20.11.2019;4,4;;;7,9;100;0,7;0,8;9;
21.11.2019;6,8;;;8,0;99;0,4;0,2;18;
22.11.2019;7,8;;;8,5;89;1,7;0,0;32;
23.11.2019;8,0;;;8,3;80;3,7;0,0;16;
24.11.2019;6,3;;;8,2;86;2,6;0,0;36;
25.11.2019;3,7;;;7,5;94;1,1;0,0;36;
26.11.2019;3,8;;;7,0;93;1,2;0,0;17;
27.11.2019;5,9;;;7,1;88;2,9;1,4;19;
28.11.2019;9,5;;;7,3;72;2,0;0,0;32;
29.11.2019;5,9;;;7,7;78;2,8;1,1;27;
30.11.2019;2,3;;;6,9;85;1,5;0,0;33;
01.12.2019;0,3;;;6,3;95;0,8;0,0;32;
02.12.2019;1,8;;;5,8;89;2,1;0,8;19;
03.12.2019;3,1;;;5,7;87;1,3;0,0;27;
04.12.2019;2,9;;;5,7;79;1,4;0,0;34;
05.12.2019;-0,5;;;5,0;81;2,1;0,0;34;
06.12.2019;1,4;;;4,0;74;1,1;0,2;38;
07.12.2019;7,9;;;4,5;75;3,0;0,8;17;
08.12.2019;8,9;;;5,6;70;1,6;0,7;22;
09.12.2019;7,2;;;6,2;75;1,7;0,5;23;
10.12.2019;3,1;;;6,2;82;2,2;1,6;35;
11.12.2019;1,2;;;5,1;71;2,3;0,0;34;
12.12.2019;1,3;;;4,7;80;1,3;0,0;18;
13.12.2019;1,2;;;4,4;85;3,2;0,0;14;
14.12.2019;4,9;;;4,4;77;2,9;1,3;15;
15.12.2019;6,4;;;4,8;78;2,3;2,5;12;
16.12.2019;6,4;;;5,2;82;1,7;0,0;23;
17.12.2019;6,1;;;5,4;83;2,5;0,0;31;
18.12.2019;8,1;;;5,8;80;0,9;0,1;16;
19.12.2019;5,9;;;5,8;92;2,5;0,0;22;
20.12.2019;8,5;;;6,0;83;2,6;0,3;29;
21.12.2019;6,3;;;6,3;87;1,0;2,3;24;
22.12.2019;3,3;;;5,7;93;1,2;0,0;21;
23.12.2019;6,3;;;5,7;84;3,0;0,2;15;
24.12.2019;6,3;;;5,9;79;2,2;1,2;23;
25.12.2019;5,5;;;6,1;91;2,5;1,4;7;
26.12.2019;4,0;;;6,0;87;1,9;0,2;18;
27.12.2019;2,4;;;5,7;86;1,2;0,1;11;
28.12.2019;0,5;;;5,2;84;1,3;0,1;16;
29.12.2019;-0,6;;;4,5;75;0,7;0,0;31;
30.12.2019;0,9;;;3,8;76;1,2;0,0;29;
31.12.2019;4,8;;;3,8;70;2,6;0,0;13;
01.01.2020;2,3;;;4,2;79;1,2;0,0;30;
02.01.2020;-0,7;;;3,3;76;0,8;0,0;34;
03.01.2020;3,3;;;2,6;82;1,8;0,0;10;
04.01.2020;4,0;;;3,5;84;3,8;2,1;16;
05.01.2020;1,5;;;3,5;79;1,8;0,0;23;
06.01.2020;2,6;;;3,4;83;1,1;0,0;6;
07.01.2020;1,4;;;3,1;89;1,2;0,0;15;
08.01.2020;3,3;;;3,2;90;0,9;0,1;10;
09.01.2020;5,8;;;4,0;98;1,0;4,7;10;
10.01.2020;8,5;;;4,9;80;2,0;0,4;27;
11.01.2020;2,9;;;5,2;84;1,9;0,0;21;
12.01.2020;1,1;;;4,2;85;0,9;0,0;34;
13.01.2020;4,7;;;3,9;80;2,1;0,0;23;
14.01.2020;5,1;;;4,2;75;2,8;0,0;34;
15.01.2020;3,8;;;4,3;72;2,6;0,0;30;
16.01.2020;2,1;;;4,0;85;1,2;0,0;36;
17.01.2020;2,3;;;3,5;87;2,3;0,0;40;
18.01.2020;4,1;;;3,6;81;1,1;0,0;20;
19.01.2020;2,8;;;3,9;90;1,2;0,8;11;
20.01.2020;2,1;;;4,0;87;0,7;0,0;27;
21.01.2020;-1,0;;;3,3;86;0,6;0,0;48;
22.01.2020;-0,4;;;2,4;90;1,6;0,0;22;
23.01.2020;1,0;;;2,6;86;0,8;0,0;23;
24.01.2020;-2,0;;;2,2;86;0,9;0,0;50;
25.01.2020;-3,5;;;1,7;94;0,7;0,0;32;
26.01.2020;-1,6;;;1,5;93;0,9;0,0;30;
27.01.2020;3,1;;;1,4;87;1,5;0,1;49;
28.01.2020;5,0;;;2,0;77;2,8;0,7;29;
29.01.2020;3,5;;;2,4;71;3,3;0,3;41;
30.01.2020;5,0;;;2,7;71;2,3;0,0;30;
31.01.2020;11,0;;;3,6;73;3,2;1,3;39;
01.02.2020;11,8;;;4,9;72;2,1;3,9;37;
02.02.2020;7,3;;;5,7;79;2,8;3,9;37;
03.02.2020;7,7;;;5,8;85;2,7;22,1;27;
04.02.2020;3,8;;;5,8;87;3,0;13,8;29;
05.02.2020;1,8;;;5,0;83;2,5;1,1;38;
06.02.2020;2,4;;;4,3;78;2,8;0,0;28;
07.02.2020;3,2;;;4,3;91;1,3;0,3;17;
08.02.2020;2,6;;;4,1;81;2,1;0,0;74;
09.02.2020;5,4;;;3,8;74;2,5;0,2;70;
10.02.2020;8,0;;;4,6;69;4,2;8,1;47;
11.02.2020;4,4;;;4,5;67;4,5;1,8;72;
12.02.2020;3,7;;;4,0;62;3,6;0,5;56;
13.02.2020;3,6;;;3,7;71;2,5;0,2;51;
14.02.2020;4,9;;;3,9;87;1,9;2,6;22;
15.02.2020;5,4;;;4,2;78;1,8;0,0;62;
16.02.2020;10,9;;;4,4;52;3,0;0,0;22;
17.02.2020;10,5;;;5,3;61;2,0;0,1;25;
18.02.2020;6,6;;;5,5;66;2,9;0,7;80;
19.02.2020;4,9;;;5,1;71;2,9;1,3;46;
20.02.2020;5,0;;;4,9;72;1,9;0,0;53;
21.02.2020;5,0;;;5,0;70;3,3;2,9;43;
22.02.2020;8,9;;;4,8;52;2,5;0,0;48;
23.02.2020;9,2;;;5,6;80;3,9;11,0;28;
24.02.2020;5,7;;;5,9;70;2,9;0,7;68;
25.02.2020;8,9;;;6,1;75;2,3;2,0;46;
26.02.2020;3,1;;;6,0;83;2,6;2,5;59;
27.02.2020;3,2;;;5,3;74;2,4;0,5;76;
28.02.2020;2,2;;;5,0;83;2,5;1,2;63;
29.02.2020;5,1;;;4,7;79;3,1;2,3;71;
01.03.2020;7,6;;;5,2;68;2,0;0,0;83;
02.03.2020;6,5;;;5,4;67;2,2;0,0;90;
03.03.2020;4,5;;;5,4;81;2,0;0,4;22;
04.03.2020;4,6;;;5,1;69;1,9;0,0;105;
05.03.2020;4,9;;;4,8;67;2,5;0,0;127;
06.03.2020;6,3;;;5,1;79;2,4;1,5;52;
07.03.2020;3,7;;;5,3;82;2,9;0,8;39;
08.03.2020;6,1;;;5,0;68;1,5;0,0;89;
09.03.2020;5,8;;;5,3;79;1,1;1,1;44;
10.03.2020;6,6;;;5,3;77;2,2;1,2;54;
11.03.2020;10,0;;;6,1;83;2,3;5,3;54;
12.03.2020;10,7;;;6,9;68;2,5;1,1;97;
13.03.2020;6,5;;;6,7;63;3,3;0,6;134;
14.03.2020;3,9;;;6,3;63;1,3;0,0;159;
15.03.2020;4,6;;;5,5;47;2,6;0,0;152;
16.03.2020;7,8;;;5,4;48;2,0;0,0;143;
17.03.2020;8,0;;;5,8;76;0,9;0,0;100;
18.03.2020;10,6;;;6,3;70;1,1;0,0;161;
19.03.2020;11,8;;;7,0;66;0,8;0,0;137;
20.03.2020;6,9;;;7,5;89;1,0;2,8;20;
21.03.2020;2,7;;;7,0;75;2,0;0,1;47;
22.03.2020;-0,6;;;5,7;62;1,4;0,0;140;
23.03.2020;-0,7;;;4,6;53;1,1;0,0;185;
24.03.2020;0,5;;;4,0;50;1,2;0,0;185;
25.03.2020;1,4;;;3,8;48;1,5;0,0;187;
26.03.2020;3,8;;;3,7;50;1,9;0,0;145;
27.03.2020;8,9;;;4,3;52;1,4;0,0;179;
28.03.2020;8,0;;;5,2;59;1,3;0,0;175;
29.03.2020;2,8;;;5,5;81;2,3;0,7;68;
30.03.2020;0,8;;;4,8;60;1,5;0,0;185;
31.03.2020;0,9;;;4,8;64;1,2;0,0;110;
01.04.2020;2,1;;;4,3;52;1,1;0,0;203;
02.04.2020;5,5;;;4,4;54;1,1;0,0;202;
03.04.2020;6,2;;;5,0;61;2,0;0,0;76;
04.04.2020;7,0;;;5,6;66;0,8;0,0;124;
05.04.2020;8,9;;;5,9;51;1,8;0,0;206;
06.04.2020;14,0;;;6,5;37;2,6;0,0;211;
07.04.2020;14,7;;;7,5;48;1,2;0,0;210;
08.04.2020;14,4;;;8,3;43;1,4;0,0;221;
09.04.2020;13,3;;;8,6;46;1,2;0,0;198;
10.04.2020;11,6;;;9,0;59;1,1;0,0;199;
11.04.2020;10,5;;;9,2;49;0,9;0,0;224;
12.04.2020;14,7;;;9,3;45;1,1;0,0;215;
13.04.2020;8,8;;;9,7;60;1,9;2,0;75;
14.04.2020;4,7;;;8,7;50;2,2;0,0;184;
15.04.2020;8,2;;;8,3;51;2,0;0,0;200;
16.04.2020;13,1;;;8,7;51;1,1;0,0;232;
17.04.2020;12,2;;;9,5;58;1,0;0,0;232;
18.04.2020;13,1;;;9,9;49;0,8;0,0;216;
19.04.2020;10,2;;;10,4;42;1,5;0,0;220;
20.04.2020;8,7;;;9,9;46;1,8;0,0;249;
21.04.2020;10,2;;;9,7;47;1,9;0,0;244;
22.04.2020;11,2;;;9,8;45;1,6;0,0;247;
23.04.2020;12,8;;;10,1;47;1,0;0,0;246;
24.04.2020;14,7;;;10,6;45;1,7;0,0;205;
25.04.2020;9,3;;;10,8;62;2,0;0,0;86;
26.04.2020;11,2;;;10,7;57;0,8;0,0;165;
27.04.2020;14,8;;;10,9;47;0,9;0,0;231;
28.04.2020;17,8;;;11,6;48;1,0;0,0;180;
29.04.2020;14,4;;;12,3;71;1,5;0,7;106;
30.04.2020;14,1;;;12,5;66;1,1;0,0;120;
01.05.2020;12,6;;;12,5;61;1,4;0,8;154;
02.05.2020;9,1;;;12,0;76;1,7;2,3;95;
03.05.2020;10,4;;;11,7;70;1,6;0,0;121;
04.05.2020;10,5;;;11,8;79;1,0;3,4;93;
05.05.2020;7,0;;;11,6;76;1,5;1,6;152;
06.05.2020;9,5;;;11,1;61;1,8;0,4;153;
07.05.2020;10,4;;;11,1;60;1,6;0,0;243;
08.05.2020;14,6;;;11,5;55;1,0;0,0;230;
09.05.2020;16,3;;;12,2;50;0,8;0,0;192;
10.05.2020;17,7;;;13,2;67;0,9;0,1;120;
11.05.2020;7,8;;;13,3;97;1,7;11,7;29;
12.05.2020;6,1;;;11,3;65;1,3;0,0;167;
13.05.2020;9,5;;;11,0;60;0,8;0,0;170;
14.05.2020;10,4;;;11,5;60;0,9;0,0;131;
15.05.2020;9,9;;;11,4;57;1,2;0,0;221;
16.05.2020;11,9;;;11,5;53;1,2;0,0;234;
17.05.2020;12,6;;;12,0;57;1,1;0,0;224;
18.05.2020;15,7;;;12,4;52;1,0;0,0;231;
19.05.2020;16,7;;;13,0;58;1,3;0,0;189;
20.05.2020;14,3;;;13,5;67;0,8;0,0;110;
21.05.2020;14,4;;;13,5;55;1,0;0,0;228;
22.05.2020;14,9;;;13,8;62;1,5;1,7;159;
23.05.2020;14,1;;;14,2;83;1,5;13,1;69;
24.05.2020;13,0;;;13,8;66;2,1;1,9;178;
25.05.2020;10,8;;;13,6;85;1,8;4,1;87;
26.05.2020;13,5;;;13,5;68;1,2;0,3;185;
27.05.2020;15,5;;;13,9;58;0,9;0,0;235;
28.05.2020;13,0;;;14,5;72;1,2;3,7;135;
29.05.2020;13,9;;;14,3;57;1,3;0,0;211;
30.05.2020;13,4;;;14,3;50;1,2;0,0;192;
31.05.2020;14,1;;;14,1;63;1,4;0,0;171;
01.06.2020;17,2;;;14,8;52;1,1;0,0;261;
02.06.2020;15,9;;;15,3;66;1,1;4,3;217;
03.06.2020;17,7;;;15,7;66;1,0;0,0;233;
04.06.2020;16,4;;;16,1;76;1,3;2,4;141;
05.06.2020;14,2;;;15,9;74;1,4;3,8;134;
06.06.2020;13,7;;;15,5;68;1,2;0,0;124;
07.06.2020;12,6;;;15,3;85;0,7;4,9;53;
08.06.2020;15,5;;;15,1;65;0,7;0,0;162;
09.06.2020;16,9;;;15,6;63;1,1;0,0;134;
10.06.2020;16,2;;;16,0;73;0,8;1,0;94;
11.06.2020;18,2;;;16,3;77;0,8;0,3;168;
12.06.2020;20,2;;;17,1;73;0,9;0,0;173;
13.06.2020;22,6;;;17,9;69;1,2;0,1;207;
14.06.2020;18,6;;;18,3;91;0,7;17,9;43;
15.06.2020;19,8;;;18,0;66;0,6;0,0;173;
16.06.2020;20,1;;;18,3;66;0,8;0,0;171;
17.06.2020;21,3;;;18,5;61;0,9;0,0;210;
18.06.2020;19,1;;;19,0;77;1,5;0,4;136;
19.06.2020;16,5;;;18,3;85;1,7;3,0;65;
20.06.2020;17,3;;;17,7;72;2,2;0,1;91;
21.06.2020;18,2;;;17,5;64;1,5;0,0;138;
22.06.2020;20,4;;;17,7;56;1,4;0,0;198;
23.06.2020;19,2;;;18,1;51;1,2;0,0;230;
24.06.2020;16,4;;;17,9;73;0,7;5,3;117;
25.06.2020;20,2;;;18,1;69;1,7;2,5;235;
26.06.2020;19,1;;;18,7;71;1,0;0,0;139;
27.06.2020;21,9;;;18,8;69;1,0;5,3;185;
28.06.2020;22,5;;;19,4;71;0,8;6,0;139;
29.06.2020;18,8;;;19,7;68;0,9;0,6;157;
30.06.2020;19,6;;;19,2;51;1,7;0,0;254;
01.07.2020;23,5;;;19,3;54;1,2;0,0;233;
02.07.2020;21,2;;;20,0;67;1,0;0,0;173;
03.07.2020;19,1;;;20,1;63;1,4;0,0;211;
04.07.2020;21,7;;;19,8;49;1,3;0,0;246;
05.07.2020;23,7;;;20,4;52;1,4;0,0;167;
06.07.2020;19,3;;;20,5;53;2,0;0,6;211;
07.07.2020;16,1;;;19,5;56;1,5;0,0;187;
08.07.2020;14,3;;;19,1;79;1,0;2,0;95;
09.07.2020;18,1;;;18,5;75;0,9;0,0;118;
10.07.2020;21,5;;;19,2;63;1,8;0,0;126;
11.07.2020;15,9;;;19,0;60;1,1;0,0;161;
12.07.2020;16,1;;;18,5;54;1,0;0,0;204;
13.07.2020;18,0;;;18,5;50;0,9;0,0;252;
14.07.2020;20,6;;;19,0;47;1,4;0,0;243;
15.07.2020;16,7;;;19,3;74;0,8;8,3;76;
16.07.2020;15,6;;;18,7;83;1,0;10,5;133;
17.07.2020;15,7;;;18,1;78;0,9;0,6;118;
18.07.2020;20,2;;;18,3;65;0,7;0,0;225;
19.07.2020;21,9;;;19,4;67;0,9;0,1;194;
20.07.2020;21,3;;;19,9;68;1,1;2,1;175;
21.07.2020;19,4;;;19,8;55;1,0;0,0;202;
22.07.2020;18,2;;;19,3;49;0,9;0,0;239;
23.07.2020;17,9;;;19,1;56;0,8;0,0;197;
24.07.2020;20,5;;;19,1;55;0,8;0,4;158;
25.07.2020;21,6;;;19,6;60;0,8;0,0;162;
26.07.2020;19,0;;;19,7;77;1,0;2,6;114;
27.07.2020;21,3;;;19,6;60;0,9;0,0;170;
28.07.2020;24,9;;;20,1;46;1,5;0,0;178;
29.07.2020;21,4;;;20,4;45;1,2;0,0;235;
30.07.2020;20,6;;;20,0;44;1,0;0,0;233;
31.07.2020;21,0;;;19,9;47;0,9;0,0;227;
01.08.2020;23,5;;;20,2;43;0,9;0,0;239;
02.08.2020;21,7;;;20,8;63;1,2;6,3;145;
03.08.2020;16,5;;;20,3;94;1,0;1,8;53;
04.08.2020;16,6;;;19,4;73;1,0;0,0;93;
05.08.2020;19,2;;;18,9;57;0,8;0,0;233;
06.08.2020;21,6;;;19,0;58;1,0;0,0;235;
07.08.2020;24,9;;;19,9;58;0,9;0,0;222;
08.08.2020;26,5;;;20,7;48;0,8;0,0;198;
09.08.2020;27,5;;;21,4;45;1,0;0,0;204;
10.08.2020;21,8;;;21,7;77;0,7;0,5;61;
11.08.2020;24,4;;;21,6;65;0,9;0,1;178;
12.08.2020;24,6;;;21,5;58;0,9;0,0;166;
13.08.2020;26,2;;;21,8;51;1,1;0,0;197;
14.08.2020;23,0;;;22,1;72;0,9;3,0;109;
15.08.2020;21,9;;;21,9;81;0,7;0,0;111;
16.08.2020;23,3;;;21,7;58;1,1;0,0;198;
17.08.2020;22,3;;;21,3;62;1,4;0,0;143;
18.08.2020;20,5;;;21,1;75;1,0;6,8;111;
19.08.2020;20,8;;;20,7;65;1,1;0,0;180;
20.08.2020;23,2;;;20,4;57;1,1;0,0;143;
21.08.2020;27,6;;;20,8;47;1,7;0,0;192;
22.08.2020;21,3;;;21,4;76;0,9;16,6;42;
23.08.2020;20,0;;;20,5;63;1,3;0,0;135;
24.08.2020;17,9;;;19,8;65;1,0;0,7;110;
25.08.2020;19,5;;;19,2;56;0,9;0,0;150;
26.08.2020;21,5;;;19,3;46;2,9;0,0;136;
27.08.2020;16,9;;;18,9;61;2,2;0,1;110;
28.08.2020;16,8;;;18,3;76;1,2;4,4;119;
29.08.2020;18,9;;;18,7;69;1,1;0,5;91;
30.08.2020;15,8;;;18,7;95;0,8;38,9;26;
31.08.2020;15,8;;;17,8;86;1,4;26,8;114;
01.09.2020;13,3;;;17,7;86;1,3;3,6;93;
02.09.2020;14,7;;;17,1;70;1,1;0,0;149;
03.09.2020;17,8;;;17,0;56;1,0;0,5;154;
04.09.2020;20,3;;;17,5;67;1,2;0,3;89;
05.09.2020;17,5;;;18,2;83;0,8;1,3;54;
06.09.2020;14,6;;;17,7;72;1,0;0,0;127;
07.09.2020;14,3;;;17,0;69;0,7;0,0;141;
08.09.2020;16,7;;;16,5;60;1,0;0,0;142;
09.09.2020;19,7;;;16,6;57;0,9;0,0;150;
10.09.2020;15,8;;;17,1;70;1,1;2,2;131;
11.09.2020;15,9;;;16,5;73;0,6;0,0;128;
12.09.2020;19,6;;;16,9;70;0,8;0,0;128;
13.09.2020;19,0;;;17,3;69;0,6;0,0;134;
14.09.2020;21,2;;;17,6;65;1,0;0,0;142;
15.09.2020;22,2;;;17,9;64;1,3;0,0;138;
16.09.2020;22,6;;;18,3;60;1,0;0,0;129;
17.09.2020;15,3;;;18,3;65;1,3;0,0;102;
18.09.2020;12,3;;;16,9;62;0,9;0,0;143;
19.09.2020;13,2;;;16,0;59;1,2;0,0;119;
20.09.2020;15,1;;;15,7;62;1,0;0,0;125;
21.09.2020;16,3;;;15,7;66;0,9;0,0;119;
22.09.2020;17,9;;;15,9;68;1,1;0,0;112;
23.09.2020;17,6;;;16,3;80;0,9;16,3;77;
24.09.2020;17,1;;;16,6;73;1,0;0,0;94;
25.09.2020;13,3;;;16,5;84;1,2;6,2;37;
26.09.2020;7,3;;;14,9;96;2,0;36,0;15;
27.09.2020;8,9;;;13,4;82;1,0;0,0;64;
28.09.2020;9,9;;;13,3;84;0,8;0,6;75;
29.09.2020;11,6;;;13,7;86;0,8;0,9;51;
30.09.2020;12,6;;;13,6;81;0,8;0,0;93;
01.10.2020;12,1;;;13,6;83;0,6;0,0;89;
02.10.2020;13,7;;;13,5;82;1,8;0,0;79;
03.10.2020;17,2;;;14,0;74;2,0;0,0;74;
04.10.2020;13,5;;;14,4;69;0,9;0,2;80;
05.10.2020;11,2;;;13,9;86;0,9;5,6;35;
06.10.2020;12,8;;;13,7;73;1,5;0,0;62;
07.10.2020;12,4;;;13,5;78;1,4;0,8;61;
08.10.2020;13,8;;;13,8;71;1,3;0,0;74;
09.10.2020;13,5;;;14,0;90;1,0;0,6;38;
10.10.2020;10,6;;;14,3;87;1,1;1,8;36;
11.10.2020;6,7;;;13,1;83;0,7;0,0;54;
12.10.2020;6,5;;;12,3;91;0,8;2,0;50;
13.10.2020;5,8;;;11,7;97;0,9;3,6;34;
14.10.2020;7,8;;;11,1;100;1,8;42,6;13;
15.10.2020;9,6;;;11,2;100;1,1;5,6;32;
16.10.2020;8,4;;;11,6;97;1,2;2,9;17;
17.10.2020;7,8;;;11,4;92;1,1;4,5;36;
18.10.2020;8,7;;;11,2;81;2,1;0,1;48;
19.10.2020;8,5;;;11,2;83;1,1;0,0;43;
20.10.2020;7,4;;;10,8;85;2,3;0,0;61;
21.10.2020;11,4;;;10,9;75;3,0;0,0;42;
22.10.2020;13,4;;;11,5;80;1,1;0,0;59;
23.10.2020;12,9;;;12,1;95;0,8;1,0;26;
24.10.2020;13,0;;;12,4;82;1,0;0,1;63;
25.10.2020;10,7;;;12,0;87;1,8;0,0;65;
26.10.2020;11,0;;;11,8;87;1,9;1,4;19;
27.10.2020;9,5;;;11,8;76;1,2;0,0;44;
28.10.2020;8,9;;;11,3;83;1,2;0,0;35;
29.10.2020;9,8;;;10,4;76;1,6;3,6;44;
30.10.2020;10,8;;;10,9;94;2,2;12,6;13;
31.10.2020;12,2;;;11,7;97;1,4;1,5;28;
01.11.2020;11,5;;;11,8;93;0,9;0,2;23;
02.11.2020;16,2;;;12,2;82;1,1;0,4;30;
03.11.2020;13,0;;;12,6;78;0,9;0,0;37;
04.11.2020;8,8;;;12,3;77;1,1;0,0;42;
05.11.2020;5,5;;;11,4;86;0,8;0,0;49;
06.11.2020;5,4;;;10,4;89;0,6;0,0;47;
07.11.2020;5,1;;;9,6;84;1,3;0,0;46;
08.11.2020;2,1;;;8,9;94;1,3;0,0;47;
09.11.2020;2,2;;;8,2;93;1,5;0,0;49;
10.11.2020;2,6;;;7,6;93;1,7;0,0;44;
11.11.2020;3,8;;;7,4;92;1,4;0,0;21;
12.11.2020;5,7;;;7,7;86;2,0;0,0;40;
13.11.2020;7,5;;;7,7;84;0,9;0,0;41;
14.11.2020;10,1;;;8,2;91;1,0;0,2;44;
15.11.2020;7,0;;;8,6;89;3,3;0,0;41;
16.11.2020;9,1;;;8,4;79;2,2;1,1;33;
17.11.2020;10,4;;;8,7;80;1,5;0,2;31;
18.11.2020;10,4;;;9,2;78;1,2;0,0;33;
19.11.2020;7,9;;;9,0;81;2,0;1,1;15;
20.11.2020;3,3;;;8,4;87;1,9;0,1;25;
21.11.2020;2,4;;;7,5;81;0,9;0,0;39;
22.11.2020;7,0;;;7,2;77;1,6;0,0;17;
23.11.2020;5,7;;;7,6;86;1,7;0,2;24;
24.11.2020;1,5;;;7,0;90;1,1;0,0;35;
25.11.2020;0,7;;;6,1;89;2,4;0,0;33;
26.11.2020;0,5;;;5,5;92;1,3;0,0;28;
27.11.2020;1,2;;;5,6;96;0,9;0,0;20;
28.11.2020;1,5;;;5,5;88;0,7;0,0;15;
29.11.2020;1,4;;;5,5;96;1,0;1,0;17;
30.11.2020;0,6;;;5,2;85;0,9;0,0;15;
01.12.2020;0,4;;;4,8;84;2,3;0,1;20;
02.12.2020;-1,8;;;4,2;85;1,6;0,0;32;
03.12.2020;-1,3;;;3,5;82;1,9;0,9;15;
04.12.2020;1,7;;;3,3;83;4,6;0,0;30;
05.12.2020;6,1;;;3,8;78;2,9;0,0;25;
06.12.2020;9,4;;;4,6;76;3,8;0,0;22;
07.12.2020;7,5;;;5,5;79;2,7;0,0;15;
08.12.2020;5,3;;;5,6;81;2,5;0,0;26;
09.12.2020;5,1;;;5,5;83;2,4;0,0;7;
10.12.2020;0,7;;;5,5;94;0,7;0,0;12;
11.12.2020;2,2;;;5,2;89;2,6;0,0;15;
12.12.2020;3,7;;;4,3;82;2,2;0,0;28;
13.12.2020;5,4;;;4,2;84;1,2;0,0;3;
14.12.2020;5,2;;;4,7;84;2,2;0,0;35;
15.12.2020;4,2;;;5,2;83;3,4;0,0;21;
16.12.2020;4,4;;;5,3;89;1,9;0,0;20;
17.12.2020;3,1;;;5,1;89;2,1;0,0;27;
18.12.2020;2,5;;;4,8;92;1,4;0,0;29;
19.12.2020;2,1;;;4,3;91;3,2;0,0;26;
20.12.2020;1,5;;;4,0;89;3,4;0,0;30;
21.12.2020;3,2;;;4,0;89;2,1;0,0;24;
22.12.2020;9,7;;;4,5;83;2,8;2,7;23;
23.12.2020;9,6;;;5,8;97;1,0;9,2;16;
24.12.2020;7,3;;;6,5;80;2,4;0,1;21;
25.12.2020;1,6;;;5,9;94;1,7;3,2;8;
26.12.2020;0,4;;;5,0;81;1,8;0,0;26;
27.12.2020;-0,3;;;4,0;71;4,2;0,0;28;
28.12.2020;1,7;;;3,4;82;3,9;0,4;15;
29.12.2020;2,4;;;3,4;81;1,4;0,1;24;
30.12.2020;2,3;;;3,2;79;1,0;0,0;30;
31.12.2020;1,0;;;3,0;83;1,1;0,0;31;
01.01.2021;1,0;;;2,8;91;0,5;0,1;18;
