Datum-Stunde;Lufttemp.+200cm;Lufttemp.+20cm;Bodentemp.-5cm;Bodentemp.-20cm;Luftfeuchtigkeit+200cm;Windgeschw.+250cm;Niederschlag;Globalstrahlg.+200cm
20.12.2015;6,0;5,2;5,6;5,7;94;;0,0;27;
21.12.2015;6,9;5,7;5,3;5,4;86;;0,9;7;
22.12.2015;10,9;9,0;6,3;5,9;77;;0,3;11;
23.12.2015;9,0;7,0;6,3;6,2;79;;0,0;18;
24.12.2015;5,9;5,2;5,5;5,8;93;;0,5;31;
25.12.2015;8,9;7,7;6,1;5,9;87;;1,3;7;
26.12.2015;12,2;9,8;7,0;6,5;74;;0,1;22;
27.12.2015;7,9;6,3;6,4;6,4;85;;0,0;31;
28.12.2015;9,1;8,5;6,9;6,5;94;;0,5;6;
29.12.2015;5,2;5,2;6,5;6,6;87;;0,0;28;
30.12.2015;2,7;2,6;5,3;5,8;76;;0,0;29;
31.12.2015;-0,7;-0,7;3,0;4,2;60;;0,6;25;
01.01.2016;-0,6;0,1;2,5;3,3;96;;0,5;11;
02.01.2016;-0,7;0,0;2,7;3,3;95;;0,0;13;
03.01.2016;-3,4;-2,2;2,1;2,9;81;;0,0;10;
04.01.2016;-4,6;-3,3;1,4;2,2;79;;0,0;19;
05.01.2016;-3,5;-2,5;1,2;1,9;91;;0,1;15;
06.01.2016;-1,3;-0,7;1,2;1,7;90;;0,0;12;
07.01.2016;-0,8;-0,4;1,2;1,7;93;;1,1;23;
08.01.2016;3,4;1,5;1,4;1,8;72;;0,6;33;
09.01.2016;-0,7;-0,8;1,1;1,7;90;;0,0;26;
10.01.2016;2,3;1,4;1,2;1,6;91;;2,2;17;
11.01.2016;3,5;2,9;1,9;2,0;96;;4,8;16;
12.01.2016;4,9;3,8;2,8;2,7;83;;0,3;11;
13.01.2016;2,9;2,4;2,9;3,0;88;;3,5;6;
14.01.2016;0,8;0,3;2,2;2,6;87;;0,5;34;
15.01.2016;0,3;0,5;1,9;2,3;95;;4,7;8;
16.01.2016;-1,2;-0,3;2,0;2,2;92;;0,2;14;
17.01.2016;-2,1;0,1;2,0;2,2;97;;2,9;5;
18.01.2016;-5,3;0,3;2,0;2,1;91;;1,8;31;
19.01.2016;-8,3;-1,2;1,6;1,9;87;;0,0;61;
20.01.2016;-5,1;-0,2;1,3;1,6;96;;3,6;11;
21.01.2016;-4,7;-0,3;1,4;1,5;86;;0,3;21;
22.01.2016;-8,2;-1,3;1,3;1,4;86;;0,0;46;
23.01.2016;-4,1;-0,5;1,1;1,3;93;;8,9;15;
24.01.2016;2,4;1,1;1,2;1,3;98;;0,0;31;
25.01.2016;3,9;2,4;1,3;1,3;100;;5,1;8;
26.01.2016;3,7;2,6;1,4;1,4;99;;0,0;18;
27.01.2016;9,2;6,6;2,3;1,8;74;;0,0;15;
28.01.2016;7,4;6,1;3,7;2,9;74;;1,0;35;
29.01.2016;4,1;3,1;2,5;2,5;74;;0,0;38;
30.01.2016;7,0;5,9;3,0;2,7;73;;1,1;15;
31.01.2016;3,8;3,1;3,0;2,9;77;;6,3;50;
01.02.2016;8,1;7,3;3,8;3,2;89;;10,4;17;
02.02.2016;11,2;10,3;5,6;4,5;71;;1,3;33;
03.02.2016;4,8;4,1;4,9;4,7;74;;0,0;28;
04.02.2016;3,2;3,2;3,6;3,8;80;;1,2;29;
05.02.2016;3,2;3,3;3,6;3,6;89;;3,3;38;
06.02.2016;5,8;4,9;3,9;3,7;87;;0,0;60;
07.02.2016;5,2;4,5;3,6;3,7;79;;0,0;58;
08.02.2016;8,0;7,0;4,1;3,8;69;;1,2;36;
09.02.2016;8,0;6,7;4,3;4,1;70;;1,3;33;
10.02.2016;5,0;4,7;4,4;4,3;71;;0,1;53;
11.02.2016;3,6;3,4;4,0;4,0;81;;1,4;44;
12.02.2016;1,1;1,2;3,2;3,5;93;;0,0;45;
13.02.2016;1,2;1,0;2,4;2,9;87;;0,0;43;
14.02.2016;5,8;5,4;3,3;3,1;83;;1,2;43;
15.02.2016;4,6;4,5;4,1;3,8;89;;0,3;45;
16.02.2016;0,1;0,7;3,3;3,5;95;;2,3;12;
17.02.2016;-0,6;-0,3;2,2;2,7;96;;3,5;25;
18.02.2016;2,4;2,1;2,4;2,5;84;;0,0;93;
19.02.2016;0,9;1,1;2,2;2,5;84;;0,0;61;
20.02.2016;3,5;3,0;2,3;2,5;79;;1,5;36;
21.02.2016;9,3;8,5;4,1;3,4;89;;8,7;16;
22.02.2016;9,8;9,3;5,9;4,9;77;;4,9;42;
23.02.2016;2,5;2,8;4,9;4,8;93;;3,4;31;
24.02.2016;2,2;2,5;4,1;4,2;84;;0,4;93;
25.02.2016;0,2;0,5;2,8;3,3;86;;0,0;71;
26.02.2016;0,3;0,5;2,3;2,7;80;;0,0;56;
27.02.2016;0,3;0,4;1,8;2,3;77;;0,0;90;
28.02.2016;1,3;1,5;1,7;2,0;83;;0,0;80;
29.02.2016;0,8;1,0;2,0;2,2;94;;5,0;12;
01.03.2016;-1,4;0,0;1,7;2,0;100;;9,8;7;
02.03.2016;2,5;2,3;1,9;2,0;93;;1,8;62;
03.03.2016;3,0;3,1;2,6;2,3;84;;0,0;54;
04.03.2016;2,5;2,6;2,5;2,5;78;;0,0;124;
05.03.2016;5,1;4,9;3,0;2,8;77;;0,0;106;
06.03.2016;4,0;3,7;3,5;3,3;82;;7,0;41;
07.03.2016;3,0;2,9;3,1;3,1;81;;0,4;79;
08.03.2016;2,0;2,5;3,1;3,0;88;;0,4;64;
09.03.2016;1,9;2,8;3,2;3,1;88;;0,0;132;
10.03.2016;4,1;4,3;3,7;3,4;86;;0,0;37;
11.03.2016;4,4;4,5;4,1;3,8;83;;0,0;42;
12.03.2016;3,0;3,4;3,9;3,8;90;;0,0;31;
13.03.2016;1,8;2,1;3,6;3,6;96;;0,0;15;
14.03.2016;2,2;2,5;3,3;3,2;81;;0,0;98;
15.03.2016;2,5;2,7;3,4;3,3;88;;5,7;40;
16.03.2016;4,0;4,0;3,5;3,4;76;;0,0;125;
17.03.2016;4,9;4,5;3,4;3,3;73;;0,0;163;
18.03.2016;3,1;3,6;3,6;3,5;85;;0,0;145;
19.03.2016;4,9;5,1;4,5;4,0;88;;0,1;66;
20.03.2016;4,8;4,7;4,3;4,2;79;;0,0;29;
21.03.2016;5,2;5,1;4,5;4,2;86;;2,5;41;
22.03.2016;5,2;5,1;4,8;4,5;87;;2,8;56;
23.03.2016;5,3;5,6;5,2;4,8;88;;1,2;63;
24.03.2016;4,1;4,5;5,2;4,9;86;;1,4;79;
25.03.2016;4,9;4,9;4,8;4,6;90;;3,0;33;
26.03.2016;7,0;7,1;5,8;5,1;85;;0,6;98;
27.03.2016;9,1;8,5;5,9;5,3;72;;0,0;165;
28.03.2016;10,5;9,9;6,7;6,0;69;;0,1;149;
29.03.2016;9,0;8,6;7,1;6,4;63;;0,2;135;
30.03.2016;8,7;8,2;6,7;6,2;78;;1,1;59;
31.03.2016;7,6;7,8;7,0;6,5;91;;7,7;50;
01.04.2016;4,3;4,9;6,5;6,2;89;;6,6;81;
02.04.2016;8,2;7,6;6,0;5,7;65;;0,0;198;
03.04.2016;12,6;11,6;7,2;6,4;56;;0,0;159;
04.04.2016;13,2;12,2;8,3;7,3;72;;0,0;112;
05.04.2016;15,4;14,5;9,5;8,2;75;;0,2;182;
06.04.2016;12,3;11,8;10,3;9,1;68;;2,9;154;
07.04.2016;11,1;10,4;9,4;8,7;66;;0,7;90;
08.04.2016;9,5;9,6;9,1;8,5;65;;0,0;132;
09.04.2016;7,6;7,7;8,4;8,1;71;;0,5;114;
10.04.2016;6,5;7,2;8,1;7,8;91;;6,6;59;
11.04.2016;8,6;9,1;8,2;7,7;85;;0,0;69;
12.04.2016;12,8;12,7;9,5;8,3;74;;2,2;195;
13.04.2016;12,0;12,0;10,1;9,0;85;;8,2;166;
14.04.2016;9,5;9,9;10,2;9,3;88;;1,9;103;
15.04.2016;8,5;8,5;9,1;8,8;88;;1,2;71;
16.04.2016;11,7;10,5;9,1;8,6;79;;0,2;66;
17.04.2016;8,2;8,5;9,0;8,6;92;;10,2;44;
18.04.2016;8,3;8,5;8,7;8,3;72;;0,0;177;
19.04.2016;7,5;7,5;8,3;8,1;75;;0,0;102;
20.04.2016;7,1;7,6;8,2;7,9;69;;0,0;175;
21.04.2016;9,0;9,3;8,2;7,8;69;;0,0;247;
22.04.2016;8,2;9,1;8,5;8,0;68;;0,0;240;
23.04.2016;4,8;6,4;8,1;7,9;85;;2,6;113;
24.04.2016;3,7;4,9;7,4;7,2;80;;0,1;172;
25.04.2016;4,3;5,3;7,0;6,9;69;;0,0;146;
26.04.2016;5,1;5,2;6,7;6,6;72;;1,6;97;
27.04.2016;5,8;5,9;6,6;6,5;62;;0,0;141;
28.04.2016;7,0;7,6;7,2;6,7;62;;0,0;224;
29.04.2016;7,9;8,3;7,3;6,9;64;;0,0;252;
30.04.2016;11,6;10,6;8,0;7,3;55;;0,0;244;
01.05.2016;10,5;10,4;8,7;7,9;69;;0,0;187;
02.05.2016;10,6;10,3;8,8;8,1;71;;0,0;181;
03.05.2016;11,6;11,6;9,1;8,3;72;;0,0;210;
04.05.2016;7,6;8,4;9,2;8,7;92;;7,8;50;
05.05.2016;11,6;11,2;9,3;8,5;79;;0,0;219;
06.05.2016;15,2;13,8;10,4;9,3;65;;0,0;272;
07.05.2016;16,6;14,7;11,1;10,0;55;;0,0;258;
08.05.2016;15,7;14,2;11,2;10,3;61;;0,0;223;
09.05.2016;16,4;15,0;11,5;10,5;65;;0,0;233;
10.05.2016;16,7;14,9;11,9;10,9;62;;0,0;233;
11.05.2016;16,7;15,3;12,2;11,1;64;;0,0;250;
12.05.2016;15,3;14,5;12,2;11,3;76;;7,1;170;
13.05.2016;14,7;14,3;12,6;11,5;90;;14,6;140;
14.05.2016;9,9;10,1;11,7;11,2;76;;0,0;180;
15.05.2016;6,7;7,7;10,2;10,1;81;;1,5;118;
16.05.2016;7,8;8,2;9,7;9,5;77;;4,0;170;
17.05.2016;9,0;9,0;9,4;9,2;76;;0,0;92;
18.05.2016;13,1;12,1;10,2;9,5;71;;0,0;162;
19.05.2016;14,8;13,3;11,0;10,2;66;;0,0;188;
20.05.2016;15,7;14,3;11,7;10,7;69;;0,0;223;
21.05.2016;16,9;15,2;12,3;11,3;67;;0,0;230;
22.05.2016;20,8;17,5;13,1;11,9;58;;0,0;276;
23.05.2016;19,0;17,7;14,1;12,7;75;;15,5;225;
24.05.2016;15,6;15,7;14,1;13,0;90;;0,1;107;
25.05.2016;13,3;14,1;13,4;12,7;91;;0,3;78;
26.05.2016;15,8;15,3;13,5;12,6;80;;0,0;165;
27.05.2016;15,9;15,6;13,7;12,8;85;;9,6;157;
28.05.2016;18,2;17,2;14,3;13,3;85;;6,7;219;
29.05.2016;20,8;18,9;15,1;13,9;79;;0,0;248;
30.05.2016;20,6;18,7;15,6;14,4;73;;0,0;238;
31.05.2016;17,5;17,2;15,4;14,5;85;;28,4;180;
01.06.2016;18,0;17,4;15,4;14,5;85;;17,0;188;
02.06.2016;18,0;17,9;15,6;14,7;86;;7,6;218;
03.06.2016;16,9;17,4;15,8;14,9;94;;7,3;98;
04.06.2016;18,7;18,2;16,0;15,0;88;;11,6;216;
05.06.2016;19,5;18,8;16,3;15,3;78;;0,0;279;
06.06.2016;18,3;18,1;16,1;15,3;73;;0,0;271;
07.06.2016;18,5;17,8;15,7;15,0;66;;0,0;283;
08.06.2016;19,7;18,6;15,7;14,9;66;;0,0;284;
09.06.2016;17,1;17,6;16,0;15,2;76;;0,0;209;
10.06.2016;16,9;16,9;15,5;14,9;67;;0,0;235;
11.06.2016;15,6;16,0;15,0;14,6;78;;0,0;141;
12.06.2016;17,7;17,8;15,3;14,6;78;;0,9;221;
13.06.2016;16,5;16,8;15,6;14,8;91;;2,0;126;
14.06.2016;16,8;17,0;15,4;14,7;84;;1,8;198;
15.06.2016;15,4;16,0;15,3;14,7;91;;11,2;125;
16.06.2016;16,7;16,6;14,9;14,4;84;;6,4;176;
17.06.2016;15,4;15,2;15,2;14,6;89;;13,8;83;
18.06.2016;16,6;16,0;14,8;14,3;81;;4,0;210;
19.06.2016;17,2;16,9;15,2;14,5;79;;0,0;222;
20.06.2016;17,6;17,7;15,7;14,9;75;;0,0;245;
21.06.2016;18,4;17,6;15,8;15,1;79;;0,0;121;
22.06.2016;20,8;19,4;16,2;15,3;77;;0,0;183;
23.06.2016;24,3;21,8;17,2;16,0;68;;0,0;307;
24.06.2016;26,5;23,2;18,1;16,8;63;;0,0;306;
25.06.2016;22,8;21,6;18,6;17,3;84;;14,7;172;
26.06.2016;19,0;19,0;18,1;17,2;78;;10,2;242;
27.06.2016;18,5;18,9;17,5;16,8;73;;0,0;212;
28.06.2016;17,9;18,3;17,0;16,4;81;;1,6;214;
29.06.2016;20,6;19,8;17,3;16,5;73;;1,3;222;
30.06.2016;19,1;18,9;17,3;16,6;84;;1,4;145;
01.07.2016;22,1;20,5;17,6;16,7;72;;0,0;222;
02.07.2016;18,1;18,0;17,6;16,9;89;;16,8;110;
03.07.2016;14,7;14,8;16,0;15,8;79;;0,5;182;
04.07.2016;16,0;16,0;15,3;15,1;73;;0,0;254;
05.07.2016;18,1;17,4;15,7;15,2;76;;1,7;192;
06.07.2016;16,0;15,5;15,8;15,4;67;;1,4;204;
07.07.2016;16,4;16,4;15,4;15,0;68;;0,0;240;
08.07.2016;19,2;18,3;15,8;15,2;69;;4,3;196;
09.07.2016;18,4;17,9;16,4;15,7;75;;0,0;199;
10.07.2016;22,6;20,8;16,9;16,0;68;;0,0;256;
11.07.2016;25,2;22,9;18,2;16,9;65;;0,0;229;
12.07.2016;21,0;20,4;18,4;17,4;73;;0,0;156;
13.07.2016;18,9;18,7;17,7;17,0;77;;5,1;172;
14.07.2016;13,8;14,5;16,2;16,0;95;;32,3;43;
15.07.2016;14,1;14,4;15,3;15,2;87;;1,5;97;
16.07.2016;17,4;16,8;15,4;15,0;70;;0,0;268;
17.07.2016;19,0;18,4;16,5;15,7;88;;1,5;107;
18.07.2016;19,3;18,4;16,8;16,1;75;;0,0;183;
19.07.2016;20,7;19,6;17,1;16,3;73;;0,0;205;
20.07.2016;21,6;20,3;17,4;16,6;70;;0,0;293;
21.07.2016;20,0;19,4;17,6;16,8;86;;0,9;103;
22.07.2016;22,5;20,9;18,1;17,1;76;;0,0;237;
23.07.2016;22,0;21,0;18,1;17,3;74;;2,9;231;
24.07.2016;21,0;20,5;18,7;17,7;89;;9,0;135;
25.07.2016;22,8;21,5;19,0;17,9;77;;0,0;260;
26.07.2016;21,6;21,4;19,0;18,1;82;;0,0;179;
27.07.2016;20,7;20,5;19,0;18,2;88;;1,0;127;
28.07.2016;21,0;20,2;18,6;17,9;78;;0,0;199;
29.07.2016;21,4;20,7;18,8;18,0;74;;0,0;182;
30.07.2016;21,7;20,6;18,8;18,0;76;;0,6;198;
31.07.2016;19,1;19,2;18,4;17,8;91;;9,3;90;
01.08.2016;17,5;17,8;17,9;17,4;77;;0,0;209;
02.08.2016;15,8;15,9;16,7;16,6;82;;0,4;78;
03.08.2016;18,6;18,2;17,0;16,5;88;;1,6;72;
04.08.2016;22,4;20,5;18,0;17,1;77;;0,0;176;
05.08.2016;16,3;17,0;17,5;17,1;94;;35,6;65;
06.08.2016;17,7;16,9;16,8;16,5;81;;0,0;167;
07.08.2016;19,0;18,3;16,8;16,4;74;;0,0;248;
08.08.2016;21,7;19,6;17,3;16,7;68;;0,0;219;
09.08.2016;16,0;16,4;17,0;16,7;86;;1,6;87;
10.08.2016;12,2;13,2;15,7;15,8;85;;0,5;87;
11.08.2016;13,2;13,5;14,3;14,6;75;;0,0;193;
12.08.2016;14,8;15,2;14,9;14,8;89;;2,8;76;
13.08.2016;21,1;18,9;16,3;15,6;77;;0,5;178;
14.08.2016;18,8;17,8;16,7;16,1;77;;0,0;143;
15.08.2016;16,7;16,4;16,1;15,7;78;;0,0;203;
16.08.2016;15,2;15,1;15,3;15,2;78;;3,4;174;
17.08.2016;14,1;14,1;15,0;14,9;83;;0,2;138;
18.08.2016;15,4;16,0;14,8;14,5;74;;0,0;233;
19.08.2016;18,3;17,6;15,3;14,9;67;;0,0;211;
20.08.2016;19,9;19,6;16,3;15,5;71;;1,6;164;
21.08.2016;17,4;17,7;17,3;16,4;83;;7,8;145;
22.08.2016;16,3;16,4;16,0;15,7;80;;0,0;104;
23.08.2016;19,8;19,7;16,8;16,1;77;;0,2;168;
24.08.2016;20,3;19,8;17,4;16,6;74;;0,0;225;
25.08.2016;20,7;19,5;17,3;16,6;68;;0,0;226;
26.08.2016;22,5;20,4;17,4;16,8;58;;0,0;227;
27.08.2016;22,9;21,1;17,8;17,0;61;;0,0;223;
28.08.2016;23,9;22,4;18,3;17,4;64;;0,0;210;
29.08.2016;21,0;20,6;18,7;17,9;67;;0,0;148;
30.08.2016;17,1;17,3;17,6;17,2;64;;0,0;206;
31.08.2016;16,7;16,4;15,9;15,9;66;;0,0;217;
01.09.2016;18,5;17,7;16,0;15,8;65;;0,0;176;
02.09.2016;18,7;18,3;16,5;16,1;73;;0,0;182;
03.09.2016;19,2;18,5;16,8;16,3;72;;0,0;153;
04.09.2016;18,0;17,6;16,6;16,2;82;;16,3;99;
05.09.2016;15,5;15,9;16,3;16,0;93;;10,7;65;
06.09.2016;15,5;16,0;16,2;15,9;86;;0,0;151;
07.09.2016;18,0;17,8;16,1;15,7;81;;0,0;191;
08.09.2016;20,7;19,3;16,8;16,2;73;;0,0;193;
09.09.2016;20,3;19,3;17,2;16,6;78;;0,0;157;
10.09.2016;21,1;19,9;17,4;16,8;77;;0,0;179;
11.09.2016;23,2;21,5;18,4;17,5;68;;0,0;176;
12.09.2016;21,9;20,4;18,1;17,4;73;;0,0;179;
13.09.2016;22,0;19,9;18,1;17,4;66;;0,0;171;
14.09.2016;20,6;18,9;17,6;17,2;64;;0,0;168;
15.09.2016;19,2;17,5;16,8;16,6;61;;0,0;181;
16.09.2016;19,9;18,7;16,9;16,5;70;;0,2;151;
17.09.2016;16,4;16,9;17,1;16,7;98;;31,9;14;
18.09.2016;13,0;13,9;15,9;15,9;98;;6,3;15;
19.09.2016;12,0;13,2;14,9;15,0;92;;3,9;50;
20.09.2016;11,5;12,8;14,3;14,5;81;;0,0;131;
21.09.2016;13,0;14,2;14,2;14,2;85;;1,5;107;
22.09.2016;12,1;13,5;14,3;14,3;84;;0,0;144;
23.09.2016;12,6;13,5;13,8;13,9;84;;0,0;116;
24.09.2016;13,3;13,9;13,9;13,9;85;;0,0;132;
25.09.2016;14,1;14,2;13,9;13,9;81;;0,0;148;
26.09.2016;14,3;14,1;13,9;13,8;79;;0,0;145;
27.09.2016;13,4;14,2;14,0;13,9;87;;0,0;124;
28.09.2016;15,3;14,9;13,9;13,8;76;;0,0;110;
29.09.2016;18,8;16,9;14,6;14,2;62;;0,0;144;
30.09.2016;17,2;16,2;15,0;14,6;74;;0,0;74;
01.10.2016;16,0;15,9;14,8;14,5;82;;0,5;81;
02.10.2016;14,1;13,7;14,5;14,4;81;;1,6;75;
03.10.2016;10,1;11,3;13,0;13,3;99;;11,2;38;
04.10.2016;10,8;10,8;12,7;12,9;81;;5,4;76;
05.10.2016;6,7;7,7;11,0;11,7;91;;9,9;60;
06.10.2016;8,0;8,9;10,8;11,2;99;;12,0;23;
07.10.2016;8,4;9,5;11,1;11,3;91;;0,1;76;
08.10.2016;7,6;8,7;10,8;11,1;99;;2,5;26;
09.10.2016;7,6;8,7;10,8;11,0;97;;0,6;34;
10.10.2016;7,4;9,0;10,7;10,9;95;;0,9;50;
11.10.2016;6,7;8,4;10,5;10,7;96;;0,3;45;
12.10.2016;6,5;7,7;10,1;10,3;98;;1,3;24;
13.10.2016;6,9;7,9;10,0;10,2;92;;0,8;22;
14.10.2016;8,3;8,1;9,7;10,0;83;;0,0;31;
15.10.2016;10,9;10,9;10,5;10,4;85;;0,2;45;
16.10.2016;12,2;12,3;11,5;11,1;89;;0,0;85;
17.10.2016;9,5;10,4;11,2;11,1;93;;0,0;89;
18.10.2016;10,2;10,8;11,2;11,1;95;;0,0;21;
19.10.2016;9,8;10,0;11,2;11,1;87;;7,2;54;
20.10.2016;8,3;9,3;10,7;10,8;86;;4,6;54;
21.10.2016;6,3;8,1;10,1;10,3;96;;1,4;25;
22.10.2016;5,5;7,0;9,4;9,7;95;;2,4;49;
23.10.2016;6,3;7,3;9,2;9,5;93;;0,0;64;
24.10.2016;9,3;9,4;9,5;9,6;94;;3,2;29;
25.10.2016;9,9;10,4;10,4;10,2;100;;6,7;13;
26.10.2016;7,4;8,6;10,3;10,2;97;;0,3;23;
27.10.2016;8,2;9,1;9,7;9,8;95;;0,0;43;
28.10.2016;9,9;9,7;9,9;9,9;91;;1,1;16;
29.10.2016;9,4;9,3;10,3;10,1;86;;0,1;29;
30.10.2016;7,4;7,7;9,6;9,7;85;;0,0;53;
31.10.2016;6,2;7,3;8,4;8,8;95;;0,0;52;
01.11.2016;10,6;10,1;9,7;9,5;80;;0,0;58;
02.11.2016;6,1;6,4;9,0;9,1;90;;10,8;32;
03.11.2016;3,1;3,9;7,6;8,1;86;;0,0;45;
04.11.2016;3,8;4,5;7,1;7,6;85;;0,0;32;
05.11.2016;5,2;5,7;7,4;7,7;86;;3,2;14;
06.11.2016;4,8;5,5;7,5;7,7;93;;0,0;23;
07.11.2016;3,5;4,3;7,0;7,3;93;;2,2;12;
08.11.2016;2,2;3,5;6,6;7,0;93;;0,7;42;
09.11.2016;0,9;2,0;6,0;6,5;91;;0,2;61;
10.11.2016;0,8;1,9;5,5;6,0;97;;3,1;14;
11.11.2016;1,1;2,2;5,5;6,0;96;;0,0;10;
12.11.2016;-1,1;0,2;4,8;5,6;94;;0,0;12;
13.11.2016;-2,0;-1,3;3,8;4,9;86;;0,0;61;
14.11.2016;-1,9;-1,6;2,9;4,0;87;;0,0;61;
15.11.2016;0,5;0,7;2,8;3,6;90;;8,1;19;
16.11.2016;3,9;4,5;4,1;4,2;100;;5,1;22;
17.11.2016;8,6;7,5;5,5;5,3;88;;0,0;24;
18.11.2016;10,8;9,7;6,8;6,3;74;;0,9;25;
19.11.2016;6,7;6,4;6,8;6,7;84;;4,3;8;
20.11.2016;6,1;5,3;6,2;6,4;85;;0,0;44;
21.11.2016;9,8;8,2;6,6;6,5;85;;0,0;42;
22.11.2016;9,7;8,5;7,4;7,1;87;;0,0;33;
23.11.2016;8,6;7,5;7,4;7,2;92;;0,0;38;
24.11.2016;6,2;6,4;7,2;7,2;98;;0,0;12;
25.11.2016;3,3;3,7;6,7;6,9;90;;0,0;35;
26.11.2016;0,2;1,7;5,5;5,9;99;;0,0;19;
27.11.2016;2,9;3,2;5,3;5,7;92;;1,4;21;
28.11.2016;-1,5;-1,3;4,4;5,1;90;;0,0;28;
29.11.2016;-3,4;-2,6;3,0;4,1;91;;0,0;29;
30.11.2016;-1,6;-1,0;2,3;3,2;84;;6,1;18;
01.12.2016;3,7;3,3;2,7;3,2;95;;5,1;4;
02.12.2016;3,2;2,8;4,0;4,0;85;;3,6;28;
03.12.2016;-1,5;-1,4;2,8;3,6;92;;0,0;31;
04.12.2016;-3,0;-2,2;2,1;2,9;96;;0,0;29;
05.12.2016;-4,1;-3,5;1,8;2,5;93;;0,0;27;
06.12.2016;-2,7;-1,6;1,5;2,2;96;;0,5;18;
07.12.2016;0,0;-0,1;1,7;2,2;89;;0,0;27;
08.12.2016;1,8;1,3;2,0;2,4;84;;0,0;31;
09.12.2016;4,5;4,1;2,8;2,8;95;;3,1;4;
10.12.2016;7,9;6,7;4,1;3,8;82;;0,0;22;
11.12.2016;7,0;6,5;4,9;4,6;84;;2,2;3;
12.12.2016;3,6;3,9;5,0;4,8;93;;5,0;15;
13.12.2016;-0,3;0,4;3,9;4,3;91;;0,0;14;
14.12.2016;2,7;3,2;3,8;4,0;99;;2,8;4;
15.12.2016;1,1;1,6;4,0;4,1;89;;0,0;13;
16.12.2016;0,5;0,3;3,2;3,7;83;;0,0;23;
17.12.2016;-1,1;-1,1;2,4;3,0;93;;0,0;25;
18.12.2016;1,8;2,1;2,5;2,8;100;;4,6;5;
19.12.2016;1,7;2,1;3,2;3,3;94;;0,0;15;
20.12.2016;-0,3;0,1;3,0;3,3;88;;0,0;16;
21.12.2016;-1,4;-1,2;2,2;2,7;88;;0,0;25;
22.12.2016;-1,5;-1,1;1,7;2,3;90;;0,4;26;
23.12.2016;-0,2;0,0;1,7;2,1;99;;0,2;22;
24.12.2016;3,4;2,8;2,1;2,3;88;;1,3;10;
25.12.2016;7,3;6,8;3,4;3,1;83;;0,8;5;
26.12.2016;7,9;7,4;4,8;4,2;78;;0,9;11;
27.12.2016;4,6;4,3;4,1;4,1;81;;4,6;9;
28.12.2016;4,7;4,9;4,5;4,2;100;;17,5;5;
29.12.2016;1,9;2,6;4,3;4,2;98;;0,2;23;
30.12.2016;-0,9;-0,4;3,4;3,8;99;;0,0;27;
31.12.2016;-3,1;-2,6;2,3;2,9;96;;0,0;26;
01.01.2017;-4,7;-4,0;1,6;2,2;93;;0,0;24;
02.01.2017;-1,8;-1,3;1,3;1,9;98;;3,8;4;
03.01.2017;1,0;0,7;1,3;1,7;88;;0,7;15;
04.01.2017;1,6;1,4;1,5;1,8;90;;4,4;10;
05.01.2017;-4,3;-2,0;1,7;1,9;92;;3,6;14;
06.01.2017;-8,7;-1,6;1,6;1,8;91;;0,0;13;
07.01.2017;-8,2;-2,2;1,5;1,7;90;;0,9;12;
08.01.2017;-5,5;-0,9;1,6;1,7;99;;1,9;10;
09.01.2017;-2,0;0,1;1,8;1,9;99;;0,1;6;
10.01.2017;-4,1;-0,8;1,9;1,9;85;;0,0;17;
11.01.2017;-8,1;-2,6;1,7;1,8;83;;1,1;26;
12.01.2017;2,7;1,7;1,7;1,8;78;;0,1;22;
13.01.2017;2,1;1,9;1,7;1,8;85;;1,8;13;
14.01.2017;-0,3;-0,3;1,6;1,7;92;;2,8;5;
15.01.2017;-0,6;-0,2;1,6;1,7;92;;2,2;21;
16.01.2017;-2,7;0,1;1,7;1,8;98;;6,9;7;
17.01.2017;-3,2;-0,4;1,8;1,8;96;;1,1;9;
18.01.2017;-5,8;-1,4;1,7;1,8;93;;0,0;14;
19.01.2017;-8,8;-1,8;1,7;1,7;93;;0,0;38;
20.01.2017;-4,2;-1,6;1,6;1,7;87;;0,0;32;
21.01.2017;-3,1;-1,3;1,6;1,7;89;;0,0;45;
22.01.2017;-2,7;-2,0;1,6;1,7;73;;0,0;47;
23.01.2017;-5,2;-3,4;1,5;1,6;80;;0,0;47;
24.01.2017;-5,2;-2,1;1,3;1,5;97;;0,0;21;
25.01.2017;-2,0;-0,7;1,4;1,5;98;;0,0;23;
26.01.2017;-1,0;-0,9;1,5;1,6;81;;0,0;53;
27.01.2017;-2,5;-2,4;1,4;1,6;71;;0,0;63;
28.01.2017;-5,2;-4,4;1,3;1,5;84;;0,0;62;
29.01.2017;-4,9;-4,2;1,1;1,3;88;;0,0;62;
30.01.2017;-5,0;-4,2;0,9;1,2;86;;1,9;52;
31.01.2017;-3,8;-2,2;0,9;1,1;91;;2,7;26;
01.02.2017;-3,1;-0,3;1,0;1,1;94;;1,4;59;
02.02.2017;-1,8;-0,2;1,1;1,2;93;;0,6;24;
03.02.2017;1,2;0,7;1,2;1,3;94;;0,1;44;
04.02.2017;1,6;1,4;1,2;1,3;97;;0,9;71;
05.02.2017;2,0;1,8;1,3;1,4;96;;0,0;19;
06.02.2017;-0,4;0,0;1,4;1,4;99;;0,1;12;
07.02.2017;-1,5;-1,0;1,4;1,4;89;;0,0;25;
08.02.2017;-4,0;-3,1;1,2;1,3;85;;0,0;29;
