time [d],date,hour,day_angle, rain [mm/d], snow [mm/d], temp [C], temp_daily_min [C], temp_daily_max [C],temp_daily_ave [C],temp_monthly_min [C],temp_monthly_max [C], air dens. [kg/m3], air pres. [KPa], rel hum. [-], cloud cover [-], ET radiation [MJ/m2/d], SW radiation [MJ/m2/d], net SW radiation [MJ/m2/d], LW radiation [MJ/m2/d], wind vel. [m/s], PET [mm/d], OW PET [mm/d], daily correction [-], potential melt [mm/d]
2505,2007-11-11,00:00:00.00,5.39665,-4.35207e-15,9.8,0.9,0.2,2.1,0.9,8.12,4.42,1.22396,96.5311,0.5,0,11.2865,8.03755,6.85453,-0.334486,2,0.267542,0.267542,1,2.81726
2506,2007-11-12,00:00:00.00,5.41387,7.5,7.5,1.5,-0.1,5.4,1.5,8.12,4.42,1.22127,96.5413,0.5,0,11.1147,7.88703,6.54903,-0.332177,2,0.462648,0.462648,1,4.70613
2507,2007-11-13,00:00:00.00,5.43108,7.1,7.1,0.9,0,1.6,0.9,8.12,4.42,1.22396,96.5311,0.5,0,10.947,7.76703,6.44937,-0.334486,2,0.238128,0.238128,1,2.82996
2508,2007-11-14,00:00:00.00,5.4483,-3.86358e-15,8.7,1.1,0.2,2.2,1.1,8.12,4.42,1.22306,96.5345,0.5,0,10.7834,7.6325,6.33765,-0.333725,2,0.265062,0.265062,1,3.46636
2509,2007-11-15,00:00:00.00,5.46551,-1.73195e-15,3.9,-0.6,-1.4,0.2,-0.6,8.12,4.42,1.23071,96.5054,0.5,0,10.624,7.54122,6.26183,-0.340633,2,0.212565,0.212565,1,-1.89475
2510,2007-11-16,00:00:00.00,5.48272,0,0,-1.5,-4.6,-0.6,-1.5,8.12,4.42,1.23479,96.4898,0.5,0,10.4688,7.43493,6.17355,-0.344693,2,0.313856,0.313856,1,-4.74669
2511,2007-11-17,00:00:00.00,5.49994,0.4,0,-1.1,-3.4,0.3,-1.1,8.12,4.42,1.23297,96.4967,0.5,0,10.3178,7.30696,6.06729,-0.342915,2,0.304804,0.304804,1,-3.48793
2512,2007-11-18,00:00:00.00,5.51715,1.9,0,1.3,0.2,2.1,1.3,8.12,4.42,1.22217,96.5379,0.5,0,10.1711,7.14214,5.93043,-0.332955,2,0.246259,0.246259,1,4.13019
2513,2007-11-19,00:00:00.00,5.53437,0,0,1.2,-1.4,3,1.2,8.12,4.42,1.22261,96.5362,0.5,0,10.0286,7.03137,5.83844,-0.333341,2,0.367564,0.367564,1,3.81977
2514,2007-11-20,00:00:00.00,5.55158,0,0,1.8,-1.8,5.9,1.8,8.12,4.42,1.21993,96.5464,0.5,0,9.89034,6.90941,5.73986,-0.330994,2,0.494683,0.494683,1,5.7403
2515,2007-11-21,00:00:00.00,5.5688,0,0,0.9,-1.7,2.7,0.9,8.12,4.42,1.22396,96.5311,0.5,0,9.75638,6.82206,5.69789,-0.334486,2,0.351942,0.351942,1,2.87532
2516,2007-11-22,00:00:00.00,5.58601,0,0,0.4,-3.2,5.1,0.4,8.12,4.42,1.2262,96.5225,0.5,0,9.62671,6.72933,5.65475,-0.336353,2,0.464197,0.464197,1,1.28016
2517,2007-11-23,00:00:00.00,5.60322,0,0,1.5,-1.6,4.7,1.5,8.12,4.42,1.22127,96.5413,0.5,0,9.50135,6.60849,5.56135,-0.332177,2,0.423279,0.423279,1,4.80873
2518,2007-11-24,00:00:00.00,5.62044,1.7,0,3.1,-2,6.8,3.1,8.12,4.42,1.21415,96.5683,0.5,0,9.38031,6.47977,5.4724,-0.325645,2,0.534834,0.534834,1,9.95435
2519,2007-11-25,00:00:00.00,5.63765,0,0,1.2,-5.5,5.2,1.2,8.12,4.42,1.22261,96.5362,0.5,0,9.26358,6.42696,5.46692,-0.333341,2,0.529467,0.529467,1,3.85941
2520,2007-11-26,00:00:00.00,5.65487,4.1,4.1,1.3,-5.7,3.6,1.3,8.12,4.42,1.22217,96.5379,0.5,0,9.1512,6.33646,5.39666,-0.332955,2,0.490193,0.490193,1,4.18743
2521,2007-11-27,00:00:00.00,5.67208,-1.5099e-15,3.4,0.2,-0.6,1.3,0.2,8.12,4.42,1.22709,96.5191,0.5,0,9.04315,6.27202,5.30957,-0.337085,2,0.20634,0.20634,1,0.645171
2522,2007-11-28,00:00:00.00,5.6893,0,0,-0.6,-6.9,1.2,-0.6,8.12,4.42,1.23071,96.5054,0.5,0,8.93944,6.20444,5.15172,-0.340633,2,0.402435,0.402435,1,-1.93826
2523,2007-11-29,00:00:00.00,5.70651,0,0,-3,-7.6,3.8,-3,8.12,4.42,1.24161,96.4636,0.5,0,8.84007,6.16509,5.11903,-0.351,2,0.406241,0.406241,1,-9.70456
2524,2007-11-30,00:00:00.00,5.72372,4.5,0,-1.6,-8.2,3.8,-1.6,8.12,4.42,1.23524,96.4881,0.5,0,8.74505,6.06775,5.0382,-0.345132,2,0.451317,0.451317,1,-5.18255
2525,2007-12-01,00:00:00.00,5.74094,0.6,0,3,1.5,4.1,3,8.12,4.42,1.21459,96.5666,0.5,0,8.65438,5.91295,4.9097,-0.32607,2,0.266932,0.266932,1,9.72946
2526,2007-12-02,00:00:00.00,5.75815,1.2,0,6.1,3.8,8.2,6.1,4.17,1.18,1.20089,96.6181,0.5,0,8.56806,5.77909,4.92346,-0.311881,2,0.395022,0.395022,1,19.8069
2527,2007-12-03,00:00:00.00,5.77537,1.6,0,6.2,1.1,8.6,6.2,4.17,1.18,1.20045,96.6197,0.5,0,8.48609,5.7133,4.87181,-0.311388,2,0.512937,0.512937,1,20.1546
2528,2007-12-04,00:00:00.00,5.79258,4.2,0,5.6,3,8.1,5.6,4.17,1.18,1.20309,96.6099,0.5,0,8.40847,5.66664,4.83239,-0.314316,2,0.408632,0.408632,1,18.224
2529,2007-12-05,00:00:00.00,5.80979,4.4,0,3.3,1.9,4.2,3.3,4.17,1.18,1.21326,96.5716,0.5,0,8.3352,5.65777,4.82485,-0.32479,2,0.245288,0.245288,1,10.7502
2530,2007-12-06,00:00:00.00,5.82701,0,0,6.3,3.3,9.1,6.3,4.17,1.18,1.20001,96.6214,0.5,0,8.26628,5.54099,4.7253,-0.310892,2,0.44122,0.44122,1,20.543
2531,2007-12-07,00:00:00.00,5.84422,4.1,0,7.5,5.9,9.5,7.5,4.17,1.18,1.19473,96.641,0.5,0,8.20171,5.46362,4.65932,-0.304758,2,0.362068,0.362068,1,24.4784
2532,2007-12-08,00:00:00.00,5.86144,4.5,0,8.4,3.4,12.1,8.4,4.17,1.18,1.19079,96.6556,0.5,0,8.14147,5.39586,4.60155,-0.299936,2,0.5786,0.5786,1,27.4394
2533,2007-12-09,00:00:00.00,5.87865,0,0,3.9,1.9,6,3.9,4.17,1.18,1.2106,96.5817,0.5,0,8.08558,5.45158,4.64912,-0.322171,2,0.326721,0.326721,1,12.75
2534,2007-12-10,00:00:00.00,5.89587,0.9,0,3.6,0,6.6,3.6,4.17,1.18,1.21193,96.5767,0.5,0,8.03404,5.41738,4.61998,-0.32349,2,0.406194,0.406194,1,11.778
2535,2007-12-11,00:00:00.00,5.91308,1.1,0,2.4,-1.2,7,2.4,4.17,1.18,1.21726,96.5565,0.5,0,7.98683,5.40325,4.60792,-0.328571,2,0.424861,0.424861,1,7.85739
2536,2007-12-12,00:00:00.00,5.93029,10.7,0,2.8,1.4,3.8,2.8,4.17,1.18,1.21548,96.5632,0.5,0,7.94395,5.36245,4.57313,-0.326912,2,0.233144,0.233144,1,9.17274
2537,2007-12-13,00:00:00.00,5.94751,8,0,3.2,2.7,4.1,3.2,4.17,1.18,1.2137,96.57,0.5,0,7.90541,5.32496,4.54116,-0.325218,2,0.180643,0.180643,1,10.4892
2538,2007-12-14,00:00:00.00,5.96472,0,0,1,-0.3,3,1,4.17,1.18,1.22351,96.5328,0.5,0,7.87121,5.33758,4.55191,-0.334107,2,0.247212,0.247212,1,3.27956
2539,2007-12-15,00:00:00.00,5.98194,-3.55271e-16,0.8,-1.5,-2.6,-0.3,-1.5,4.17,1.18,1.23479,96.4898,0.5,0,7.84133,5.35401,4.56592,-0.344693,2,0.178261,0.178261,1,-4.9216
2540,2007-12-16,00:00:00.00,5.99915,0,0,-2.4,-3.6,-1.1,-2.4,4.17,1.18,1.23888,96.4741,0.5,0,7.81578,5.34707,4.43974,-0.348546,2,0.175016,0.175016,1,-7.87773
2541,2007-12-17,00:00:00.00,6.01637,-1.33227e-16,0.3,-3.7,-4.3,-3.1,-3.7,4.17,1.18,1.24481,96.4513,0.5,0,7.79457,5.34831,4.44077,-0.35375,2,0.110717,0.110717,1,-12.149
2542,2007-12-18,00:00:00.00,6.03358,0,0,-2.4,-3.5,-1.5,-2.4,4.17,1.18,1.23888,96.4741,0.5,0,7.77768,5.31696,4.41474,-0.348546,2,0.155776,0.155776,1,-7.88272
2543,2007-12-19,00:00:00.00,6.05079,0,0,-3.2,-4.5,-2.1,-3.2,4.17,1.18,1.24253,96.4601,0.5,0,7.76512,5.31818,4.41575,-0.351798,2,0.161518,0.161518,1,-10.5127
2544,2007-12-20,00:00:00.00,6.06801,0,0,-5.1,-7.3,-4.3,-5.1,4.17,1.18,1.25124,96.4265,0.5,0,7.75688,5.33643,4.43089,-0.35889,2,0.156915,0.156915,1,-16.7575
2545,2007-12-21,00:00:00.00,6.08522,0,0,-6.2,-9.1,-0.3,-6.2,4.17,1.18,1.25632,96.4069,0.5,0,7.75298,5.34658,4.43932,-0.362601,2,0.245348,0.245348,1,-20.3742
2546,2007-12-22,00:00:00.00,6.10244,0,0,-4.9,-8.4,2.4,-4.9,4.17,1.18,1.25032,96.4301,0.5,0,7.7534,5.33097,4.42636,-0.358185,2,0.302279,0.302279,1,-16.1031
2547,2007-12-23,00:00:00.00,6.11965,0,0,-5.8,-9.4,0.9,-5.8,4.17,1.18,1.25447,96.414,0.5,0,7.75816,5.34569,4.43858,-0.361285,2,0.274772,0.274772,1,-19.0609
2548,2007-12-24,00:00:00.00,6.13686,0,0,-5.2,-10.1,2.1,-5.2,4.17,1.18,1.2517,96.4248,0.5,0,7.76725,5.34542,4.43835,-0.35924,2,0.314363,0.314363,1,-17.0881
2549,2007-12-25,00:00:00.00,6.15408,0,0,-1.2,-2.8,0.5,-1.2,4.17,1.18,1.23342,96.495,0.5,0,7.78067,5.30092,4.40143,-0.343363,2,0.215773,0.215773,1,-3.94295
2550,2007-12-26,00:00:00.00,6.17129,0,0,-4.2,-8.5,2.4,-4.2,4.17,1.18,1.24711,96.4425,0.5,0,7.79843,5.35701,4.44798,-0.35564,2,0.322013,0.322013,1,-13.7979
2551,2007-12-27,00:00:00.00,6.18851,0,0,-2.9,-8.6,4.8,-2.9,4.17,1.18,1.24116,96.4654,0.5,0,7.82053,5.35668,4.44772,-0.350597,2,0.392274,0.392274,1,-9.52495
2552,2007-12-28,00:00:00.00,6.20572,0,0,-0.7,-4.7,5.5,-0.7,4.17,1.18,1.23116,96.5036,0.5,0,7.84698,5.34478,4.43785,-0.341094,2,0.394106,0.394106,1,-2.29846
2553,2007-12-29,00:00:00.00,6.22294,0,0,1.7,-4.3,6.6,1.7,4.17,1.18,1.22038,96.5447,0.5,0,7.87777,5.32898,4.42475,-0.331391,2,0.466407,0.466407,1,5.58006
2554,2007-12-30,00:00:00.00,6.24015,0,0,1.1,-4.6,4.3,1.1,4.17,1.18,1.22306,96.5345,0.5,0,7.91291,5.36662,4.57668,-0.333725,2,0.410306,0.410306,1,3.60917
2555,2007-12-31,00:00:00.00,6.25736,3.5,0,2.4,-1.8,5.4,2.4,4.17,1.18,1.21726,96.5565,0.5,0,7.95241,5.37429,4.58322,-0.328571,2,0.396397,0.396397,1,7.87094
2556,2008-01-01,00:00:00.00,6.27458,-1.33227e-16,0.3,0.9,0.2,1.5,0.9,4.17,1.18,1.22396,96.5311,0.5,0,7.99627,5.43483,4.63485,-0.334486,2,0.156789,0.156789,1,2.95008
2557,2008-01-02,00:00:00.00,0.00858359,-8.88178e-16,2,-1.7,-9.6,0.2,-1.7,0,0,1.23569,96.4863,0.5,0,8.04443,5.51431,4.70263,-0.345567,2,0.372862,0.372862,1,-5.56917
2558,2008-01-03,00:00:00.00,0.0257508,0,0,-4.7,-12.3,-1.8,-4.7,0,0,1.2494,96.4336,0.5,0,8.09687,5.59793,4.64804,-0.35747,2,0.31608,0.31608,1,-15.3874
2559,2008-01-04,00:00:00.00,0.0429179,0,0,-2.4,-3.7,-1.2,-2.4,0,0,1.23888,96.4741,0.5,0,8.15365,5.61041,4.65842,-0.348546,2,0.182582,0.182582,1,-7.85202
2560,2008-01-05,00:00:00.00,0.0600851,0,0,-3.4,-4.3,-2.4,-3.4,0,0,1.24344,96.4566,0.5,0,8.2148,5.67297,4.71036,-0.352586,2,0.149951,0.149951,1,-11.1154
2561,2008-01-06,00:00:00.00,0.0772523,1.2,0,-2.1,-3.8,1.7,-2.1,0,0,1.23751,96.4794,0.5,0,8.2803,5.70532,4.73724,-0.347284,2,0.280376,0.280376,1,-6.85992
2562,2008-01-07,00:00:00.00,0.0944195,2.7,2.7,0.4,-2.6,3.2,0.4,0,0,1.2262,96.5225,0.5,0,8.35017,5.71944,4.74898,-0.336353,2,0.336585,0.336585,1,1.30553
2563,2008-01-08,00:00:00.00,0.111587,3.6,0,1.7,-3.6,4.5,1.7,0,0,1.22038,96.5447,0.5,0,8.4244,5.75413,4.7778,-0.331391,2,0.429962,0.429962,1,5.54345
2564,2008-01-09,00:00:00.00,0.128754,0,0,2.4,-3.3,5,2.4,0,0,1.21726,96.5565,0.5,0,8.50301,5.80219,4.94378,-0.328571,2,0.455069,0.455069,1,7.81847
2565,2008-01-10,00:00:00.00,0.145921,0.5,0,1.9,-4.4,6.2,1.9,0,0,1.21949,96.5481,0.5,0,8.58599,5.87649,5.01141,-0.330596,2,0.506435,0.506435,1,6.18328
2566,2008-01-11,00:00:00.00,0.163088,0,0,3.6,-1.9,7,3.6,0,0,1.21193,96.5767,0.5,0,8.67335,5.91083,5.04077,-0.32349,2,0.509225,0.509225,1,11.703
2567,2008-01-12,00:00:00.00,0.180255,0,0,5.5,0.4,9.9,5.5,0,0,1.20353,96.6082,0.5,0,8.76508,5.94074,5.06631,-0.314796,2,0.578879,0.578879,1,17.8593
2568,2008-01-13,00:00:00.00,0.197422,0,0,2.6,-0.4,5.7,2.6,0,0,1.21637,96.5599,0.5,0,8.8612,6.07774,5.18314,-0.327746,2,0.410584,0.410584,1,8.43252
2569,2008-01-14,00:00:00.00,0.21459,0,0,1.5,-2.9,8.4,1.5,0,0,1.22127,96.5413,0.5,0,8.9617,6.17809,5.26872,-0.332177,2,0.534689,0.534689,1,4.85885
2570,2008-01-15,00:00:00.00,0.231757,0,0,1.9,-1.5,6.5,1.9,0,0,1.21949,96.5481,0.5,0,9.06659,6.25246,5.33215,-0.330596,2,0.464589,0.464589,1,6.14652
2571,2008-01-16,00:00:00.00,0.248924,0,0,3.1,0.6,6.7,3.1,0,0,1.21415,96.5683,0.5,0,9.17585,6.31336,5.38409,-0.325645,2,0.435584,0.435584,1,10.0149
2572,2008-01-17,00:00:00.00,0.266091,0.6,0,3.7,0.2,6.2,3.7,0,0,1.21149,96.5783,0.5,0,9.28948,6.38924,5.4488,-0.323053,2,0.449904,0.449904,1,11.9364
2573,2008-01-18,00:00:00.00,0.283258,0.4,0,3,-1.2,8,3,0,0,1.21459,96.5666,0.5,0,9.4075,6.49686,5.54058,-0.32607,2,0.545815,0.545815,1,9.66396
2574,2008-01-19,00:00:00.00,0.300426,3.1,0,5.7,3.8,7.6,5.7,0,0,1.20265,96.6115,0.5,0,9.52988,6.53016,5.56898,-0.313834,2,0.401478,0.401478,1,18.3336
2575,2008-01-20,00:00:00.00,0.317593,17.8,0,9.6,6.7,12,9.6,0,0,1.18554,96.6749,0.5,0,9.65663,6.52282,5.56274,-0.293205,2,0.560181,0.560181,1,30.8289
2576,2008-01-21,00:00:00.00,0.33476,1,0,9.3,6.2,11.2,9.3,0,0,1.18685,96.6701,0.5,0,9.78773,6.63277,5.65651,-0.29492,2,0.545444,0.545444,1,29.8168
2577,2008-01-22,00:00:00.00,0.351927,1.5,0,8.8,6.3,10,8.8,0,0,1.18904,96.6621,0.5,0,9.92317,6.75213,5.7583,-0.297731,2,0.466925,0.466925,1,28.1662
2578,2008-01-23,00:00:00.00,0.369094,1.8,1.8,2.8,-0.6,8.3,2.8,0,0,1.21548,96.5632,0.5,0,10.063,7.01615,5.98345,-0.326912,2,0.568724,0.568724,1,8.94638
2579,2008-01-24,00:00:00.00,0.386261,0,0,1.9,-0.1,4.5,1.9,0,0,1.21949,96.5481,0.5,0,10.2071,7.14977,6.0974,-0.330596,2,0.396606,0.396606,1,6.05988
2580,2008-01-25,00:00:00.00,0.403429,3.3,0,6.3,3.3,8.8,6.3,0,0,1.20001,96.6214,0.5,0,10.3555,7.15888,6.10518,-0.310892,2,0.538247,0.538247,1,20.0562
2581,2008-01-26,00:00:00.00,0.420596,0,0,3.3,0.3,6.5,3.3,0,0,1.21326,96.5716,0.5,0,10.5082,7.35532,6.27271,-0.32479,2,0.507714,0.507714,1,10.4857
2582,2008-01-27,00:00:00.00,0.437763,11.6,0,5.8,4,9.3,5.8,0,0,1.20221,96.6132,0.5,0,10.6651,7.41495,6.32356,-0.313349,2,0.532881,0.532881,1,18.3934
2583,2008-01-28,00:00:00.00,0.45493,12.3,0,5,3.7,6.5,5,0,0,1.20574,96.6,0.5,0,10.8263,7.56307,6.44988,-0.317162,2,0.379848,0.379848,1,15.8246
2584,2008-01-29,00:00:00.00,0.472097,2.8,0,5.1,3.1,6.9,5.1,0,0,1.20529,96.6016,0.5,0,10.9918,7.69058,6.55863,-0.316694,2,0.451242,0.451242,1,16.1079
2585,2008-01-30,00:00:00.00,0.489264,0,0,4.6,2.5,6.7,4.6,0,0,1.2075,96.5933,0.5,0,11.1614,7.83768,6.68409,-0.319015,2,0.471202,0.471202,1,14.4981
2586,2008-01-31,00:00:00.00,0.506432,1.5,0,2.9,-0.7,5.9,2.9,0,0,1.21504,96.5649,0.5,0,11.3353,8.01904,6.83875,-0.326492,2,0.554355,0.554355,1,9.12038
2587,2008-02-01,00:00:00.00,0.523599,0,0,1.7,0.4,3.6,1.7,0,0,1.22038,96.5447,0.5,0,11.5132,8.18965,6.98425,-0.331391,2,0.369336,0.369336,1,5.33461
2588,2008-02-02,00:00:00.00,0.540766,2,0,4.5,2.4,7,4.5,4.09,0.33,1.20794,96.5917,0.5,0,11.6953,8.26219,7.04612,-0.319472,2,0.514412,0.514412,1,14.0891
2589,2008-02-03,00:00:00.00,0.557933,-8.88178e-17,0.2,1.6,-1.2,3.2,1.6,4.09,0.33,1.22083,96.543,0.5,0,11.8815,8.48527,7.23637,-0.331785,2,0.444646,0.444646,1,4.99788
2590,2008-02-04,00:00:00.00,0.5751,0,0,0.1,-5.5,3.7,0.1,4.09,0.33,1.22754,96.5174,0.5,0,12.0718,8.67259,7.39612,-0.337447,2,0.602743,0.602743,1,0.311629
2591,2008-02-05,00:00:00.00,0.592267,0,0,2.9,0,7.1,2.9,4.09,0.33,1.21504,96.5649,0.5,0,12.266,8.75843,7.46933,-0.326492,2,0.622182,0.622182,1,9.01545
2592,2008-02-06,00:00:00.00,0.609435,1.1,0,5,-0.8,8.1,5,4.09,0.33,1.20574,96.6,0.5,0,12.4642,8.85685,7.55328,-0.317162,2,0.779668,0.779668,1,15.5056
2593,2008-02-07,00:00:00.00,0.626602,7.7,0,6.8,3.4,9.1,6.8,4.09,0.33,1.19781,96.6296,0.5,0,12.6664,8.96067,7.64182,-0.308377,2,0.684132,0.684132,1,21.0347
2594,2008-02-08,00:00:00.00,0.643769,0,0,2.5,-0.6,4.8,2.5,4.09,0.33,1.21682,96.5582,0.5,0,12.8724,9.25271,7.89087,-0.328159,2,0.558428,0.558428,1,7.71355
2595,2008-02-09,00:00:00.00,0.660936,0,0,3,-2.1,7.5,3,4.09,0.33,1.21459,96.5666,0.5,0,13.0823,9.40651,8.02205,-0.32607,2,0.775349,0.775349,1,9.23213
2596,2008-02-10,00:00:00.00,0.678103,0,0,5,2,10,5,4.09,0.33,1.20574,96.6,0.5,0,13.296,9.51745,8.11666,-0.317162,2,0.788521,0.788521,1,15.346
2597,2008-02-11,00:00:00.00,0.695271,0,0,3.9,-1.9,10.7,3.9,4.09,0.33,1.2106,96.5817,0.5,0,13.5133,9.72446,8.29321,-0.322171,2,0.957243,0.957243,1,11.9375
2598,2008-02-12,00:00:00.00,0.712438,0,0,3.3,-2.1,10.3,3.3,4.09,0.33,1.21326,96.5716,0.5,0,13.7344,9.91902,8.45914,-0.32479,2,0.938464,0.938464,1,10.0732
2599,2008-02-13,00:00:00.00,0.729605,0,0,2.9,0.1,4.1,2.9,4.09,0.33,1.21504,96.5649,0.5,0,13.9591,10.1107,8.62261,-0.326492,2,0.531462,0.531462,1,8.82745
2600,2008-02-14,00:00:00.00,0.746772,0.2,0,1.8,-0.7,4,1.8,4.09,0.33,1.21993,96.5464,0.5,0,14.1874,10.3256,8.80585,-0.330994,2,0.554397,0.554397,1,5.46353
2601,2008-02-15,00:00:00.00,0.763939,0.3,0.3,0.3,-0.5,1.4,0.3,4.09,0.33,1.22664,96.5208,0.5,0,14.4191,10.5532,9.00002,-0.33672,2,0.330833,0.330833,1,0.907958
2602,2008-02-16,00:00:00.00,0.781106,0,0,-2,-5.1,0.4,-2,4.09,0.33,1.23706,96.4811,0.5,0,14.6543,10.8014,9.21162,-0.346859,2,0.499366,0.499366,1,-6.03529
2603,2008-02-17,00:00:00.00,0.798274,0,0,-5.6,-9.2,-1.8,-5.6,4.09,0.33,1.25355,96.4176,0.5,0,14.8929,11.0746,9.44458,-0.360612,2,0.454537,0.454537,1,-16.8485
2604,2008-02-18,00:00:00.00,0.815441,0,0,-2.2,-9.4,2.1,-2.2,4.09,0.33,1.23797,96.4776,0.5,0,15.1348,11.1957,9.54788,-0.347707,2,0.736315,0.736315,1,-6.59904
2605,2008-02-19,00:00:00.00,0.832608,1.2,1.2,1.1,-0.4,2.3,1.1,4.09,0.33,1.22306,96.5345,0.5,0,15.3799,11.3062,9.64209,-0.333725,2,0.439249,0.439249,1,3.2894
2606,2008-02-20,00:00:00.00,0.849775,0.2,0,1.9,-1.7,3.8,1.9,4.09,0.33,1.21949,96.5481,0.5,0,15.6282,11.4826,9.79242,-0.330596,2,0.664003,0.664003,1,5.66402
2607,2008-02-21,00:00:00.00,0.866942,3,0,2.7,-5.5,10.7,2.7,4.09,0.33,1.21593,96.5616,0.5,0,15.8795,11.6602,9.94407,-0.32733,2,1.20493,1.20493,1,8.0235
2608,2008-02-22,00:00:00.00,0.884109,0.9,0,5.5,2.8,8.1,5.5,4.09,0.33,1.20353,96.6082,0.5,0,16.1339,11.7673,10.0355,-0.314796,2,0.79588,0.79588,1,16.2919
2609,2008-02-23,00:00:00.00,0.901277,2.8,0,8.5,7.1,10.2,8.5,4.09,0.33,1.19035,96.6572,0.5,0,16.3912,11.8517,10.1075,-0.299388,2,0.69801,0.69801,1,25.097
2610,2008-02-24,00:00:00.00,0.918444,0,0,7.2,4.3,9.1,7.2,4.09,0.33,1.19605,96.6361,0.5,0,16.6514,12.1146,10.3316,-0.306323,2,0.838735,0.838735,1,21.189
2611,2008-02-25,00:00:00.00,0.935611,0,0,9.9,2,18.8,9.9,4.09,0.33,1.18423,96.6797,0.5,0,16.9143,12.2039,10.4078,-0.291468,2,1.76605,1.76605,1,29.0382
2612,2008-02-26,00:00:00.00,0.952778,1.5,0,5.7,-0.5,10.3,5.7,4.09,0.33,1.20265,96.6115,0.5,0,17.1799,12.599,10.7447,-0.313834,2,1.22015,1.22015,1,16.6628
2613,2008-02-27,00:00:00.00,0.969945,2.4,0,10.3,1.2,15.2,10.3,4.09,0.33,1.18248,96.6861,0.5,0,17.4481,12.6084,10.7528,-0.289117,2,1.68707,1.68707,1,30.0077
2614,2008-02-28,00:00:00.00,0.987112,0,0,6.6,4.2,9.5,6.6,4.09,0.33,1.19869,96.6263,0.5,0,17.7188,12.9947,11.0823,-0.309389,2,0.915327,0.915327,1,19.1622
2615,2008-02-29,00:00:00.00,1.00428,0,0,4.5,2.1,7.5,4.5,4.09,0.33,1.20794,96.5917,0.5,0,17.9919,13.2997,11.3424,-0.319472,2,0.857421,0.857421,1,13.0198
2616,2008-03-01,00:00:00.00,1.02145,16,0,5.8,1,9.2,5.8,4.09,0.33,1.20221,96.6132,0.5,0,18.2674,13.4693,11.487,-0.313349,2,1.1353,1.1353,1,16.7222
2617,2008-03-02,00:00:00.00,1.03861,5.8,5.8,5.7,0.8,9.6,5.7,8.1,3.5,1.20265,96.6115,0.5,0,18.5451,13.697,11.6812,-0.313834,2,1.18892,1.18892,1,16.3756
2618,2008-03-03,00:00:00.00,1.05578,4.4,0,6,3.1,8.4,6,8.1,3.5,1.20133,96.6165,0.5,0,18.8249,13.9095,11.8622,-0.312373,2,0.948554,0.948554,1,17.1757
2619,2008-03-04,00:00:00.00,1.07295,1.5,1.5,5.1,1.1,7.5,5.1,8.1,3.5,1.20529,96.6016,0.5,0,19.1068,14.1751,12.0889,-0.316694,2,1.01795,1.01795,1,14.5466
2620,2008-03-05,00:00:00.00,1.09012,-1.33227e-16,0.3,1.4,-0.7,4,1.4,8.1,3.5,1.22172,96.5396,0.5,0,19.3906,14.5475,12.4066,-0.332567,2,0.74226,0.74226,1,3.9786
2621,2008-03-06,00:00:00.00,1.10728,0,0,-1.2,-3.7,1.5,-1.2,8.1,3.5,1.23342,96.495,0.5,0,19.6763,14.8669,12.6789,-0.343363,2,0.684963,0.684963,1,-3.39766
2622,2008-03-07,00:00:00.00,1.12445,0.4,0,2,-3.4,7.9,2,8.1,3.5,1.21904,96.5498,0.5,0,19.9637,14.9917,12.7854,-0.330195,2,1.22197,1.22197,1,5.64173
2623,2008-03-08,00:00:00.00,1.14162,0,0,3.6,-2.5,8.5,3.6,8.1,3.5,1.21193,96.5767,0.5,0,20.2528,15.1641,12.9325,-0.32349,2,1.32193,1.32193,1,10.117
2624,2008-03-09,00:00:00.00,1.15878,0.8,0,3.5,-1.6,7,3.5,8.1,3.5,1.21237,96.575,0.5,0,20.5434,15.4039,13.137,-0.323926,2,1.18009,1.18009,1,9.79883
2625,2008-03-10,00:00:00.00,1.17595,0,0,5.2,-1,9.8,5.2,8.1,3.5,1.20485,96.6033,0.5,0,20.8354,15.5675,13.2765,-0.316223,2,1.44829,1.44829,1,14.5028
2626,2008-03-11,00:00:00.00,1.19312,0,0,7.2,-0.5,11.9,7.2,8.1,3.5,1.19605,96.6361,0.5,0,21.1288,15.7092,13.3974,-0.306323,2,1.71057,1.71057,1,20.0037
2627,2008-03-12,00:00:00.00,1.21029,2.9,0,6.3,2.3,11.2,6.3,8.1,3.5,1.20001,96.6214,0.5,0,21.4235,15.9912,13.6379,-0.310892,2,1.4165,1.4165,1,17.4355
2628,2008-03-13,00:00:00.00,1.22745,0.6,0.6,7.6,4.8,10.6,7.6,8.1,3.5,1.19429,96.6426,0.5,0,21.7193,16.1642,13.7854,-0.304231,2,1.22182,1.22182,1,20.9514
2629,2008-03-14,00:00:00.00,1.24462,2,2,4.9,1.9,7.6,4.9,8.1,3.5,1.20618,96.5983,0.5,0,22.0161,16.5369,14.1032,-0.317629,2,1.09728,1.09728,1,13.4551
2630,2008-03-15,00:00:00.00,1.26179,1.6,0,4.5,1.2,7.1,4.5,8.1,3.5,1.20794,96.5917,0.5,0,22.3138,16.7967,14.3248,-0.319472,2,1.11152,1.11152,1,12.308
2631,2008-03-16,00:00:00.00,1.27895,0,0,5.7,-1.4,11.2,5.7,8.1,3.5,1.20265,96.6115,0.5,0,22.6123,16.9815,14.4824,-0.313834,2,1.73465,1.73465,1,15.5281
