time [d],date,hour,day_angle, rain [mm/d], snow [mm/d], temp [C], temp_daily_min [C], temp_daily_max [C],temp_daily_ave [C],temp_monthly_min [C],temp_monthly_max [C], air dens. [kg/m3], air pres. [KPa], rel hum. [-], cloud cover [-], ET radiation [MJ/m2/d], SW radiation [MJ/m2/d], net SW radiation [MJ/m2/d], LW radiation [MJ/m2/d], wind vel. [m/s], PET [mm/d], OW PET [mm/d], daily correction [-], potential melt [mm/d]
3041,2009-04-30,00:00:00.00,2.03988,5.4,0,11.6,5,16.1,11.6,14.09,8.39,1.17681,96.7068,0.5,0,35.0814,26.5715,22.6608,-0.281204,2,3.16009,3.16009,1,26.4502
3042,2009-05-01,00:00:00.00,2.0571,0.2,0,12.3,4.4,18.6,12.3,14.09,8.39,1.17376,96.7178,0.5,0,35.3139,26.6877,22.76,-0.276768,2,3.68358,3.68358,1,27.9381
3043,2009-05-02,00:00:00.00,2.07431,0,0,13.4,3.7,19.3,13.4,18.33,12.65,1.16898,96.7351,0.5,0,35.5431,26.7574,22.8194,-0.269544,2,4.02797,4.02797,1,30.3202
3044,2009-05-03,00:00:00.00,2.09153,0,0,11,1.4,19.1,11,18.33,12.65,1.17943,96.6973,0.5,0,35.7687,27.1691,23.1706,-0.284908,2,3.98563,3.98563,1,24.7955
3045,2009-05-04,00:00:00.00,2.10874,1.9,0,13.1,2.2,21.8,13.1,18.33,12.65,1.17028,96.7304,0.5,0,35.9909,27.1386,23.1446,-0.271545,2,4.52786,4.52786,1,29.4185
3046,2009-05-05,00:00:00.00,2.12595,1.1,0,8,2,11.1,8,18.33,12.65,1.19254,96.6491,0.5,0,36.2094,27.7778,23.6896,-0.302102,2,2.59165,2.59165,1,17.8989
3047,2009-05-06,00:00:00.00,2.14317,2.8,0,7.5,0.2,11.7,7.5,18.33,12.65,1.19473,96.641,0.5,0,36.4243,27.9884,23.8693,-0.304758,2,2.87392,2.87392,1,16.7188
3048,2009-05-07,00:00:00.00,2.16038,2.6,0,10.2,8.1,14.4,10.2,18.33,12.65,1.18292,96.6845,0.5,0,36.6356,27.9253,23.8155,-0.289708,2,2.3678,2.3678,1,22.6552
3049,2009-05-08,00:00:00.00,2.1776,0,0,12.7,5.4,19.9,12.7,18.33,12.65,1.17202,96.7241,0.5,0,36.843,27.8457,23.7476,-0.274177,2,3.93508,3.93508,1,28.1072
3050,2009-05-09,00:00:00.00,2.19481,0.8,0,14.3,3.6,22.1,14.3,18.33,12.65,1.16506,96.7491,0.5,0,37.0466,27.8328,23.7366,-0.2634,2,4.70385,4.70385,1,31.5367
3051,2009-05-10,00:00:00.00,2.21203,0.2,0,13.9,4.1,18.8,13.9,18.33,12.65,1.1668,96.7429,0.5,0,37.2464,28.032,23.9065,-0.266157,2,4.1631,4.1631,1,30.548
3052,2009-05-11,00:00:00.00,2.22924,0,0,13.7,6.3,17.9,13.7,18.33,12.65,1.16767,96.7397,0.5,0,37.4422,28.2059,24.0548,-0.267519,2,3.69416,3.69416,1,30.0053
3053,2009-05-12,00:00:00.00,2.24645,10.6,0,10,7.5,13.4,10,18.33,12.65,1.18379,96.6813,0.5,0,37.6341,28.7283,24.5003,-0.290884,2,2.33704,2.33704,1,21.8278
3054,2009-05-13,00:00:00.00,2.26367,0,0,9.5,2.3,15.1,9.5,18.33,12.65,1.18598,96.6733,0.5,0,37.8219,28.9214,24.665,-0.293779,2,3.39723,3.39723,1,20.6676
3055,2009-05-14,00:00:00.00,2.28088,0,0,9.8,0.6,16.8,9.8,18.33,12.65,1.18467,96.6781,0.5,0,38.0057,29.038,24.7645,-0.292049,2,3.88266,3.88266,1,21.2507
3056,2009-05-15,00:00:00.00,2.2981,0,0,10.9,2.8,16.5,10.9,18.33,12.65,1.17986,96.6957,0.5,0,38.1853,29.0739,24.795,-0.285517,2,3.73038,3.73038,1,23.5602
3057,2009-05-16,00:00:00.00,2.31531,6.7,0,12.3,6.8,16.3,12.3,18.33,12.65,1.17376,96.7178,0.5,0,38.3608,29.0686,24.7905,-0.276768,2,3.27288,3.27288,1,26.5026
3058,2009-05-17,00:00:00.00,2.33252,0.2,0,13.1,6.1,18.2,13.1,18.33,12.65,1.17028,96.7304,0.5,0,38.532,29.1155,24.8306,-0.271545,2,3.80879,3.80879,1,28.1392
3059,2009-05-18,00:00:00.00,2.34974,0.4,0,15.7,3.6,22.8,15.7,18.33,12.65,1.15898,96.7707,0.5,0,38.699,28.9417,24.6824,-0.253419,2,5.22407,5.22407,1,33.6221
3060,2009-05-19,00:00:00.00,2.36695,0.9,0,15.9,10.9,21.8,15.9,18.33,12.65,1.15811,96.7738,0.5,0,38.8617,29.0412,24.7673,-0.251951,2,3.97629,3.97629,1,33.9495
3061,2009-05-20,00:00:00.00,2.38417,0,0,15.4,7.4,22.2,15.4,18.33,12.65,1.16028,96.7661,0.5,0,39.02,29.224,24.9232,-0.255602,2,4.58321,4.58321,1,32.7866
3062,2009-05-21,00:00:00.00,2.40138,2.9,0,16.4,6.6,24.8,16.4,18.33,12.65,1.15593,96.7815,0.5,0,39.1739,29.2157,24.9161,-0.248232,2,5.25621,5.25621,1,34.8168
3063,2009-05-22,00:00:00.00,2.4186,2.5,0,18.3,11.8,26,18.3,18.33,12.65,1.14767,96.8104,0.5,0,39.3234,29.0733,24.7947,-0.233478,2,4.91945,4.91945,1,38.743
3064,2009-05-23,00:00:00.00,2.43581,9,0,12.9,9.3,15.8,12.9,18.33,12.65,1.17115,96.7272,0.5,0,39.4684,29.8595,25.4652,-0.272866,2,2.84092,2.84092,1,27.237
3065,2009-05-24,00:00:00.00,2.45302,0,0,12,6,18.4,12,18.33,12.65,1.17507,96.7131,0.5,0,39.6089,30.0654,25.6408,-0.278684,2,3.82238,3.82238,1,25.2703
3066,2009-05-25,00:00:00.00,2.47024,0,0,17.2,8.2,25.2,17.2,18.33,12.65,1.15245,96.7937,0.5,0,39.7448,29.5426,25.195,-0.242141,2,5.27457,5.27457,1,36.1282
3067,2009-05-26,00:00:00.00,2.48745,0,0,17.1,9.2,23.7,17.1,18.33,12.65,1.15289,96.7921,0.5,0,39.8761,29.6553,25.291,-0.242912,2,4.87345,4.87345,1,35.8291
3068,2009-05-27,00:00:00.00,2.50467,35.4,0,19.4,11.1,29.8,19.4,18.33,12.65,1.14288,96.8269,0.5,0,40.0029,29.4235,25.0934,-0.224476,2,5.91792,5.91792,1,40.5504
3069,2009-05-28,00:00:00.00,2.52188,0,0,12,7.9,17,12,18.33,12.65,1.17507,96.7131,0.5,0,40.1249,30.4623,25.9793,-0.278684,2,3.31715,3.31715,1,25.0243
3070,2009-05-29,00:00:00.00,2.5391,5.5,0,10.6,5.4,14.5,10.6,18.33,12.65,1.18117,96.6909,0.5,0,40.2423,30.699,26.1812,-0.287328,2,3.17056,3.17056,1,22.055
3071,2009-05-30,00:00:00.00,2.55631,11.3,0,8.5,5.6,11.8,8.5,18.33,12.65,1.19035,96.6572,0.5,0,40.355,30.9887,26.4282,-0.299388,2,2.43031,2.43031,1,17.6471
3072,2009-05-31,00:00:00.00,2.57352,4.4,0,9.5,7.7,11.3,9.5,18.33,12.65,1.18598,96.6733,0.5,0,40.4628,30.9779,26.419,-0.293779,2,1.92746,1.92746,1,19.6819
3073,2009-06-01,00:00:00.00,2.59074,1.5,0,11.6,7.8,16.8,11.6,18.33,12.65,1.17681,96.7068,0.5,0,40.566,30.8435,26.3044,-0.281204,2,3.29037,3.29037,1,23.9842
3074,2009-06-02,00:00:00.00,2.60795,1.6,0,14.1,11,18.7,14.1,21.98,16.2,1.16593,96.746,0.5,0,40.6643,30.6344,26.1261,-0.264784,2,3.31027,3.31027,1,29.0968
3075,2009-06-03,00:00:00.00,2.62517,0.9,0,15.8,11,20.9,15.8,21.98,16.2,1.15854,96.7723,0.5,0,40.7577,30.4921,26.0047,-0.252687,2,3.96261,3.96261,1,32.5446
3076,2009-06-04,00:00:00.00,2.64238,0.4,0,10.1,7.3,13.4,10.1,21.98,16.2,1.18336,96.6829,0.5,0,40.8463,31.214,26.6204,-0.290297,2,2.58843,2.58843,1,20.767
3077,2009-06-05,00:00:00.00,2.65959,1.2,0,8.8,6.2,13.2,8.8,21.98,16.2,1.18904,96.6621,0.5,0,40.93,31.405,26.7833,-0.297731,2,2.64903,2.64903,1,18.0636
3078,2009-06-06,00:00:00.00,2.67681,0,0,8,1.6,12.6,8,21.98,16.2,1.19254,96.6491,0.5,0,41.0088,31.5399,26.8983,-0.302102,2,3.22706,3.22706,1,16.3952
3079,2009-06-07,00:00:00.00,2.69402,4.4,0,8.7,0.1,14.8,8.7,21.98,16.2,1.18947,96.6604,0.5,0,41.0827,31.5319,26.8915,-0.298285,2,3.83864,3.83864,1,17.8028
3080,2009-06-08,00:00:00.00,2.71124,0,0,13.4,7.6,19.3,13.4,21.98,16.2,1.16898,96.7351,0.5,0,41.1516,31.0871,26.5122,-0.269544,2,4.03876,4.03876,1,27.3813
3081,2009-06-09,00:00:00.00,2.72845,0,0,14.5,7.7,20.5,14.5,21.98,16.2,1.16419,96.7522,0.5,0,41.2155,31.0022,26.4398,-0.262006,2,4.38008,4.38008,1,29.5895
3082,2009-06-10,00:00:00.00,2.74567,8.8,0,14.2,7.2,22.2,14.2,21.98,16.2,1.1655,96.7475,0.5,0,41.2744,31.0837,26.5093,-0.264093,2,4.70425,4.70425,1,28.9411
3083,2009-06-11,00:00:00.00,2.76288,0.9,0,15.6,7.3,22.1,15.6,21.98,16.2,1.15941,96.7692,0.5,0,41.3283,30.9467,26.3924,-0.25415,2,4.88359,4.88359,1,31.7576
3084,2009-06-12,00:00:00.00,2.78009,3.7,0,13.8,7.5,19.7,13.8,21.98,16.2,1.16724,96.7413,0.5,0,41.3772,31.2099,26.6169,-0.266839,2,4.19993,4.19993,1,28.0633
3085,2009-06-13,00:00:00.00,2.79731,2.7,2.7,10.3,5.9,15.9,10.3,21.98,16.2,1.18248,96.6861,0.5,0,41.4211,31.6337,26.9784,-0.289117,2,3.38487,3.38487,1,20.9253
3086,2009-06-14,00:00:00.00,2.81452,0,0,12.3,5.4,18.8,12.3,21.98,16.2,1.17376,96.7178,0.5,0,41.4599,31.4477,26.8195,-0.276768,2,4.20108,4.20108,1,24.9663
3087,2009-06-15,00:00:00.00,2.83174,0.4,0,14.9,4,23,14.9,21.98,16.2,1.16245,96.7584,0.5,0,41.4936,31.1609,26.5752,-0.259187,2,5.43901,5.43901,1,30.2197
3088,2009-06-16,00:00:00.00,2.84895,25.6,0,17.2,11.6,24.4,17.2,21.98,16.2,1.15245,96.7937,0.5,0,41.5223,30.8738,26.3303,-0.242141,2,4.78155,4.78155,1,34.86
3089,2009-06-17,00:00:00.00,2.86617,3.2,0,12.8,8.5,17.3,12.8,21.98,16.2,1.17159,96.7257,0.5,0,41.5459,31.4555,26.8264,-0.273523,2,3.46821,3.46821,1,25.9265
3090,2009-06-18,00:00:00.00,2.88338,0,0,13.7,9,19.7,13.7,21.98,16.2,1.16767,96.7397,0.5,0,41.5644,31.363,26.7475,-0.267519,2,3.93857,3.93857,1,27.7352
3091,2009-06-19,00:00:00.00,2.90059,0,0,17.7,9.9,24.2,17.7,21.98,16.2,1.15028,96.8013,0.5,0,41.5779,30.8437,26.3046,-0.238245,2,5.13302,5.13302,1,35.8179
3092,2009-06-20,00:00:00.00,2.91781,0,0,15.9,10.8,19.7,15.9,21.98,16.2,1.15811,96.7738,0.5,0,41.5862,31.0997,26.523,-0.251951,2,3.84493,3.84493,1,32.1648
3093,2009-06-21,00:00:00.00,2.93502,0,0,12.9,6.4,17.8,12.9,21.98,16.2,1.17115,96.7272,0.5,0,41.5894,31.4767,26.8445,-0.272866,2,3.9645,3.9645,1,26.0899
3094,2009-06-22,00:00:00.00,2.95224,0.6,0,10.9,5.9,16.3,10.9,21.98,16.2,1.17986,96.6957,0.5,0,41.5876,31.6979,27.0331,-0.285517,2,3.53978,3.53978,1,22.0418
3095,2009-06-23,00:00:00.00,2.96945,1.6,0,12,7.9,15.8,12,21.98,16.2,1.17507,96.7131,0.5,0,41.5807,31.5728,26.9264,-0.278684,2,3.20284,3.20284,1,24.2651
3096,2009-06-24,00:00:00.00,2.98666,6.3,0,13.1,10.1,16.4,13.1,21.98,16.2,1.17028,96.7304,0.5,0,41.5687,31.4376,26.8112,-0.271545,2,2.96489,2.96489,1,26.4906
3097,2009-06-25,00:00:00.00,3.00388,14.6,0,13.8,10.6,17.4,13.8,21.98,16.2,1.16724,96.7413,0.5,0,41.5516,31.3411,26.7289,-0.266839,2,3.14879,3.14879,1,27.9101
3098,2009-06-26,00:00:00.00,3.02109,4.2,0,15.3,14,16.5,15.3,21.98,16.2,1.16072,96.7646,0.5,0,41.5294,31.1362,26.5541,-0.256324,2,1.99879,1.99879,1,30.9511
3099,2009-06-27,00:00:00.00,3.03831,0.6,0,17.2,15.8,20.3,17.2,21.98,16.2,1.15245,96.7937,0.5,0,41.5022,30.8588,26.3176,-0.242141,2,2.83374,2.83374,1,34.8061
3100,2009-06-28,00:00:00.00,3.05552,0.6,0,16.4,15.4,17.3,16.4,21.98,16.2,1.15593,96.7815,0.5,0,41.4699,30.9456,26.3916,-0.248232,2,1.79784,1.79784,1,33.2012
3101,2009-06-29,00:00:00.00,3.07274,0,0,16.9,14.8,19.7,16.9,21.98,16.2,1.15376,96.7891,0.5,0,41.4326,30.8491,26.3093,-0.244446,2,2.92674,2.92674,1,34.2311
3102,2009-06-30,00:00:00.00,3.08995,0,0,18.1,13.9,22,18.1,21.98,16.2,1.14854,96.8073,0.5,0,41.3902,30.6467,26.1366,-0.235078,2,3.8891,3.8891,1,36.6841
3103,2009-07-01,00:00:00.00,3.10716,5.8,0,18.9,13.3,26,18.9,21.98,16.2,1.14506,96.8194,0.5,0,41.3429,30.4929,26.0055,-0.22861,2,4.97259,4.97259,1,38.3324
3104,2009-07-02,00:00:00.00,3.12438,13.9,0,19.9,15.1,26,19.9,24.17,18.07,1.1407,96.8344,0.5,0,41.2905,30.3003,25.8413,-0.220271,2,4.72628,4.72628,1,40.3927
3105,2009-07-03,00:00:00.00,3.14159,6.3,0,18.6,15.3,24.9,18.6,24.17,18.07,1.14636,96.8149,0.5,0,41.2332,30.4569,25.9748,-0.231057,2,4.27659,4.27659,1,37.7874
3106,2009-07-04,00:00:00.00,3.15881,0,0,19.9,12.2,26.1,19.9,24.17,18.07,1.1407,96.8344,0.5,0,41.1709,30.2125,25.7664,-0.220271,2,5.32173,5.32173,1,40.468
3107,2009-07-05,00:00:00.00,3.17602,14.8,0,19.2,13.6,26.1,19.2,24.17,18.07,1.14375,96.8239,0.5,0,41.1036,30.271,25.8163,-0.226138,2,4.94482,4.94482,1,39.0863
3108,2009-07-06,00:00:00.00,3.19324,0,0,18.6,12,24.8,18.6,24.17,18.07,1.14636,96.8149,0.5,0,41.0314,30.3077,25.8476,-0.231057,2,4.91402,4.91402,1,37.9088
3109,2009-07-07,00:00:00.00,3.21045,0.2,0,18.1,11.3,24.8,18.1,24.17,18.07,1.14854,96.8073,0.5,0,40.9544,30.3237,25.8613,-0.235078,2,4.96793,4.96793,1,36.9358
3110,2009-07-08,00:00:00.00,3.22766,0.5,0,17.8,13.1,24.7,17.8,24.17,18.07,1.14984,96.8028,0.5,0,40.8724,30.3059,25.8461,-0.237457,2,4.55747,4.55747,1,36.3722
3111,2009-07-09,00:00:00.00,3.24488,4.5,0,15,12.1,20.5,15,24.17,18.07,1.16202,96.7599,0.5,0,40.7857,30.6162,26.1107,-0.258475,2,3.56562,3.56562,1,30.6945
3112,2009-07-10,00:00:00.00,3.26209,2.6,0,14,8.2,19.2,14,24.17,18.07,1.16637,96.7444,0.5,0,40.6941,30.6698,26.1564,-0.265472,2,3.94701,3.94701,1,28.6916
3113,2009-07-11,00:00:00.00,3.27931,3.8,0,12.7,7.9,19.8,12.7,24.17,18.07,1.17202,96.7241,0.5,0,40.5977,30.7478,26.2229,-0.274177,2,3.92815,3.92815,1,26.069
3114,2009-07-12,00:00:00.00,3.29652,6.9,0,13,9.9,18.6,13,24.17,18.07,1.17072,96.7288,0.5,0,40.4965,30.6368,26.1284,-0.272207,2,3.38331,3.38331,1,26.7298
3115,2009-07-13,00:00:00.00,3.31373,0,0,16.3,10.4,21.3,16.3,24.17,18.07,1.15637,96.7799,0.5,0,40.3906,30.1513,25.7143,-0.248981,2,4.18179,4.18179,1,33.5745
3116,2009-07-14,00:00:00.00,3.33095,0.4,0,19.5,13.3,26.1,19.5,24.17,18.07,1.14244,96.8284,0.5,0,40.28,29.6165,25.2582,-0.223641,2,4.94331,4.94331,1,40.2403
3117,2009-07-15,00:00:00.00,3.34816,0.8,0,20.2,14.2,26.4,20.2,24.17,18.07,1.13939,96.8389,0.5,0,40.1648,29.4242,25.0942,-0.217713,2,4.90256,4.90256,1,41.7656
3118,2009-07-16,00:00:00.00,3.36538,1.7,0,19.5,13.7,26.6,19.5,24.17,18.07,1.14244,96.8284,0.5,0,40.0449,29.442,25.1094,-0.223641,2,4.93361,4.93361,1,40.3997
3119,2009-07-17,00:00:00.00,3.38259,0,0,20.4,13,27.4,20.4,24.17,18.07,1.13852,96.8419,0.5,0,39.9204,29.2123,24.9138,-0.215994,2,5.32175,5.32175,1,42.3531
3120,2009-07-18,00:00:00.00,3.39981,21.9,21.9,19.9,11.9,28.8,19.9,24.17,18.07,1.1407,96.8344,0.5,0,39.7914,29.1933,24.8975,-0.220271,2,5.67137,5.67137,1,41.4051
3121,2009-07-19,00:00:00.00,3.41702,6.8,0,14.7,13.1,17.1,14.7,24.17,18.07,1.16332,96.7553,0.5,0,39.6579,29.7991,25.3989,-0.260602,2,2.37059,2.37059,1,30.6548
3122,2009-07-20,00:00:00.00,3.43423,0.4,0,16.1,12.5,20.8,16.1,24.17,18.07,1.15724,96.7769,0.5,0,39.5198,29.5202,25.175,-0.250472,2,3.54951,3.54951,1,33.6527
3123,2009-07-21,00:00:00.00,3.45145,0.4,0,16.2,10.6,21.3,16.2,24.17,18.07,1.1568,96.7784,0.5,0,39.3773,29.3995,25.0726,-0.249728,2,4.02746,4.02746,1,33.9434
3124,2009-07-22,00:00:00.00,3.46866,0,0,18.3,11.1,25.6,18.3,24.17,18.07,1.14767,96.8104,0.5,0,39.2305,29.0072,24.7382,-0.233478,2,4.9594,4.9594,1,38.4388
3125,2009-07-23,00:00:00.00,3.48588,0.9,0,21.6,14.7,29.6,21.6,24.17,18.07,1.13327,96.8597,0.5,0,39.0792,28.4005,24.2208,-0.205434,2,5.46575,5.46575,1,45.4865
3126,2009-07-24,00:00:00.00,3.50309,6.2,0,21.5,17.1,27.7,21.5,24.17,18.07,1.13371,96.8582,0.5,0,38.9237,28.3011,24.1361,-0.20633,2,4.58008,4.58008,1,45.3951
3127,2009-07-25,00:00:00.00,3.52031,0.9,0,18.5,13.1,23.4,18.5,24.17,18.07,1.1468,96.8134,0.5,0,38.7638,28.6281,24.4149,-0.231866,2,4.15304,4.15304,1,39.1664
3128,2009-07-26,00:00:00.00,3.53752,5.1,0,14.9,12,19.7,14.9,24.17,18.07,1.16245,96.7584,0.5,0,38.5998,28.9677,24.7046,-0.259187,2,3.22101,3.22101,1,31.6323
3129,2009-07-27,00:00:00.00,3.55473,0,0,15.1,8.8,21.2,15.1,24.17,18.07,1.16159,96.7615,0.5,0,38.4315,28.815,24.5744,-0.257761,2,4.09457,4.09457,1,32.1479
3130,2009-07-28,00:00:00.00,3.57195,0,0,17.5,7.8,25.2,17.5,24.17,18.07,1.15115,96.7982,0.5,0,38.2591,28.3822,24.2052,-0.239812,2,5.18082,5.18082,1,37.3658
3131,2009-07-29,00:00:00.00,3.58916,2.2,0,16.8,9.3,21.6,16.8,24.17,18.07,1.15419,96.7876,0.5,0,38.0827,28.3388,24.1683,-0.245209,2,4.24981,4.24981,1,35.9778
3132,2009-07-30,00:00:00.00,3.60638,0,0,17.2,7.7,23.9,17.2,24.17,18.07,1.15245,96.7937,0.5,0,37.9021,28.1499,24.0072,-0.242141,2,4.91025,4.91025,1,36.9462
3133,2009-07-31,00:00:00.00,3.62359,0,0,18.5,10,25.7,18.5,24.17,18.07,1.1468,96.8134,0.5,0,37.7176,27.8374,23.7407,-0.231866,2,4.98902,4.98902,1,39.8617
3134,2009-08-01,00:00:00.00,3.6408,0,0,15.1,8.7,20.4,15.1,24.17,18.07,1.16159,96.7615,0.5,0,37.5292,28.1224,23.9839,-0.257761,2,3.88393,3.88393,1,32.6385
3135,2009-08-02,00:00:00.00,3.65802,0,0,17.2,7.2,24.9,17.2,23.88,17.64,1.15245,96.7937,0.5,0,37.3368,27.7187,23.6398,-0.242141,2,5.05599,5.05599,1,37.2972
3136,2009-08-03,00:00:00.00,3.67523,23.3,0,20.4,10.4,30.2,20.4,23.88,17.64,1.13852,96.8419,0.5,0,37.1406,27.1343,23.1414,-0.215994,2,5.80576,5.80576,1,44.381
3137,2009-08-04,00:00:00.00,3.69245,0.6,0,16.5,12,19.7,16.5,23.88,17.64,1.1555,96.783,0.5,0,36.9407,27.5028,23.4557,-0.24748,2,3.23339,3.23339,1,36.0159
3138,2009-08-05,00:00:00.00,3.70966,0,0,15.7,10.5,21.6,15.7,23.88,17.64,1.15898,96.7707,0.5,0,36.737,27.442,23.4039,-0.253419,2,3.77072,3.77072,1,34.3857
3139,2009-08-06,00:00:00.00,3.72688,0,0,16.3,9.4,22.6,16.3,23.88,17.64,1.15637,96.7799,0.5,0,36.5296,27.2111,23.2069,-0.248981,2,4.16198,4.16198,1,35.8225
3140,2009-08-07,00:00:00.00,3.74409,0,0,17.9,9.5,24.9,17.9,23.88,17.64,1.14941,96.8043,0.5,0,36.3186,26.8507,22.8996,-0.236667,2,4.6792,4.6792,1,39.476
3141,2009-08-08,00:00:00.00,3.7613,0,0,18.8,10.9,26,18.8,23.88,17.64,1.14549,96.8179,0.5,0,36.104,26.5696,22.6599,-0.229428,2,4.72214,4.72214,1,41.6075
3142,2009-08-09,00:00:00.00,3.77852,0,0,19.2,11,25.5,19.2,23.88,17.64,1.14375,96.8239,0.5,0,35.886,26.35,22.4726,-0.226138,2,4.64969,4.64969,1,42.6451
3143,2009-08-10,00:00:00.00,3.79573,0,0,17.5,9.8,24.4,17.5,23.88,17.64,1.15115,96.7982,0.5,0,35.6644,26.3992,22.5145,-0.239812,2,4.42385,4.42385,1,39.0104
3144,2009-08-11,00:00:00.00,3.81295,7.5,0,18.9,11.8,26.1,18.9,23.88,17.64,1.14506,96.8194,0.5,0,35.4395,26.0487,22.2156,-0.22861,2,4.5231,4.5231,1,42.2862
3145,2009-08-12,00:00:00.00,3.83016,1.3,0,17.4,13.7,22.1,17.4,23.88,17.64,1.15158,96.7967,0.5,0,35.2113,26.0628,22.2276,-0.240591,2,3.30353,3.30353,1,39.0749
3146,2009-08-13,00:00:00.00,3.84738,11.4,0,17.7,15.1,21.9,17.7,23.88,17.64,1.15028,96.8013,0.5,0,34.9798,25.8478,22.0442,-0.238245,2,2.97793,2.97793,1,39.8981
3147,2009-08-14,00:00:00.00,3.86459,0,0,15.8,10.3,20.2,15.8,23.88,17.64,1.15854,96.7723,0.5,0,34.7451,25.8894,22.0797,-0.252687,2,3.37804,3.37804,1,35.7507
3148,2009-08-15,00:00:00.00,3.8818,0,0,14.4,8.3,20.4,14.4,23.88,17.64,1.16463,96.7506,0.5,0,34.5073,25.8561,22.0513,-0.262705,2,3.55446,3.55446,1,32.708
3149,2009-08-16,00:00:00.00,3.89902,0,0,17.9,8.1,26.2,17.9,23.88,17.64,1.14941,96.8043,0.5,0,34.2664,25.2735,21.5544,-0.236667,2,4.7862,4.7862,1,40.8154
3150,2009-08-17,00:00:00.00,3.91623,0,0,20.9,11.9,29.4,20.9,23.88,17.64,1.13633,96.8493,0.5,0,34.0225,24.6996,21.065,-0.211645,2,5.06537,5.06537,1,47.8424
3151,2009-08-18,00:00:00.00,3.93345,24.3,0,21.1,15.3,27.8,21.1,23.88,17.64,1.13546,96.8523,0.5,0,33.7757,24.4842,20.8813,-0.209885,2,4.27192,4.27192,1,48.4907
3152,2009-08-19,00:00:00.00,3.95066,0,0,16.5,9.8,21.8,16.5,23.88,17.64,1.1555,96.783,0.5,0,33.526,24.8636,21.2048,-0.24748,2,3.66337,3.66337,1,38.07
3153,2009-08-20,00:00:00.00,3.96787,0,0,17.4,8,26.2,17.4,23.88,17.64,1.15158,96.7967,0.5,0,33.2736,24.565,20.9501,-0.240591,2,4.59506,4.59506,1,40.3074
3154,2009-08-21,00:00:00.00,3.98509,0,0,21.4,11.1,27.5,21.4,23.88,17.64,1.13415,96.8567,0.5,0,33.0183,23.8662,20.3542,-0.207223,2,4.82034,4.82034,1,49.7735
3155,2009-08-22,00:00:00.00,4.0023,13.5,0,18.7,13.7,26.4,18.7,23.88,17.64,1.14593,96.8164,0.5,0,32.7605,24.0142,20.4804,-0.230244,2,3.91885,3.91885,1,43.6703
3156,2009-08-23,00:00:00.00,4.01952,0,0,15.5,10,19.1,15.5,23.88,17.64,1.15985,96.7676,0.5,0,32.5,24.1717,20.6147,-0.254877,2,3.00236,3.00236,1,36.3452
3157,2009-08-24,00:00:00.00,4.03673,0,0,14.6,7.7,21.3,14.6,23.88,17.64,1.16376,96.7537,0.5,0,32.2371,24.0574,20.5172,-0.261305,2,3.54229,3.54229,1,34.3756
3158,2009-08-25,00:00:00.00,4.05395,0,0,16.7,8.7,23.4,16.7,23.88,17.64,1.15463,96.786,0.5,0,31.9717,23.6312,20.1538,-0.245969,2,3.88918,3.88918,1,39.4825
3159,2009-08-26,00:00:00.00,4.07116,3.3,0,19.6,9.3,28.2,19.6,23.88,17.64,1.14201,96.8299,0.5,0,31.704,23.0899,19.6921,-0.222803,2,4.74058,4.74058,1,46.5312
3160,2009-08-27,00:00:00.00,4.08837,17.8,0,18.2,14.2,21.9,18.2,23.88,17.64,1.1481,96.8088,0.5,0,31.434,23.046,19.6547,-0.234279,2,2.88777,2.88777,1,43.3878
3161,2009-08-28,00:00:00.00,4.10559,0,0,19.2,12.9,26.6,19.2,23.88,17.64,1.14375,96.8239,0.5,0,31.1619,22.7192,19.3759,-0.226138,2,3.92464,3.92464,1,45.9636
3162,2009-08-29,00:00:00.00,4.1228,0,0,20.6,12.9,28.7,20.6,23.88,17.64,1.13764,96.8448,0.5,0,30.8876,22.3384,19.0512,-0.214263,2,4.33569,4.33569,1,49.5225
3163,2009-08-30,00:00:00.00,4.14002,0,0,14.4,7.8,19.2,14.4,23.88,17.64,1.16463,96.7506,0.5,0,30.6113,22.7977,19.4428,-0.262705,2,3.06058,3.06058,1,34.7638
3164,2009-08-31,00:00:00.00,4.15723,0,0,13.7,6.2,20.3,13.7,23.88,17.64,1.16767,96.7397,0.5,0,30.333,22.6429,19.3109,-0.267519,2,3.29951,3.29951,1,33.2139
3165,2009-09-01,00:00:00.00,4.17445,0,0,15.1,5.8,23.5,15.1,23.88,17.64,1.16159,96.7615,0.5,0,30.0529,22.2913,19.0109,-0.257761,2,3.82546,3.82546,1,36.7634
3166,2009-09-02,00:00:00.00,4.19166,0,0,19.5,6.6,28.6,19.5,18.88,13.13,1.14244,96.8284,0.5,0,29.771,21.6083,18.4284,-0.223641,2,4.78992,4.78992,1,47.6779
3167,2009-09-03,00:00:00.00,4.20887,0,0,19.1,13.9,25.2,19.1,18.88,13.13,1.14418,96.8224,0.5,0,29.4874,21.4339,18.2797,-0.226965,2,3.3637,3.3637,1,46.899
3168,2009-09-04,00:00:00.00,4.22609,0.9,0,17.9,9.8,24,17.9,18.88,13.13,1.14941,96.8043,0.5,0,29.2023,21.3427,18.2019,-0.236667,2,3.61279,3.61279,1,44.1402
